DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:16:58:252,02479,----,
2025-07-28,20:16:58:360,02479,----,
2025-07-28,20:16:58:469,02480,----,
2025-07-28,20:16:58:578,02480,----,
2025-07-28,20:16:58:685,02481,----,
2025-07-28,20:16:58:794,02495,----,
2025-07-28,20:16:58:903,02495,----,
2025-07-28,20:16:59:011,02509,----,
2025-07-28,20:16:59:119,02509,----,
2025-07-28,20:16:59:224,02525,----,
2025-07-28,20:16:59:333,02497,----,
2025-07-28,20:16:59:443,02449,----,
2025-07-28,20:16:59:552,02433,----,
2025-07-28,20:16:59:661,02432,----,
2025-07-28,20:16:59:785,02158,----,
2025-07-28,20:16:59:894,02050,----,
2025-07-28,20:17:00:003,01885,----,
2025-07-28,20:17:00:113,01714,----,
2025-07-28,20:17:00:208,01713,----,
2025-07-28,20:17:00:323,01713,----,
2025-07-28,20:17:00:429,01741,----,
2025-07-28,20:17:00:547,01768,----,
2025-07-28,20:17:00:654,01790,----,
2025-07-28,20:17:00:763,01789,----,
2025-07-28,20:17:00:871,01776,----,
2025-07-28,20:17:00:978,01747,----,
2025-07-28,20:17:01:087,01718,----,
2025-07-28,20:17:01:199,01718,----,
2025-07-28,20:17:01:317,01719,----,
2025-07-28,20:17:01:425,01731,----,
2025-07-28,20:17:01:533,00677,----,
2025-07-28,20:17:01:641,00685,----,
2025-07-28,20:17:01:750,01124,----,
2025-07-28,20:17:01:858,01311,----,
2025-07-28,20:17:01:965,00803,----,
2025-07-28,20:17:02:074,00851,----,
2025-07-28,20:17:02:183,01179,----,
2025-07-28,20:17:02:293,01304,----,
2025-07-28,20:17:02:401,00986,----,
2025-07-28,20:17:02:509,00901,----,
2025-07-28,20:17:02:618,00901,----,
2025-07-28,20:17:02:727,00914,----,
2025-07-28,20:17:02:834,00913,----,
2025-07-28,20:17:02:942,00881,----,
2025-07-28,20:17:03:064,00881,----,
2025-07-28,20:17:03:171,00903,----,
2025-07-28,20:17:03:279,00921,----,
2025-07-28,20:17:03:388,00987,----,
2025-07-28,20:17:03:497,01195,----,
2025-07-28,20:17:03:608,01302,----,
2025-07-28,20:17:03:716,01404,----,
2025-07-28,20:17:03:824,01439,----,
2025-07-28,20:17:03:932,01491,----,
2025-07-28,20:17:04:040,01513,----,
2025-07-28,20:17:04:150,01554,----,
2025-07-28,20:17:04:260,01577,----,
2025-07-28,20:17:04:369,01600,----,
2025-07-28,20:17:04:478,01600,----,
2025-07-28,20:17:04:587,01549,----,
2025-07-28,20:17:04:696,01486,----,
2025-07-28,20:17:04:804,01505,----,
2025-07-28,20:17:04:912,00807,----,
2025-07-28,20:17:05:021,00870,----,
2025-07-28,20:17:05:145,01256,----,
2025-07-28,20:17:05:240,00912,----,
2025-07-28,20:17:05:350,00883,----,
2025-07-28,20:17:05:471,01069,----,
2025-07-28,20:17:05:578,01239,----,
2025-07-28,20:17:05:686,00900,----,
2025-07-28,20:17:05:794,00869,----,
2025-07-28,20:17:05:902,00887,----,
2025-07-28,20:17:06:013,00900,----,
2025-07-28,20:17:06:233,00913,----,
2025-07-28,20:17:06:338,00914,----,
2025-07-28,20:17:06:448,00915,----,
2025-07-28,20:17:06:558,00927,----,
2025-07-28,20:17:06:666,00928,----,
2025-07-28,20:17:06:775,00944,----,
2025-07-28,20:17:06:886,00944,----,
2025-07-28,20:17:06:995,01018,----,
2025-07-28,20:17:07:106,01195,----,
2025-07-28,20:17:07:215,01300,----,
2025-07-28,20:17:07:324,01370,----,
2025-07-28,20:17:07:432,01402,----,
2025-07-28,20:17:07:541,01454,----,
2025-07-28,20:17:07:648,01500,----,
2025-07-28,20:17:07:758,01519,----,
2025-07-28,20:17:07:868,01533,----,
2025-07-28,20:17:07:977,01532,----,
2025-07-28,20:17:08:085,01423,----,
2025-07-28,20:17:08:193,01423,----,
2025-07-28,20:17:08:315,01253,----,
2025-07-28,20:17:08:423,00819,----,
2025-07-28,20:17:08:531,00837,----,
2025-07-28,20:17:08:641,01144,----,
2025-07-28,20:17:08:749,00927,----,
2025-07-28,20:17:08:858,00900,----,
2025-07-28,20:17:08:966,00944,----,
2025-07-28,20:17:09:074,01147,----,
2025-07-28,20:17:09:182,01214,----,
2025-07-28,20:17:09:289,00944,----,
2025-07-28,20:17:09:399,00930,----,
2025-07-28,20:17:09:506,00931,----,
2025-07-28,20:17:09:617,00930,----,
2025-07-28,20:17:09:726,00930,----,
2025-07-28,20:17:09:834,00931,----,
2025-07-28,20:17:09:956,00942,----,
2025-07-28,20:17:10:065,00943,----,
2025-07-28,20:17:10:172,00943,----,
2025-07-28,20:17:10:282,00944,----,
2025-07-28,20:17:10:390,00944,----,
2025-07-28,20:17:10:500,00945,----,
2025-07-28,20:17:10:608,00958,----,
2025-07-28,20:17:10:717,00997,----,
2025-07-28,20:17:10:825,01100,----,
2025-07-28,20:17:10:932,01214,----,
2025-07-28,20:17:11:039,01285,----,
2025-07-28,20:17:11:146,01311,----,
2025-07-28,20:17:11:269,01357,----,
2025-07-28,20:17:11:365,01371,----,
2025-07-28,20:17:11:487,01371,----,
2025-07-28,20:17:11:594,01359,----,
2025-07-28,20:17:11:701,01377,----,
2025-07-28,20:17:11:809,00907,----,
2025-07-28,20:17:11:917,00804,----,
