DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:15:12:170,02088,----,
2025-07-28,20:15:12:279,02104,----,
2025-07-28,20:15:12:388,02105,----,
2025-07-28,20:15:12:496,02118,----,
2025-07-28,20:15:12:604,02117,----,
2025-07-28,20:15:12:714,02117,----,
2025-07-28,20:15:12:823,02099,----,
2025-07-28,20:15:12:931,01951,----,
2025-07-28,20:15:13:041,01917,----,
2025-07-28,20:15:13:147,01918,----,
2025-07-28,20:15:13:257,01853,----,
2025-07-28,20:15:13:366,01785,----,
2025-07-28,20:15:13:474,01786,----,
2025-07-28,20:15:13:583,01785,----,
2025-07-28,20:15:13:706,01784,----,
2025-07-28,20:15:13:814,01784,----,
2025-07-28,20:15:13:925,01784,----,
2025-07-28,20:15:14:032,01634,----,
2025-07-28,20:15:14:139,00869,----,
2025-07-28,20:15:14:248,00936,----,
2025-07-28,20:15:14:356,01133,----,
2025-07-28,20:15:14:465,01362,----,
2025-07-28,20:15:14:572,01472,----,
2025-07-28,20:15:14:679,01120,----,
2025-07-28,20:15:14:789,01029,----,
2025-07-28,20:15:14:896,01253,----,
2025-07-28,20:15:15:018,01396,----,
2025-07-28,20:15:15:116,01479,----,
2025-07-28,20:15:15:233,01166,----,
2025-07-28,20:15:15:342,00961,----,
2025-07-28,20:15:15:452,00926,----,
2025-07-28,20:15:15:558,00947,----,
2025-07-28,20:15:15:662,00964,----,
2025-07-28,20:15:15:773,00996,----,
2025-07-28,20:15:15:880,01046,----,
2025-07-28,20:15:16:002,01069,----,
2025-07-28,20:15:16:111,01087,----,
2025-07-28,20:15:16:217,01105,----,
2025-07-28,20:15:16:327,01122,----,
2025-07-28,20:15:16:434,01140,----,
2025-07-28,20:15:16:543,01199,----,
2025-07-28,20:15:16:653,01338,----,
2025-07-28,20:15:16:763,01439,----,
2025-07-28,20:15:16:871,01469,----,
2025-07-28,20:15:16:981,01518,----,
2025-07-28,20:15:17:089,01536,----,
2025-07-28,20:15:17:196,01571,----,
2025-07-28,20:15:17:304,01588,----,
2025-07-28,20:15:17:412,01589,----,
2025-07-28,20:15:17:521,01588,----,
2025-07-28,20:15:17:630,01552,----,
2025-07-28,20:15:17:752,01129,----,
2025-07-28,20:15:17:859,00982,----,
2025-07-28,20:15:17:968,01285,----,
2025-07-28,20:15:18:075,01422,----,
2025-07-28,20:15:18:183,01461,----,
2025-07-28,20:15:18:291,01185,----,
2025-07-28,20:15:18:400,01052,----,
2025-07-28,20:15:18:511,01172,----,
2025-07-28,20:15:18:618,01384,----,
2025-07-28,20:15:18:726,01446,----,
2025-07-28,20:15:18:834,01468,----,
2025-07-28,20:15:18:943,01164,----,
2025-07-28,20:15:19:065,01141,----,
2025-07-28,20:15:19:161,01130,----,
2025-07-28,20:15:19:282,01129,----,
2025-07-28,20:15:19:390,01129,----,
2025-07-28,20:15:19:498,01144,----,
2025-07-28,20:15:19:607,01155,----,
2025-07-28,20:15:19:713,01155,----,
2025-07-28,20:15:19:820,01127,----,
2025-07-28,20:15:19:928,01108,----,
2025-07-28,20:15:20:037,01122,----,
2025-07-28,20:15:20:159,01122,----,
2025-07-28,20:15:20:268,01135,----,
2025-07-28,20:15:20:377,01302,----,
2025-07-28,20:15:20:485,01383,----,
2025-07-28,20:15:20:592,01413,----,
2025-07-28,20:15:20:699,01463,----,
2025-07-28,20:15:20:807,01484,----,
2025-07-28,20:15:20:915,01505,----,
2025-07-28,20:15:21:024,01522,----,
2025-07-28,20:15:21:132,01522,----,
2025-07-28,20:15:21:242,01511,----,
2025-07-28,20:15:21:350,01533,----,
2025-07-28,20:15:21:471,01551,----,
2025-07-28,20:15:21:578,01107,----,
2025-07-28,20:15:21:679,01171,----,
2025-07-28,20:15:21:794,01383,----,
2025-07-28,20:15:21:903,01458,----,
2025-07-28,20:15:22:012,01220,----,
2025-07-28,20:15:22:121,01165,----,
2025-07-28,20:15:22:229,01343,----,
2025-07-28,20:15:22:337,01434,----,
2025-07-28,20:15:22:445,01465,----,
2025-07-28,20:15:22:552,01270,----,
2025-07-28,20:15:22:675,01171,----,
2025-07-28,20:15:22:784,01148,----,
2025-07-28,20:15:22:894,01148,----,
2025-07-28,20:15:23:002,01149,----,
2025-07-28,20:15:23:111,01160,----,
2025-07-28,20:15:23:217,01160,----,
2025-07-28,20:15:23:326,01115,----,
2025-07-28,20:15:23:433,01100,----,
2025-07-28,20:15:23:541,01115,----,
2025-07-28,20:15:23:650,01115,----,
2025-07-28,20:15:23:759,01133,----,
2025-07-28,20:15:23:865,01335,----,
2025-07-28,20:15:23:974,01418,----,
2025-07-28,20:15:24:099,01477,----,
2025-07-28,20:15:24:208,01490,----,
2025-07-28,20:15:24:330,01490,----,
2025-07-28,20:15:24:439,01507,----,
2025-07-28,20:15:24:547,01525,----,
2025-07-28,20:15:24:656,01133,----,
2025-07-28,20:15:24:765,01176,----,
2025-07-28,20:15:24:874,01382,----,
2025-07-28,20:15:24:982,01425,----,
2025-07-28,20:15:25:089,01478,----,
2025-07-28,20:15:25:197,01155,----,
2025-07-28,20:15:25:306,01307,----,
2025-07-28,20:15:25:415,01421,----,
2025-07-28,20:15:25:521,01474,----,
2025-07-28,20:15:25:645,01214,----,
2025-07-28,20:15:25:769,01213,----,
