DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:36:07:966,02150,----,
2025-07-28,20:36:08:036,02164,----,
2025-07-28,20:36:08:159,02164,----,
2025-07-28,20:36:08:265,02176,----,
2025-07-28,20:36:08:375,02176,----,
2025-07-28,20:36:08:483,02177,----,
2025-07-28,20:36:08:590,02177,----,
2025-07-28,20:36:08:698,02178,----,
2025-07-28,20:36:08:806,02179,----,
2025-07-28,20:36:08:916,02191,----,
2025-07-28,20:36:09:024,02192,----,
2025-07-28,20:36:09:133,02192,----,
2025-07-28,20:36:09:240,02207,----,
2025-07-28,20:36:09:363,02207,----,
2025-07-28,20:36:09:472,02207,----,
2025-07-28,20:36:09:581,02208,----,
2025-07-28,20:36:09:689,02208,----,
2025-07-28,20:36:09:798,01869,----,
2025-07-28,20:36:09:906,01692,----,
2025-07-28,20:36:10:014,01693,----,
2025-07-28,20:36:10:120,01709,----,
2025-07-28,20:36:10:229,01722,----,
2025-07-28,20:36:10:338,01723,----,
2025-07-28,20:36:10:446,01738,----,
2025-07-28,20:36:10:555,01750,----,
2025-07-28,20:36:10:661,01750,----,
2025-07-28,20:36:10:771,01783,----,
2025-07-28,20:36:10:894,01799,----,
2025-07-28,20:36:10:989,01816,----,
2025-07-28,20:36:11:113,01816,----,
2025-07-28,20:36:11:221,01837,----,
2025-07-28,20:36:11:331,01837,----,
2025-07-28,20:36:11:439,01838,----,
2025-07-28,20:36:11:549,01838,----,
2025-07-28,20:36:11:658,01708,----,
2025-07-28,20:36:11:766,01634,----,
2025-07-28,20:36:11:876,01539,----,
2025-07-28,20:36:11:986,01433,----,
2025-07-28,20:36:12:095,00871,----,
2025-07-28,20:36:12:200,00692,----,
2025-07-28,20:36:12:311,00666,----,
2025-07-28,20:36:12:418,00761,----,
2025-07-28,20:36:12:521,00978,----,
2025-07-28,20:36:12:637,01044,----,
2025-07-28,20:36:12:743,00800,----,
2025-07-28,20:36:12:852,00864,----,
2025-07-28,20:36:12:961,01003,----,
2025-07-28,20:36:13:068,01034,----,
2025-07-28,20:36:13:190,01056,----,
2025-07-28,20:36:13:297,00934,----,
2025-07-28,20:36:13:407,00872,----,
2025-07-28,20:36:13:514,00855,----,
2025-07-28,20:36:13:621,00786,----,
2025-07-28,20:36:13:728,00754,----,
2025-07-28,20:36:13:837,00754,----,
2025-07-28,20:36:13:947,00735,----,
2025-07-28,20:36:14:053,00734,----,
2025-07-28,20:36:14:162,00734,----,
2025-07-28,20:36:14:284,00735,----,
2025-07-28,20:36:14:391,00952,----,
2025-07-28,20:36:14:499,01017,----,
2025-07-28,20:36:14:608,01053,----,
2025-07-28,20:36:14:714,01105,----,
2025-07-28,20:36:14:823,01124,----,
2025-07-28,20:36:14:929,01145,----,
2025-07-28,20:36:15:038,01165,----,
2025-07-28,20:36:15:147,01183,----,
2025-07-28,20:36:15:256,01202,----,
2025-07-28,20:36:15:366,01218,----,
2025-07-28,20:36:15:476,01231,----,
2025-07-28,20:36:15:594,01245,----,
2025-07-28,20:36:15:703,01245,----,
2025-07-28,20:36:15:811,01245,----,
2025-07-28,20:36:15:918,01220,----,
2025-07-28,20:36:16:024,01154,----,
2025-07-28,20:36:16:136,01154,----,
2025-07-28,20:36:16:243,00940,----,
2025-07-28,20:36:16:352,00918,----,
2025-07-28,20:36:16:459,01039,----,
2025-07-28,20:36:16:568,01070,----,
2025-07-28,20:36:16:691,01092,----,
2025-07-28,20:36:16:798,00825,----,
2025-07-28,20:36:16:905,00855,----,
2025-07-28,20:36:17:013,00994,----,
2025-07-28,20:36:17:122,01049,----,
2025-07-28,20:36:17:231,01067,----,
2025-07-28,20:36:17:337,00863,----,
2025-07-28,20:36:17:444,00718,----,
2025-07-28,20:36:17:552,00734,----,
2025-07-28,20:36:17:663,00734,----,
2025-07-28,20:36:17:772,00734,----,
2025-07-28,20:36:17:882,00734,----,
2025-07-28,20:36:17:990,00748,----,
2025-07-28,20:36:18:113,00748,----,
2025-07-28,20:36:18:208,00737,----,
2025-07-28,20:36:18:318,00736,----,
2025-07-28,20:36:18:428,00736,----,
2025-07-28,20:36:18:550,00736,----,
2025-07-28,20:36:18:652,00736,----,
2025-07-28,20:36:18:767,00737,----,
2025-07-28,20:36:18:864,00799,----,
2025-07-28,20:36:18:986,00930,----,
2025-07-28,20:36:19:094,00992,----,
2025-07-28,20:36:19:203,01015,----,
2025-07-28,20:36:19:311,01038,----,
2025-07-28,20:36:19:421,01085,----,
2025-07-28,20:36:19:522,01103,----,
2025-07-28,20:36:19:637,01123,----,
2025-07-28,20:36:19:746,01142,----,
2025-07-28,20:36:19:854,01156,----,
2025-07-28,20:36:19:962,01172,----,
2025-07-28,20:36:20:071,01187,----,
2025-07-28,20:36:20:180,01187,----,
2025-07-28,20:36:20:288,01187,----,
2025-07-28,20:36:20:397,01137,----,
2025-07-28,20:36:20:505,01117,----,
2025-07-28,20:36:20:630,01093,----,
2025-07-28,20:36:20:754,00845,----,
2025-07-28,20:36:20:862,00874,----,
2025-07-28,20:36:20:958,00998,----,
2025-07-28,20:36:21:080,01032,----,
2025-07-28,20:36:21:187,01066,----,
2025-07-28,20:36:21:297,00911,----,
2025-07-28,20:36:21:403,00838,----,
2025-07-28,20:36:21:513,00947,----,
