DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:02:23:142,02871,----,
2025-07-28,20:02:23:153,02871,----,
2025-07-28,20:02:23:263,02862,----,
2025-07-28,20:02:23:369,02863,----,
2025-07-28,20:02:23:481,02864,----,
2025-07-28,20:02:23:587,02880,----,
2025-07-28,20:02:23:698,02881,----,
2025-07-28,20:02:23:805,02881,----,
2025-07-28,20:02:23:912,02882,----,
2025-07-28,20:02:24:022,02901,----,
2025-07-28,20:02:24:131,02841,----,
2025-07-28,20:02:24:256,02863,----,
2025-07-28,20:02:24:373,02829,----,
2025-07-28,20:02:24:476,02797,----,
2025-07-28,20:02:24:591,02774,----,
2025-07-28,20:02:24:693,02774,----,
2025-07-28,20:02:24:810,02774,----,
2025-07-28,20:02:24:923,02773,----,
2025-07-28,20:02:25:027,02793,----,
2025-07-28,20:02:25:140,02793,----,
2025-07-28,20:02:25:243,02820,----,
2025-07-28,20:02:25:358,02821,----,
2025-07-28,20:02:25:460,02863,----,
2025-07-28,20:02:25:573,02863,----,
2025-07-28,20:02:25:677,02863,----,
2025-07-28,20:02:25:791,02863,----,
2025-07-28,20:02:25:903,02864,----,
2025-07-28,20:02:26:211,02879,----,
2025-07-28,20:02:26:256,02879,----,
2025-07-28,20:02:26:335,02895,----,
2025-07-28,20:02:26:443,02885,----,
2025-07-28,20:02:26:552,02885,----,
2025-07-28,20:02:26:675,02896,----,
2025-07-28,20:02:26:771,02897,----,
2025-07-28,20:02:26:880,02897,----,
2025-07-28,20:02:26:991,02896,----,
2025-07-28,20:02:27:110,00788,----,
2025-07-28,20:02:27:208,00433,----,
2025-07-28,20:02:27:326,00470,----,
2025-07-28,20:02:27:428,01080,----,
2025-07-28,20:02:27:542,01472,----,
2025-07-28,20:02:27:648,01711,----,
2025-07-28,20:02:27:760,00677,----,
2025-07-28,20:02:27:871,01123,----,
2025-07-28,20:02:27:978,01433,----,
2025-07-28,20:02:28:086,01603,----,
2025-07-28,20:02:28:194,01697,----,
2025-07-28,20:02:28:305,00630,----,
2025-07-28,20:02:28:414,00514,----,
2025-07-28,20:02:28:522,00500,----,
2025-07-28,20:02:28:632,00500,----,
2025-07-28,20:02:28:740,00501,----,
2025-07-28,20:02:28:849,00521,----,
2025-07-28,20:02:28:958,00537,----,
2025-07-28,20:02:29:075,00538,----,
2025-07-28,20:02:29:188,00539,----,
2025-07-28,20:02:29:291,00552,----,
2025-07-28,20:02:29:405,00552,----,
2025-07-28,20:02:29:507,00615,----,
2025-07-28,20:02:29:622,00808,----,
2025-07-28,20:02:29:724,01071,----,
2025-07-28,20:02:29:837,01286,----,
2025-07-28,20:02:29:943,01422,----,
2025-07-28,20:02:30:053,01530,----,
2025-07-28,20:02:30:176,01623,----,
2025-07-28,20:02:30:277,01693,----,
2025-07-28,20:02:30:392,01758,----,
2025-07-28,20:02:30:492,00736,----,
2025-07-28,20:02:30:606,00598,----,
2025-07-28,20:02:30:709,00989,----,
2025-07-28,20:02:30:822,01296,----,
2025-07-28,20:02:30:927,00633,----,
2025-07-28,20:02:31:039,00696,----,
2025-07-28,20:02:31:147,01102,----,
2025-07-28,20:02:31:255,01302,----,
2025-07-28,20:02:31:375,01318,----,
2025-07-28,20:02:31:475,00654,----,
2025-07-28,20:02:31:591,00630,----,
2025-07-28,20:02:31:703,00616,----,
2025-07-28,20:02:31:805,00616,----,
2025-07-28,20:02:31:921,00616,----,
2025-07-28,20:02:32:022,00629,----,
2025-07-28,20:02:32:137,00629,----,
2025-07-28,20:02:32:240,00610,----,
2025-07-28,20:02:32:352,00610,----,
2025-07-28,20:02:32:462,00610,----,
2025-07-28,20:02:32:569,00610,----,
2025-07-28,20:02:32:683,00611,----,
2025-07-28,20:02:32:787,00842,----,
2025-07-28,20:02:32:901,01048,----,
2025-07-28,20:02:33:008,01218,----,
2025-07-28,20:02:33:119,01354,----,
2025-07-28,20:02:33:230,01456,----,
2025-07-28,20:02:33:335,01551,----,
2025-07-28,20:02:33:450,01586,----,
2025-07-28,20:02:33:558,01675,----,
2025-07-28,20:02:33:666,00819,----,
2025-07-28,20:02:33:774,00630,----,
2025-07-28,20:02:33:881,00718,----,
2025-07-28,20:02:33:990,01120,----,
2025-07-28,20:02:34:115,01295,----,
2025-07-28,20:02:34:212,00643,----,
2025-07-28,20:02:34:327,00760,----,
2025-07-28,20:02:34:430,01183,----,
2025-07-28,20:02:34:544,01313,----,
2025-07-28,20:02:34:655,00791,----,
2025-07-28,20:02:34:760,00664,----,
2025-07-28,20:02:34:869,00647,----,
2025-07-28,20:02:34:977,00647,----,
2025-07-28,20:02:35:086,00648,----,
2025-07-28,20:02:35:192,00648,----,
2025-07-28,20:02:35:313,00647,----,
2025-07-28,20:02:35:412,00636,----,
2025-07-28,20:02:35:522,00635,----,
2025-07-28,20:02:35:631,00635,----,
2025-07-28,20:02:35:747,00634,----,
2025-07-28,20:02:35:858,00634,----,
2025-07-28,20:02:35:962,00767,----,
2025-07-28,20:02:36:068,00978,----,
2025-07-28,20:02:36:179,01155,----,
2025-07-28,20:02:36:291,01275,----,
2025-07-28,20:02:36:411,01370,----,
2025-07-28,20:02:36:522,01488,----,
2025-07-28,20:02:36:632,01547,----,
2025-07-28,20:02:36:740,01581,----,
