DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:07:13:450,02065,----,
2025-07-28,20:07:13:561,02082,----,
2025-07-28,20:07:13:668,02101,----,
2025-07-28,20:07:13:778,02119,----,
2025-07-28,20:07:13:886,02136,----,
2025-07-28,20:07:13:997,02136,----,
2025-07-28,20:07:14:101,02153,----,
2025-07-28,20:07:14:210,02168,----,
2025-07-28,20:07:14:523,02182,----,
2025-07-28,20:07:14:558,02182,----,
2025-07-28,20:07:14:653,02198,----,
2025-07-28,20:07:14:758,02214,----,
2025-07-28,20:07:14:870,02215,----,
2025-07-28,20:07:14:979,02228,----,
2025-07-28,20:07:15:087,02242,----,
2025-07-28,20:07:15:196,02257,----,
2025-07-28,20:07:15:305,02277,----,
2025-07-28,20:07:15:424,02277,----,
2025-07-28,20:07:15:523,02294,----,
2025-07-28,20:07:15:631,02294,----,
2025-07-28,20:07:15:741,02294,----,
2025-07-28,20:07:15:858,02293,----,
2025-07-28,20:07:15:960,02307,----,
2025-07-28,20:07:16:076,02307,----,
2025-07-28,20:07:16:177,02274,----,
2025-07-28,20:07:16:293,02214,----,
2025-07-28,20:07:16:406,02215,----,
2025-07-28,20:07:16:509,02227,----,
2025-07-28,20:07:16:621,02227,----,
2025-07-28,20:07:16:728,02242,----,
2025-07-28,20:07:16:837,02225,----,
2025-07-28,20:07:16:943,02197,----,
2025-07-28,20:07:17:056,02157,----,
2025-07-28,20:07:17:164,02156,----,
2025-07-28,20:07:17:272,02120,----,
2025-07-28,20:07:17:381,02095,----,
2025-07-28,20:07:17:491,00738,----,
2025-07-28,20:07:17:615,00486,----,
2025-07-28,20:07:17:723,00507,----,
2025-07-28,20:07:17:845,00762,----,
2025-07-28,20:07:17:943,00990,----,
2025-07-28,20:07:18:065,00861,----,
2025-07-28,20:07:18:166,00646,----,
2025-07-28,20:07:18:283,00878,----,
2025-07-28,20:07:18:381,01006,----,
2025-07-28,20:07:18:499,00714,----,
2025-07-28,20:07:18:600,00625,----,
2025-07-28,20:07:18:718,00587,----,
2025-07-28,20:07:18:819,00587,----,
2025-07-28,20:07:18:934,00886,----,
2025-07-28,20:07:19:041,01041,----,
2025-07-28,20:07:19:151,01164,----,
2025-07-28,20:07:19:259,01257,----,
2025-07-28,20:07:19:368,01330,----,
2025-07-28,20:07:19:473,01385,----,
2025-07-28,20:07:19:585,01444,----,
2025-07-28,20:07:19:693,01496,----,
2025-07-28,20:07:19:802,01521,----,
2025-07-28,20:07:19:912,01548,----,
2025-07-28,20:07:20:035,01593,----,
2025-07-28,20:07:20:135,01616,----,
2025-07-28,20:07:20:253,01638,----,
2025-07-28,20:07:20:353,01658,----,
2025-07-28,20:07:20:469,01671,----,
2025-07-28,20:07:20:570,01671,----,
2025-07-28,20:07:20:686,01671,----,
2025-07-28,20:07:20:790,01643,----,
2025-07-28,20:07:20:903,01623,----,
2025-07-28,20:07:21:008,01622,----,
2025-07-28,20:07:21:118,01598,----,
2025-07-28,20:07:21:227,01555,----,
2025-07-28,20:07:21:333,01512,----,
2025-07-28,20:07:21:443,01495,----,
2025-07-28,20:07:21:553,01469,----,
2025-07-28,20:07:21:661,00646,----,
2025-07-28,20:07:21:778,00709,----,
2025-07-28,20:07:21:894,00957,----,
2025-07-28,20:07:21:990,00725,----,
2025-07-28,20:07:22:099,00662,----,
2025-07-28,20:07:22:212,00880,----,
2025-07-28,20:07:22:330,00978,----,
2025-07-28,20:07:22:430,00593,----,
2025-07-28,20:07:22:545,00532,----,
2025-07-28,20:07:22:647,00514,----,
2025-07-28,20:07:22:765,00514,----,
2025-07-28,20:07:22:865,00514,----,
2025-07-28,20:07:22:983,00514,----,
2025-07-28,20:07:23:090,00529,----,
2025-07-28,20:07:23:198,00821,----,
2025-07-28,20:07:23:317,00981,----,
2025-07-28,20:07:23:428,01097,----,
2025-07-28,20:07:23:539,01191,----,
2025-07-28,20:07:23:646,01260,----,
2025-07-28,20:07:23:755,01334,----,
2025-07-28,20:07:23:872,01396,----,
2025-07-28,20:07:23:986,01427,----,
2025-07-28,20:07:24:089,01483,----,
2025-07-28,20:07:24:192,01509,----,
2025-07-28,20:07:24:307,01532,----,
2025-07-28,20:07:24:419,01578,----,
2025-07-28,20:07:24:525,01595,----,
2025-07-28,20:07:24:633,01616,----,
2025-07-28,20:07:24:740,01635,----,
2025-07-28,20:07:24:850,01653,----,
2025-07-28,20:07:24:974,01677,----,
2025-07-28,20:07:25:073,01697,----,
2025-07-28,20:07:25:188,01717,----,
2025-07-28,20:07:25:294,01732,----,
2025-07-28,20:07:25:407,01750,----,
2025-07-28,20:07:25:509,01768,----,
2025-07-28,20:07:25:623,01768,----,
2025-07-28,20:07:25:727,01768,----,
2025-07-28,20:07:25:840,01679,----,
2025-07-28,20:07:25:945,01491,----,
2025-07-28,20:07:26:056,00598,----,
2025-07-28,20:07:26:162,00642,----,
2025-07-28,20:07:26:275,00928,----,
2025-07-28,20:07:26:382,00664,----,
2025-07-28,20:07:26:492,00888,----,
2025-07-28,20:07:26:603,00982,----,
2025-07-28,20:07:26:709,00781,----,
2025-07-28,20:07:26:819,00639,----,
2025-07-28,20:07:26:927,00604,----,
2025-07-28,20:07:27:037,00580,----,
2025-07-28,20:07:27:151,00552,----,
