DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:05:06:521,03007,----,
2025-07-28,20:05:06:641,03006,----,
2025-07-28,20:05:06:740,03007,----,
2025-07-28,20:05:06:851,03007,----,
2025-07-28,20:05:06:965,03024,----,
2025-07-28,20:05:07:071,03025,----,
2025-07-28,20:05:07:179,03050,----,
2025-07-28,20:05:07:290,03050,----,
2025-07-28,20:05:07:403,03050,----,
2025-07-28,20:05:07:508,03032,----,
2025-07-28,20:05:07:621,03032,----,
2025-07-28,20:05:07:727,03032,----,
2025-07-28,20:05:07:842,03033,----,
2025-07-28,20:05:07:948,03051,----,
2025-07-28,20:05:08:059,03052,----,
2025-07-28,20:05:08:167,03067,----,
2025-07-28,20:05:08:281,03068,----,
2025-07-28,20:05:08:384,03062,----,
2025-07-28,20:05:08:493,00540,----,
2025-07-28,20:05:08:602,00550,----,
2025-07-28,20:05:08:710,01061,----,
2025-07-28,20:05:08:819,01352,----,
2025-07-28,20:05:08:928,00667,----,
2025-07-28,20:05:09:037,01040,----,
2025-07-28,20:05:09:154,01323,----,
2025-07-28,20:05:09:257,01476,----,
2025-07-28,20:05:09:405,00606,----,
2025-07-28,20:05:09:505,00507,----,
2025-07-28,20:05:09:583,00506,----,
2025-07-28,20:05:09:693,00506,----,
2025-07-28,20:05:09:807,00520,----,
2025-07-28,20:05:09:923,00539,----,
2025-07-28,20:05:10:021,00561,----,
2025-07-28,20:05:10:253,00579,----,
2025-07-28,20:05:10:351,01241,----,
2025-07-28,20:05:10:466,01312,----,
2025-07-28,20:05:10:567,01422,----,
2025-07-28,20:05:10:678,01504,----,
2025-07-28,20:05:10:786,01581,----,
2025-07-28,20:05:10:902,01627,----,
2025-07-28,20:05:11:004,01705,----,
2025-07-28,20:05:11:122,01768,----,
2025-07-28,20:05:11:230,01796,----,
2025-07-28,20:05:11:337,01845,----,
2025-07-28,20:05:11:448,01867,----,
2025-07-28,20:05:11:553,01910,----,
2025-07-28,20:05:11:663,01933,----,
2025-07-28,20:05:11:771,01951,----,
2025-07-28,20:05:11:885,01971,----,
2025-07-28,20:05:12:002,02009,----,
2025-07-28,20:05:12:101,02028,----,
2025-07-28,20:05:12:217,02052,----,
2025-07-28,20:05:12:318,02074,----,
2025-07-28,20:05:12:433,02096,----,
2025-07-28,20:05:12:546,02116,----,
2025-07-28,20:05:12:652,02139,----,
2025-07-28,20:05:12:765,02160,----,
2025-07-28,20:05:12:870,02160,----,
2025-07-28,20:05:12:982,02179,----,
2025-07-28,20:05:13:086,02199,----,
2025-07-28,20:05:13:193,02216,----,
2025-07-28,20:05:13:302,02233,----,
2025-07-28,20:05:13:413,02258,----,
2025-07-28,20:05:13:520,00619,----,
2025-07-28,20:05:13:637,00784,----,
2025-07-28,20:05:13:752,01272,----,
2025-07-28,20:05:13:852,00724,----,
2025-07-28,20:05:13:967,00619,----,
2025-07-28,20:05:14:069,00997,----,
2025-07-28,20:05:14:182,01259,----,
2025-07-28,20:05:14:296,01428,----,
2025-07-28,20:05:14:398,00701,----,
2025-07-28,20:05:14:514,00611,----,
2025-07-28,20:05:14:616,00596,----,
2025-07-28,20:05:14:732,00596,----,
2025-07-28,20:05:14:850,00568,----,
2025-07-28,20:05:14:961,00568,----,
2025-07-28,20:05:15:068,00568,----,
2025-07-28,20:05:15:177,00583,----,
2025-07-28,20:05:15:297,00598,----,
2025-07-28,20:05:15:399,00611,----,
2025-07-28,20:05:15:518,00685,----,
2025-07-28,20:05:15:617,01052,----,
2025-07-28,20:05:15:733,01252,----,
2025-07-28,20:05:15:833,01438,----,
2025-07-28,20:05:15:947,01484,----,
2025-07-28,20:05:16:059,01610,----,
2025-07-28,20:05:16:165,01645,----,
2025-07-28,20:05:16:272,01730,----,
2025-07-28,20:05:16:381,01764,----,
2025-07-28,20:05:16:489,01827,----,
2025-07-28,20:05:16:599,01883,----,
2025-07-28,20:05:16:717,01906,----,
2025-07-28,20:05:16:830,01956,----,
2025-07-28,20:05:16:931,01984,----,
2025-07-28,20:05:17:049,02005,----,
2025-07-28,20:05:17:148,02045,----,
2025-07-28,20:05:17:265,02067,----,
2025-07-28,20:05:17:371,02092,----,
2025-07-28,20:05:17:481,02110,----,
2025-07-28,20:05:17:589,02147,----,
2025-07-28,20:05:17:694,02167,----,
2025-07-28,20:05:17:807,02190,----,
2025-07-28,20:05:17:917,02205,----,
2025-07-28,20:05:18:025,02224,----,
2025-07-28,20:05:18:133,02224,----,
2025-07-28,20:05:18:242,00651,----,
2025-07-28,20:05:18:351,00747,----,
2025-07-28,20:05:18:460,01244,----,
2025-07-28,20:05:18:568,00671,----,
2025-07-28,20:05:18:691,00778,----,
2025-07-28,20:05:18:792,01189,----,
2025-07-28,20:05:18:907,01365,----,
2025-07-28,20:05:19:008,01487,----,
2025-07-28,20:05:19:121,01525,----,
2025-07-28,20:05:19:226,00729,----,
2025-07-28,20:05:19:338,00706,----,
2025-07-28,20:05:19:445,00688,----,
2025-07-28,20:05:19:555,00668,----,
2025-07-28,20:05:19:675,00613,----,
2025-07-28,20:05:19:775,00601,----,
2025-07-28,20:05:19:890,00601,----,
2025-07-28,20:05:19:989,00616,----,
2025-07-28,20:05:20:107,00617,----,
2025-07-28,20:05:20:208,00630,----,
