DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,20:10:51:370,02636,----,
2025-07-28,20:10:51:474,02636,----,
2025-07-28,20:10:51:588,02636,----,
2025-07-28,20:10:51:694,02636,----,
2025-07-28,20:10:51:804,02637,----,
2025-07-28,20:10:51:920,02637,----,
2025-07-28,20:10:52:032,02638,----,
2025-07-28,20:10:52:135,02638,----,
2025-07-28,20:10:52:247,02651,----,
2025-07-28,20:10:52:351,02652,----,
2025-07-28,20:10:52:466,02663,----,
2025-07-28,20:10:52:572,02677,----,
2025-07-28,20:10:52:680,02676,----,
2025-07-28,20:10:52:800,02675,----,
2025-07-28,20:10:52:901,02656,----,
2025-07-28,20:10:53:018,02613,----,
2025-07-28,20:10:53:118,02612,----,
2025-07-28,20:10:53:235,02612,----,
2025-07-28,20:10:53:339,02536,----,
2025-07-28,20:10:53:454,02578,----,
2025-07-28,20:10:53:556,02651,----,
2025-07-28,20:10:53:671,02671,----,
2025-07-28,20:10:53:772,02687,----,
2025-07-28,20:10:53:885,02703,----,
2025-07-28,20:10:53:991,02716,----,
2025-07-28,20:10:54:110,02716,----,
2025-07-28,20:10:54:212,02744,----,
2025-07-28,20:10:54:328,02744,----,
2025-07-28,20:10:54:430,02745,----,
2025-07-28,20:10:54:544,02745,----,
2025-07-28,20:10:54:648,02766,----,
2025-07-28,20:10:54:762,02766,----,
2025-07-28,20:10:54:866,02767,----,
2025-07-28,20:10:54:979,02768,----,
2025-07-28,20:10:55:086,02768,----,
2025-07-28,20:10:55:196,02768,----,
2025-07-28,20:10:55:318,02769,----,
2025-07-28,20:10:55:429,02770,----,
2025-07-28,20:10:55:537,02784,----,
2025-07-28,20:10:55:656,02784,----,
2025-07-28,20:10:55:768,02785,----,
2025-07-28,20:10:55:869,02785,----,
2025-07-28,20:10:55:986,02786,----,
2025-07-28,20:10:56:086,02787,----,
2025-07-28,20:10:56:205,02800,----,
2025-07-28,20:10:56:305,02800,----,
2025-07-28,20:10:56:421,02800,----,
2025-07-28,20:10:56:526,00612,----,
2025-07-28,20:10:56:637,00745,----,
2025-07-28,20:10:56:741,01241,----,
2025-07-28,20:10:56:856,01473,----,
2025-07-28,20:10:56:960,00687,----,
2025-07-28,20:10:57:071,00598,----,
2025-07-28,20:10:57:178,01091,----,
2025-07-28,20:10:57:288,01338,----,
2025-07-28,20:10:57:397,01416,----,
2025-07-28,20:10:57:510,00548,----,
2025-07-28,20:10:57:627,00516,----,
2025-07-28,20:10:57:727,00497,----,
2025-07-28,20:10:57:843,00484,----,
2025-07-28,20:10:57:946,00513,----,
2025-07-28,20:10:58:060,00513,----,
2025-07-28,20:10:58:163,00527,----,
2025-07-28,20:10:58:277,00804,----,
2025-07-28,20:10:58:383,01075,----,
2025-07-28,20:10:58:496,01255,----,
2025-07-28,20:10:58:599,01386,----,
2025-07-28,20:10:58:711,01487,----,
2025-07-28,20:10:58:832,01617,----,
2025-07-28,20:10:58:927,01693,----,
2025-07-28,20:10:59:049,01730,----,
2025-07-28,20:10:59:148,01807,----,
2025-07-28,20:10:59:261,01868,----,
2025-07-28,20:10:59:365,01896,----,
2025-07-28,20:10:59:478,01919,----,
2025-07-28,20:10:59:594,01974,----,
2025-07-28,20:10:59:695,02018,----,
2025-07-28,20:10:59:809,02019,----,
2025-07-28,20:10:59:915,01834,----,
2025-07-28,20:11:00:026,00766,----,
2025-07-28,20:11:00:136,01090,----,
2025-07-28,20:11:00:243,01316,----,
2025-07-28,20:11:00:351,01372,----,
2025-07-28,20:11:00:460,00682,----,
2025-07-28,20:11:00:582,00961,----,
2025-07-28,20:11:00:678,01200,----,
2025-07-28,20:11:00:787,01342,----,
2025-07-28,20:11:00:897,00876,----,
2025-07-28,20:11:01:017,00696,----,
2025-07-28,20:11:01:117,00636,----,
2025-07-28,20:11:01:233,00606,----,
2025-07-28,20:11:01:333,00570,----,
2025-07-28,20:11:01:450,00559,----,
2025-07-28,20:11:01:562,00559,----,
2025-07-28,20:11:01:666,00560,----,
2025-07-28,20:11:01:778,00655,----,
2025-07-28,20:11:01:885,00956,----,
2025-07-28,20:11:01:993,01142,----,
2025-07-28,20:11:02:102,01280,----,
2025-07-28,20:11:02:208,01389,----,
2025-07-28,20:11:02:317,01476,----,
2025-07-28,20:11:02:432,01526,----,
2025-07-28,20:11:02:543,01619,----,
2025-07-28,20:11:02:648,01690,----,
2025-07-28,20:11:02:765,01723,----,
2025-07-28,20:11:02:866,01772,----,
2025-07-28,20:11:02:981,01795,----,
2025-07-28,20:11:03:087,01845,----,
2025-07-28,20:11:03:196,01869,----,
2025-07-28,20:11:03:303,01916,----,
2025-07-28,20:11:03:411,01946,----,
2025-07-28,20:11:03:522,00617,----,
2025-07-28,20:11:03:635,00570,----,
2025-07-28,20:11:03:749,00818,----,
2025-07-28,20:11:03:853,01103,----,
2025-07-28,20:11:03:966,00730,----,
2025-07-28,20:11:04:072,00635,----,
2025-07-28,20:11:04:182,00909,----,
2025-07-28,20:11:04:287,01127,----,
2025-07-28,20:11:04:397,01260,----,
2025-07-28,20:11:04:505,00750,----,
2025-07-28,20:11:04:617,00641,----,
2025-07-28,20:11:04:739,00622,----,
2025-07-28,20:11:04:858,00605,----,
2025-07-28,20:11:04:959,00572,----,
