DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:10:53:579,05162,----,
2025-07-13,17:10:53:690,05165,----,
2025-07-13,17:10:53:802,05195,----,
2025-07-13,17:10:53:913,05195,----,
2025-07-13,17:10:54:015,05196,----,
2025-07-13,17:10:54:124,05197,----,
2025-07-13,17:10:54:236,05200,----,
2025-07-13,17:10:54:346,05202,----,
2025-07-13,17:10:54:459,05202,----,
2025-07-13,17:10:54:569,04493,----,
2025-07-13,17:10:54:670,04332,----,
2025-07-13,17:10:54:780,04151,----,
2025-07-13,17:10:54:892,04151,----,
2025-07-13,17:10:55:003,02610,----,
2025-07-13,17:10:55:114,02598,----,
2025-07-13,17:10:55:227,02579,----,
2025-07-13,17:10:55:328,02414,----,
2025-07-13,17:10:55:437,02414,----,
2025-07-13,17:10:55:550,02385,----,
2025-07-13,17:10:55:661,02335,----,
2025-07-13,17:10:55:773,01817,----,
2025-07-13,17:10:55:877,01810,----,
2025-07-13,17:10:55:990,01810,----,
2025-07-13,17:10:56:094,01803,----,
2025-07-13,17:10:56:206,01757,----,
2025-07-13,17:10:56:317,01760,----,
2025-07-13,17:10:56:420,01760,----,
2025-07-13,17:10:56:534,01768,----,
2025-07-13,17:10:56:648,01850,----,
2025-07-13,17:10:56:752,01846,----,
2025-07-13,17:10:56:863,01848,----,
2025-07-13,17:10:56:976,01848,----,
2025-07-13,17:10:57:078,02244,----,
2025-07-13,17:10:57:190,02246,----,
2025-07-13,17:10:57:303,02261,----,
2025-07-13,17:10:57:407,02477,----,
2025-07-13,17:10:57:519,02477,----,
2025-07-13,17:10:57:631,02486,----,
2025-07-13,17:10:57:733,02502,----,
2025-07-13,17:10:57:846,02689,----,
2025-07-13,17:10:57:960,02689,----,
2025-07-13,17:10:58:063,02694,----,
2025-07-13,17:10:58:176,02702,----,
2025-07-13,17:10:58:289,02805,----,
2025-07-13,17:10:58:391,02808,----,
2025-07-13,17:10:58:505,02808,----,
2025-07-13,17:10:58:618,02813,----,
2025-07-13,17:10:58:720,02891,----,
2025-07-13,17:10:58:833,02893,----,
2025-07-13,17:10:58:936,02893,----,
2025-07-13,17:10:59:051,02897,----,
2025-07-13,17:10:59:164,02952,----,
2025-07-13,17:10:59:264,02954,----,
2025-07-13,17:10:59:376,02941,----,
2025-07-13,17:10:59:489,02941,----,
2025-07-13,17:10:59:602,02156,----,
2025-07-13,17:10:59:704,02157,----,
2025-07-13,17:10:59:819,02147,----,
2025-07-13,17:10:59:920,01833,----,
2025-07-13,17:11:00:035,01833,----,
2025-07-13,17:11:00:148,01903,----,
2025-07-13,17:11:00:252,02023,----,
2025-07-13,17:11:00:365,02942,----,
2025-07-13,17:11:00:469,02942,----,
2025-07-13,17:11:00:583,02921,----,
2025-07-13,17:11:00:697,02848,----,
2025-07-13,17:11:00:797,02412,----,
2025-07-13,17:11:00:910,02404,----,
2025-07-13,17:11:01:024,02404,----,
2025-07-13,17:11:01:127,02427,----,
2025-07-13,17:11:01:243,02675,----,
2025-07-13,17:11:01:344,02673,----,
2025-07-13,17:11:01:457,02673,----,
2025-07-13,17:11:01:562,02674,----,
2025-07-13,17:11:01:676,02687,----,
2025-07-13,17:11:01:787,02704,----,
2025-07-13,17:11:01:890,02850,----,
2025-07-13,17:11:02:004,02850,----,
2025-07-13,17:11:02:109,02848,----,
2025-07-13,17:11:02:219,02846,----,
2025-07-13,17:11:02:331,02846,----,
2025-07-13,17:11:02:444,02848,----,
2025-07-13,17:11:02:545,02848,----,
2025-07-13,17:11:02:659,02852,----,
2025-07-13,17:11:02:774,02918,----,
2025-07-13,17:11:02:875,02921,----,
2025-07-13,17:11:02:988,02921,----,
2025-07-13,17:11:03:101,02925,----,
2025-07-13,17:11:03:206,02981,----,
2025-07-13,17:11:03:317,02982,----,
2025-07-13,17:11:03:421,02973,----,
2025-07-13,17:11:03:534,02973,----,
2025-07-13,17:11:03:646,02079,----,
2025-07-13,17:11:03:759,02064,----,
2025-07-13,17:11:03:862,02038,----,
2025-07-13,17:11:03:973,02038,----,
2025-07-13,17:11:04:077,01863,----,
2025-07-13,17:11:04:190,01855,----,
2025-07-13,17:11:04:304,01842,----,
2025-07-13,17:11:04:411,01769,----,
2025-07-13,17:11:04:522,01769,----,
2025-07-13,17:11:04:623,01773,----,
2025-07-13,17:11:04:737,01776,----,
2025-07-13,17:11:04:851,02097,----,
2025-07-13,17:11:04:955,02132,----,
2025-07-13,17:11:05:068,02132,----,
2025-07-13,17:11:05:172,02170,----,
2025-07-13,17:11:05:286,02502,----,
2025-07-13,17:11:05:397,02508,----,
2025-07-13,17:11:05:501,02508,----,
2025-07-13,17:11:05:614,02519,----,
2025-07-13,17:11:05:727,02668,----,
2025-07-13,17:11:05:831,02673,----,
2025-07-13,17:11:05:946,02681,----,
2025-07-13,17:11:06:048,02681,----,
2025-07-13,17:11:06:161,02773,----,
2025-07-13,17:11:06:277,02775,----,
2025-07-13,17:11:06:377,02780,----,
2025-07-13,17:11:06:490,02780,----,
2025-07-13,17:11:06:593,02834,----,
2025-07-13,17:11:06:706,02835,----,
2025-07-13,17:11:06:819,02837,----,
2025-07-13,17:11:06:921,02871,----,
2025-07-13,17:11:07:033,02871,----,
2025-07-13,17:11:07:145,02871,----,
