DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:00:57:416,04822,----,
2025-07-13,17:00:57:519,04823,----,
2025-07-13,17:00:57:632,04825,----,
2025-07-13,17:00:57:733,04828,----,
2025-07-13,17:00:57:846,04862,----,
2025-07-13,17:00:57:957,04862,----,
2025-07-13,17:00:58:070,04863,----,
2025-07-13,17:00:58:176,04864,----,
2025-07-13,17:00:58:288,04867,----,
2025-07-13,17:00:58:393,04892,----,
2025-07-13,17:00:58:505,04892,----,
2025-07-13,17:00:58:608,04893,----,
2025-07-13,17:00:58:722,04893,----,
2025-07-13,17:00:58:836,04883,----,
2025-07-13,17:00:58:936,04766,----,
2025-07-13,17:00:59:048,04766,----,
2025-07-13,17:00:59:161,03301,----,
2025-07-13,17:00:59:265,03287,----,
2025-07-13,17:00:59:381,03272,----,
2025-07-13,17:00:59:491,03272,----,
2025-07-13,17:00:59:593,02763,----,
2025-07-13,17:00:59:707,02755,----,
2025-07-13,17:00:59:821,02746,----,
2025-07-13,17:00:59:923,02677,----,
2025-07-13,17:01:00:033,02677,----,
2025-07-13,17:01:00:144,02678,----,
2025-07-13,17:01:00:258,02651,----,
2025-07-13,17:01:00:369,02605,----,
2025-07-13,17:01:00:472,02605,----,
2025-07-13,17:01:00:584,02201,----,
2025-07-13,17:01:00:687,02197,----,
2025-07-13,17:01:00:799,02193,----,
2025-07-13,17:01:00:912,02123,----,
2025-07-13,17:01:01:015,02123,----,
2025-07-13,17:01:01:129,02118,----,
2025-07-13,17:01:01:242,02111,----,
2025-07-13,17:01:01:346,02034,----,
2025-07-13,17:01:01:459,02034,----,
2025-07-13,17:01:01:561,02027,----,
2025-07-13,17:01:01:674,02017,----,
2025-07-13,17:01:01:788,02078,----,
2025-07-13,17:01:01:891,02100,----,
2025-07-13,17:01:02:004,02100,----,
2025-07-13,17:01:02:116,02138,----,
2025-07-13,17:01:02:220,02537,----,
2025-07-13,17:01:02:333,02544,----,
2025-07-13,17:01:02:436,02559,----,
2025-07-13,17:01:02:552,02559,----,
2025-07-13,17:01:02:664,02718,----,
2025-07-13,17:01:02:767,02722,----,
2025-07-13,17:01:02:880,02728,----,
2025-07-13,17:01:02:983,02728,----,
2025-07-13,17:01:03:096,02788,----,
2025-07-13,17:01:03:208,02789,----,
2025-07-13,17:01:03:312,02790,----,
2025-07-13,17:01:03:426,02791,----,
2025-07-13,17:01:03:539,02791,----,
2025-07-13,17:01:03:643,02794,----,
2025-07-13,17:01:03:757,02800,----,
2025-07-13,17:01:03:861,02854,----,
2025-07-13,17:01:03:973,02854,----,
2025-07-13,17:01:04:085,02855,----,
2025-07-13,17:01:04:191,02858,----,
2025-07-13,17:01:04:301,02894,----,
2025-07-13,17:01:04:414,02894,----,
2025-07-13,17:01:04:517,02894,----,
2025-07-13,17:01:04:631,02876,----,
2025-07-13,17:01:04:734,02846,----,
2025-07-13,17:01:04:848,02308,----,
2025-07-13,17:01:04:961,02295,----,
2025-07-13,17:01:05:066,02295,----,
2025-07-13,17:01:05:179,02273,----,
2025-07-13,17:01:05:283,02082,----,
2025-07-13,17:01:05:395,02078,----,
2025-07-13,17:01:05:498,02078,----,
2025-07-13,17:01:05:612,02071,----,
2025-07-13,17:01:05:725,01990,----,
2025-07-13,17:01:05:829,01991,----,
2025-07-13,17:01:05:941,01995,----,
2025-07-13,17:01:06:054,01995,----,
2025-07-13,17:01:06:158,02000,----,
2025-07-13,17:01:06:271,02017,----,
2025-07-13,17:01:06:375,02020,----,
2025-07-13,17:01:06:494,02020,----,
2025-07-13,17:01:06:593,02048,----,
2025-07-13,17:01:06:707,02486,----,
2025-07-13,17:01:06:821,02497,----,
2025-07-13,17:01:06:923,02514,----,
2025-07-13,17:01:07:037,02514,----,
2025-07-13,17:01:07:140,02721,----,
2025-07-13,17:01:07:253,02724,----,
2025-07-13,17:01:07:371,02730,----,
2025-07-13,17:01:07:470,02818,----,
2025-07-13,17:01:07:585,02818,----,
2025-07-13,17:01:07:687,02821,----,
2025-07-13,17:01:07:801,02827,----,
2025-07-13,17:01:07:915,02905,----,
2025-07-13,17:01:08:017,02905,----,
2025-07-13,17:01:08:130,02907,----,
2025-07-13,17:01:08:233,02910,----,
2025-07-13,17:01:08:348,02923,----,
2025-07-13,17:01:08:461,02919,----,
2025-07-13,17:01:08:564,02919,----,
2025-07-13,17:01:08:678,02911,----,
2025-07-13,17:01:08:781,02829,----,
2025-07-13,17:01:08:895,02827,----,
2025-07-13,17:01:09:008,02821,----,
2025-07-13,17:01:09:112,02821,----,
2025-07-13,17:01:09:225,02705,----,
2025-07-13,17:01:09:330,02705,----,
2025-07-13,17:01:09:443,02703,----,
2025-07-13,17:01:09:554,02703,----,
2025-07-13,17:01:09:658,02702,----,
2025-07-13,17:01:09:770,02661,----,
2025-07-13,17:01:09:873,02623,----,
2025-07-13,17:01:09:987,02573,----,
2025-07-13,17:01:10:099,02573,----,
2025-07-13,17:01:10:205,02142,----,
2025-07-13,17:01:10:317,02136,----,
2025-07-13,17:01:10:431,02125,----,
2025-07-13,17:01:10:533,02125,----,
2025-07-13,17:01:10:648,01956,----,
2025-07-13,17:01:10:753,01950,----,
2025-07-13,17:01:10:864,01945,----,
2025-07-13,17:01:10:976,01922,----,
