DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:13:55:141,05188,----,
2025-07-13,17:13:55:256,05189,----,
2025-07-13,17:13:55:370,05191,----,
2025-07-13,17:13:55:470,05193,----,
2025-07-13,17:13:55:585,05194,----,
2025-07-13,17:13:55:688,05194,----,
2025-07-13,17:13:55:800,05196,----,
2025-07-13,17:13:55:914,05198,----,
2025-07-13,17:13:56:016,05199,----,
2025-07-13,17:13:56:134,05201,----,
2025-07-13,17:13:56:241,05201,----,
2025-07-13,17:13:56:346,05202,----,
2025-07-13,17:13:56:458,05204,----,
2025-07-13,17:13:56:570,05205,----,
2025-07-13,17:13:56:674,05205,----,
2025-07-13,17:13:56:787,05207,----,
2025-07-13,17:13:56:891,05209,----,
2025-07-13,17:13:57:006,05210,----,
2025-07-13,17:13:57:107,05212,----,
2025-07-13,17:13:57:221,05212,----,
2025-07-13,17:13:57:334,05214,----,
2025-07-13,17:13:57:438,05215,----,
2025-07-13,17:13:57:551,05217,----,
2025-07-13,17:13:57:655,05218,----,
2025-07-13,17:13:57:768,05218,----,
2025-07-13,17:13:57:882,05220,----,
2025-07-13,17:13:57:986,05221,----,
2025-07-13,17:13:58:098,05222,----,
2025-07-13,17:13:58:212,05222,----,
2025-07-13,17:13:58:316,05224,----,
2025-07-13,17:13:58:429,05225,----,
2025-07-13,17:13:58:533,05227,----,
2025-07-13,17:13:58:646,05228,----,
2025-07-13,17:13:58:750,05228,----,
2025-07-13,17:13:58:864,05230,----,
2025-07-13,17:13:58:977,05232,----,
2025-07-13,17:13:59:080,05233,----,
2025-07-13,17:13:59:196,05233,----,
2025-07-13,17:13:59:306,05235,----,
2025-07-13,17:13:59:408,05235,----,
2025-07-13,17:13:59:520,05161,----,
2025-07-13,17:13:59:623,04924,----,
2025-07-13,17:13:59:737,04924,----,
2025-07-13,17:13:59:850,02676,----,
2025-07-13,17:13:59:955,02698,----,
2025-07-13,17:14:00:066,02729,----,
2025-07-13,17:14:00:179,02905,----,
2025-07-13,17:14:00:282,02905,----,
2025-07-13,17:14:00:396,02906,----,
2025-07-13,17:14:00:498,02910,----,
2025-07-13,17:14:00:610,02914,----,
2025-07-13,17:14:00:723,02914,----,
2025-07-13,17:14:00:837,02866,----,
2025-07-13,17:14:00:939,02807,----,
2025-07-13,17:14:01:054,02730,----,
2025-07-13,17:14:01:155,02122,----,
2025-07-13,17:14:01:268,02122,----,
2025-07-13,17:14:01:382,02124,----,
2025-07-13,17:14:01:486,02129,----,
2025-07-13,17:14:01:598,02193,----,
2025-07-13,17:14:01:711,02193,----,
2025-07-13,17:14:01:815,02195,----,
2025-07-13,17:14:01:928,02200,----,
2025-07-13,17:14:02:031,02262,----,
2025-07-13,17:14:02:145,02264,----,
2025-07-13,17:14:02:257,02264,----,
2025-07-13,17:14:02:360,02270,----,
2025-07-13,17:14:02:474,02350,----,
2025-07-13,17:14:02:577,02352,----,
2025-07-13,17:14:02:689,02352,----,
2025-07-13,17:14:02:804,02356,----,
2025-07-13,17:14:02:914,02415,----,
2025-07-13,17:14:03:023,02417,----,
2025-07-13,17:14:03:131,02420,----,
2025-07-13,17:14:03:236,02420,----,
2025-07-13,17:14:03:348,02462,----,
2025-07-13,17:14:03:452,02463,----,
2025-07-13,17:14:03:564,02464,----,
2025-07-13,17:14:03:678,02458,----,
2025-07-13,17:14:03:781,02458,----,
2025-07-13,17:14:03:896,02420,----,
2025-07-13,17:14:04:008,01980,----,
2025-07-13,17:14:04:112,01976,----,
2025-07-13,17:14:04:225,01976,----,
2025-07-13,17:14:04:329,01966,----,
2025-07-13,17:14:04:443,01816,----,
2025-07-13,17:14:04:555,01815,----,
2025-07-13,17:14:04:657,01815,----,
2025-07-13,17:14:04:770,01815,----,
2025-07-13,17:14:04:884,01817,----,
2025-07-13,17:14:04:985,01820,----,
2025-07-13,17:14:05:092,01868,----,
2025-07-13,17:14:05:212,01868,----,
2025-07-13,17:14:05:314,01867,----,
2025-07-13,17:14:05:427,01863,----,
2025-07-13,17:14:05:529,01864,----,
2025-07-13,17:14:05:642,02108,----,
2025-07-13,17:14:05:757,02108,----,
2025-07-13,17:14:05:859,02116,----,
2025-07-13,17:14:05:971,02130,----,
2025-07-13,17:14:06:084,02329,----,
2025-07-13,17:14:06:188,02345,----,
2025-07-13,17:14:06:300,02345,----,
2025-07-13,17:14:06:414,02368,----,
2025-07-13,17:14:06:517,02551,----,
2025-07-13,17:14:06:631,02552,----,
2025-07-13,17:14:06:734,02552,----,
2025-07-13,17:14:06:846,02553,----,
2025-07-13,17:14:06:960,02563,----,
2025-07-13,17:14:07:063,02760,----,
2025-07-13,17:14:07:179,02768,----,
2025-07-13,17:14:07:280,02768,----,
2025-07-13,17:14:07:393,02787,----,
2025-07-13,17:14:07:508,03037,----,
2025-07-13,17:14:07:611,03033,----,
2025-07-13,17:14:07:724,03033,----,
2025-07-13,17:14:07:828,03008,----,
2025-07-13,17:14:07:941,02812,----,
2025-07-13,17:14:08:054,02752,----,
2025-07-13,17:14:08:158,02662,----,
2025-07-13,17:14:08:273,02662,----,
2025-07-13,17:14:08:377,01834,----,
2025-07-13,17:14:08:490,01829,----,
2025-07-13,17:14:08:593,01824,----,
2025-07-13,17:14:08:708,01779,----,
