DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,19:06:56:208,06248,----,
2025-07-13,19:06:56:314,06249,----,
2025-07-13,19:06:56:426,06253,----,
2025-07-13,19:06:56:541,06253,----,
2025-07-13,19:06:56:641,06257,----,
2025-07-13,19:06:56:753,06295,----,
2025-07-13,19:06:56:866,06295,----,
2025-07-13,19:06:56:969,06295,----,
2025-07-13,19:06:57:083,06294,----,
2025-07-13,19:06:57:186,06294,----,
2025-07-13,19:06:57:300,06294,----,
2025-07-13,19:06:57:415,06297,----,
2025-07-13,19:06:57:518,06297,----,
2025-07-13,19:06:57:631,06298,----,
2025-07-13,19:06:57:734,06299,----,
2025-07-13,19:06:57:849,06141,----,
2025-07-13,19:06:57:959,06141,----,
2025-07-13,19:06:58:064,05823,----,
2025-07-13,19:06:58:176,02797,----,
2025-07-13,19:06:58:290,02800,----,
2025-07-13,19:06:58:393,02811,----,
2025-07-13,19:06:58:507,02811,----,
2025-07-13,19:06:58:609,02827,----,
2025-07-13,19:06:58:722,02812,----,
2025-07-13,19:06:58:834,02793,----,
2025-07-13,19:06:58:938,02628,----,
2025-07-13,19:06:59:051,02628,----,
2025-07-13,19:06:59:154,02629,----,
2025-07-13,19:06:59:266,02632,----,
2025-07-13,19:06:59:380,02682,----,
2025-07-13,19:06:59:492,02682,----,
2025-07-13,19:06:59:596,02683,----,
2025-07-13,19:06:59:709,02689,----,
2025-07-13,19:06:59:811,02699,----,
2025-07-13,19:06:59:925,02806,----,
2025-07-13,19:07:00:038,02806,----,
2025-07-13,19:07:00:139,02808,----,
2025-07-13,19:07:00:252,02813,----,
2025-07-13,19:07:00:365,02878,----,
2025-07-13,19:07:00:468,02876,----,
2025-07-13,19:07:00:582,02876,----,
2025-07-13,19:07:00:695,02838,----,
2025-07-13,19:07:00:799,02438,----,
2025-07-13,19:07:00:913,02431,----,
2025-07-13,19:07:01:015,02431,----,
2025-07-13,19:07:01:128,02424,----,
2025-07-13,19:07:01:242,02399,----,
2025-07-13,19:07:01:345,02399,----,
2025-07-13,19:07:01:458,02398,----,
2025-07-13,19:07:01:562,02398,----,
2025-07-13,19:07:01:671,02396,----,
2025-07-13,19:07:01:787,02397,----,
2025-07-13,19:07:01:891,02438,----,
2025-07-13,19:07:02:006,02438,----,
2025-07-13,19:07:02:108,02450,----,
2025-07-13,19:07:02:222,02480,----,
2025-07-13,19:07:02:335,02848,----,
2025-07-13,19:07:02:445,02855,----,
2025-07-13,19:07:02:548,02855,----,
2025-07-13,19:07:02:661,02869,----,
2025-07-13,19:07:02:764,03031,----,
2025-07-13,19:07:02:877,03033,----,
2025-07-13,19:07:02:992,03033,----,
2025-07-13,19:07:03:096,03039,----,
2025-07-13,19:07:03:204,03060,----,
2025-07-13,19:07:03:313,03042,----,
2025-07-13,19:07:03:435,02989,----,
2025-07-13,19:07:03:531,02989,----,
2025-07-13,19:07:03:642,02419,----,
2025-07-13,19:07:03:756,02417,----,
2025-07-13,19:07:03:867,02419,----,
2025-07-13,19:07:03:971,02432,----,
2025-07-13,19:07:04:083,02432,----,
2025-07-13,19:07:04:186,02432,----,
2025-07-13,19:07:04:300,02433,----,
2025-07-13,19:07:04:416,02436,----,
2025-07-13,19:07:04:521,02436,----,
2025-07-13,19:07:04:632,02443,----,
2025-07-13,19:07:04:734,02663,----,
2025-07-13,19:07:04:843,02680,----,
2025-07-13,19:07:04:957,02706,----,
2025-07-13,19:07:05:070,02706,----,
2025-07-13,19:07:05:176,02999,----,
2025-07-13,19:07:05:280,03005,----,
2025-07-13,19:07:05:394,03016,----,
2025-07-13,19:07:05:507,03016,----,
2025-07-13,19:07:05:611,03150,----,
2025-07-13,19:07:05:723,03153,----,
2025-07-13,19:07:05:831,03161,----,
2025-07-13,19:07:05:939,03248,----,
2025-07-13,19:07:06:052,03248,----,
2025-07-13,19:07:06:166,03250,----,
2025-07-13,19:07:06:269,03255,----,
2025-07-13,19:07:06:380,03282,----,
2025-07-13,19:07:06:494,03246,----,
2025-07-13,19:07:06:596,03246,----,
2025-07-13,19:07:06:714,03177,----,
2025-07-13,19:07:06:815,02477,----,
2025-07-13,19:07:06:923,02475,----,
2025-07-13,19:07:07:040,02475,----,
2025-07-13,19:07:07:140,02476,----,
2025-07-13,19:07:07:259,02505,----,
2025-07-13,19:07:07:361,02503,----,
2025-07-13,19:07:07:481,02501,----,
2025-07-13,19:07:07:592,02501,----,
2025-07-13,19:07:07:695,02500,----,
2025-07-13,19:07:07:808,02501,----,
2025-07-13,19:07:07:914,02508,----,
2025-07-13,19:07:08:023,02756,----,
2025-07-13,19:07:08:131,02756,----,
2025-07-13,19:07:08:239,02769,----,
2025-07-13,19:07:08:346,02791,----,
2025-07-13,19:07:08:454,03039,----,
2025-07-13,19:07:08:563,03039,----,
2025-07-13,19:07:08:671,03044,----,
2025-07-13,19:07:08:784,03053,----,
2025-07-13,19:07:08:896,03174,----,
2025-07-13,19:07:09:000,03177,----,
2025-07-13,19:07:09:114,03177,----,
2025-07-13,19:07:09:229,03183,----,
2025-07-13,19:07:09:329,03262,----,
2025-07-13,19:07:09:442,03265,----,
2025-07-13,19:07:09:545,03265,----,
2025-07-13,19:07:09:660,03270,----,
2025-07-13,19:07:09:773,03331,----,
