DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,16:43:51:546,04753,----,
2025-07-13,16:43:51:660,04711,----,
2025-07-13,16:43:51:774,04651,----,
2025-07-13,16:43:51:876,04651,----,
2025-07-13,16:43:51:990,04161,----,
2025-07-13,16:43:52:092,04145,----,
2025-07-13,16:43:52:205,03979,----,
2025-07-13,16:43:52:319,03979,----,
2025-07-13,16:43:52:422,01976,----,
2025-07-13,16:43:52:537,01960,----,
2025-07-13,16:43:52:650,01945,----,
2025-07-13,16:43:52:758,01782,----,
2025-07-13,16:43:52:861,01782,----,
2025-07-13,16:43:52:977,01783,----,
2025-07-13,16:43:53:077,01786,----,
2025-07-13,16:43:53:190,01791,----,
2025-07-13,16:43:53:305,01791,----,
2025-07-13,16:43:53:406,01851,----,
2025-07-13,16:43:53:520,01852,----,
2025-07-13,16:43:53:633,01855,----,
2025-07-13,16:43:53:738,01960,----,
2025-07-13,16:43:53:851,01960,----,
2025-07-13,16:43:53:954,01951,----,
2025-07-13,16:43:54:068,01929,----,
2025-07-13,16:43:54:171,01736,----,
2025-07-13,16:43:54:286,01736,----,
2025-07-13,16:43:54:398,01737,----,
2025-07-13,16:43:54:502,01737,----,
2025-07-13,16:43:54:614,01738,----,
2025-07-13,16:43:54:727,01739,----,
2025-07-13,16:43:54:830,01739,----,
2025-07-13,16:43:54:944,01739,----,
2025-07-13,16:43:55:048,01739,----,
2025-07-13,16:43:55:160,01874,----,
2025-07-13,16:43:55:274,02001,----,
2025-07-13,16:43:55:376,02001,----,
2025-07-13,16:43:55:490,02614,----,
2025-07-13,16:43:55:595,02565,----,
2025-07-13,16:43:55:707,02499,----,
2025-07-13,16:43:55:827,02499,----,
2025-07-13,16:43:55:939,01972,----,
2025-07-13,16:43:56:051,01974,----,
2025-07-13,16:43:56:164,01976,----,
2025-07-13,16:43:56:266,01991,----,
2025-07-13,16:43:56:380,01991,----,
2025-07-13,16:43:56:484,01988,----,
2025-07-13,16:43:56:593,01978,----,
2025-07-13,16:43:56:702,01750,----,
2025-07-13,16:43:56:821,01746,----,
2025-07-13,16:43:56:925,01746,----,
2025-07-13,16:43:57:038,01744,----,
2025-07-13,16:43:57:155,01743,----,
2025-07-13,16:43:57:262,01743,----,
2025-07-13,16:43:57:373,01744,----,
2025-07-13,16:43:57:476,01744,----,
2025-07-13,16:43:57:577,01747,----,
2025-07-13,16:43:57:694,01800,----,
2025-07-13,16:43:57:802,01801,----,
2025-07-13,16:43:57:911,01801,----,
2025-07-13,16:43:58:021,01812,----,
2025-07-13,16:43:58:125,01954,----,
2025-07-13,16:43:58:249,01958,----,
2025-07-13,16:43:58:364,01966,----,
2025-07-13,16:43:58:468,01966,----,
2025-07-13,16:43:58:585,02056,----,
2025-07-13,16:43:58:691,02059,----,
2025-07-13,16:43:58:804,02064,----,
2025-07-13,16:43:58:913,02123,----,
2025-07-13,16:43:59:029,02123,----,
2025-07-13,16:43:59:127,02122,----,
2025-07-13,16:43:59:240,02119,----,
2025-07-13,16:43:59:352,02100,----,
2025-07-13,16:43:59:454,02097,----,
2025-07-13,16:43:59:574,02097,----,
2025-07-13,16:43:59:684,02076,----,
2025-07-13,16:43:59:787,01786,----,
2025-07-13,16:43:59:900,01782,----,
2025-07-13,16:44:00:009,01782,----,
2025-07-13,16:44:00:119,01780,----,
2025-07-13,16:44:00:229,01758,----,
2025-07-13,16:44:00:330,01757,----,
2025-07-13,16:44:00:441,01756,----,
2025-07-13,16:44:00:550,01756,----,
2025-07-13,16:44:00:660,01756,----,
2025-07-13,16:44:00:766,01755,----,
2025-07-13,16:44:00:874,01755,----,
2025-07-13,16:44:00:983,01755,----,
2025-07-13,16:44:01:097,01770,----,
2025-07-13,16:44:01:216,01806,----,
2025-07-13,16:44:01:326,02122,----,
2025-07-13,16:44:01:436,02124,----,
2025-07-13,16:44:01:560,02124,----,
2025-07-13,16:44:01:668,02127,----,
2025-07-13,16:44:01:777,02142,----,
2025-07-13,16:44:01:882,02142,----,
2025-07-13,16:44:01:988,02143,----,
2025-07-13,16:44:02:099,02143,----,
2025-07-13,16:44:02:202,02145,----,
2025-07-13,16:44:02:314,02148,----,
2025-07-13,16:44:02:427,02194,----,
2025-07-13,16:44:02:530,02196,----,
2025-07-13,16:44:02:643,02196,----,
2025-07-13,16:44:02:756,02198,----,
2025-07-13,16:44:02:862,02177,----,
2025-07-13,16:44:02:977,02171,----,
2025-07-13,16:44:03:085,02171,----,
2025-07-13,16:44:03:194,02158,----,
2025-07-13,16:44:03:309,01844,----,
2025-07-13,16:44:03:415,01835,----,
2025-07-13,16:44:03:525,01825,----,
2025-07-13,16:44:03:632,01825,----,
2025-07-13,16:44:03:741,01744,----,
2025-07-13,16:44:03:844,01744,----,
2025-07-13,16:44:03:964,01745,----,
2025-07-13,16:44:04:067,01743,----,
2025-07-13,16:44:04:176,01743,----,
2025-07-13,16:44:04:282,01740,----,
2025-07-13,16:44:04:395,01714,----,
2025-07-13,16:44:04:499,01728,----,
2025-07-13,16:44:04:619,01728,----,
2025-07-13,16:44:04:731,01764,----,
2025-07-13,16:44:04:841,02099,----,
2025-07-13,16:44:04:949,02102,----,
2025-07-13,16:44:05:053,02108,----,
2025-07-13,16:44:05:155,02108,----,
