DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,19:36:00:447,05490,----,
2025-07-13,19:36:00:549,05494,----,
2025-07-13,19:36:00:663,05546,----,
2025-07-13,19:36:00:765,05546,----,
2025-07-13,19:36:00:879,05548,----,
2025-07-13,19:36:00:991,05551,----,
2025-07-13,19:36:01:097,05555,----,
2025-07-13,19:36:01:210,05555,----,
2025-07-13,19:36:01:317,05608,----,
2025-07-13,19:36:01:424,05610,----,
2025-07-13,19:36:01:536,05612,----,
2025-07-13,19:36:01:648,05617,----,
2025-07-13,19:36:01:752,05617,----,
2025-07-13,19:36:01:866,05664,----,
2025-07-13,19:36:01:969,05665,----,
2025-07-13,19:36:02:081,05660,----,
2025-07-13,19:36:02:196,05660,----,
2025-07-13,19:36:02:297,05476,----,
2025-07-13,19:36:02:411,02429,----,
2025-07-13,19:36:02:514,02419,----,
2025-07-13,19:36:02:628,02408,----,
2025-07-13,19:36:02:742,02408,----,
2025-07-13,19:36:02:846,02318,----,
2025-07-13,19:36:02:959,02320,----,
2025-07-13,19:36:03:063,02325,----,
2025-07-13,19:36:03:174,02325,----,
2025-07-13,19:36:03:287,02382,----,
2025-07-13,19:36:03:391,02384,----,
2025-07-13,19:36:03:503,02387,----,
2025-07-13,19:36:03:619,02433,----,
2025-07-13,19:36:03:719,02433,----,
2025-07-13,19:36:03:833,02427,----,
2025-07-13,19:36:03:936,02411,----,
2025-07-13,19:36:04:050,02238,----,
2025-07-13,19:36:04:166,02231,----,
2025-07-13,19:36:04:267,02231,----,
2025-07-13,19:36:04:382,02225,----,
2025-07-13,19:36:04:483,02189,----,
2025-07-13,19:36:04:597,02189,----,
2025-07-13,19:36:04:709,02189,----,
2025-07-13,19:36:04:812,02190,----,
2025-07-13,19:36:04:923,02191,----,
2025-07-13,19:36:05:036,02195,----,
2025-07-13,19:36:05:148,02238,----,
2025-07-13,19:36:05:252,02238,----,
2025-07-13,19:36:05:362,02240,----,
2025-07-13,19:36:05:475,02247,----,
2025-07-13,19:36:05:586,02454,----,
2025-07-13,19:36:05:689,02462,----,
2025-07-13,19:36:05:912,02475,----,
2025-07-13,19:36:06:023,02642,----,
2025-07-13,19:36:06:126,02647,----,
2025-07-13,19:36:06:236,02647,----,
2025-07-13,19:36:06:348,02656,----,
2025-07-13,19:36:06:459,02775,----,
2025-07-13,19:36:06:561,02779,----,
2025-07-13,19:36:06:672,02779,----,
2025-07-13,19:36:06:784,02783,----,
2025-07-13,19:36:06:896,02654,----,
2025-07-13,19:36:06:999,02634,----,
2025-07-13,19:36:07:112,02608,----,
2025-07-13,19:36:07:225,02608,----,
2025-07-13,19:36:07:337,02354,----,
2025-07-13,19:36:07:438,02354,----,
2025-07-13,19:36:07:550,02357,----,
2025-07-13,19:36:07:660,02358,----,
2025-07-13,19:36:07:772,02358,----,
2025-07-13,19:36:07:883,02377,----,
2025-07-13,19:36:07:983,02378,----,
2025-07-13,19:36:08:096,02380,----,
2025-07-13,19:36:08:209,02380,----,
2025-07-13,19:36:08:319,02384,----,
2025-07-13,19:36:08:420,02463,----,
2025-07-13,19:36:08:534,02478,----,
2025-07-13,19:36:08:647,02502,----,
2025-07-13,19:36:08:751,02502,----,
2025-07-13,19:36:08:865,02773,----,
2025-07-13,19:36:08:977,02778,----,
2025-07-13,19:36:09:082,02787,----,
2025-07-13,19:36:09:195,02903,----,
2025-07-13,19:36:09:299,02903,----,
2025-07-13,19:36:09:414,02906,----,
2025-07-13,19:36:09:514,02911,----,
2025-07-13,19:36:09:627,02714,----,
2025-07-13,19:36:09:740,02714,----,
2025-07-13,19:36:09:843,02691,----,
2025-07-13,19:36:09:958,02667,----,
2025-07-13,19:36:10:061,02480,----,
2025-07-13,19:36:10:175,02478,----,
2025-07-13,19:36:10:286,02478,----,
2025-07-13,19:36:10:389,02476,----,
2025-07-13,19:36:10:502,02456,----,
2025-07-13,19:36:10:615,02457,----,
2025-07-13,19:36:10:719,02458,----,
2025-07-13,19:36:10:833,02458,----,
2025-07-13,19:36:10:937,02484,----,
2025-07-13,19:36:11:051,02497,----,
2025-07-13,19:36:11:155,02523,----,
2025-07-13,19:36:11:269,02523,----,
2025-07-13,19:36:11:382,02822,----,
2025-07-13,19:36:11:487,02825,----,
2025-07-13,19:36:11:599,02831,----,
2025-07-13,19:36:11:702,02906,----,
2025-07-13,19:36:11:816,02906,----,
2025-07-13,19:36:11:931,02908,----,
2025-07-13,19:36:12:032,02913,----,
2025-07-13,19:36:12:147,02953,----,
2025-07-13,19:36:12:259,02953,----,
2025-07-13,19:36:12:361,02953,----,
2025-07-13,19:36:12:475,02954,----,
2025-07-13,19:36:12:579,02946,----,
2025-07-13,19:36:12:694,02903,----,
2025-07-13,19:36:12:805,02903,----,
2025-07-13,19:36:12:910,02459,----,
2025-07-13,19:36:13:025,02455,----,
2025-07-13,19:36:13:126,02451,----,
2025-07-13,19:36:13:240,02451,----,
2025-07-13,19:36:13:343,02423,----,
2025-07-13,19:36:13:457,02423,----,
2025-07-13,19:36:13:570,02424,----,
2025-07-13,19:36:13:674,02425,----,
2025-07-13,19:36:13:787,02425,----,
2025-07-13,19:36:13:889,02427,----,
2025-07-13,19:36:14:002,02477,----,
2025-07-13,19:36:14:117,02492,----,
