DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,16:38:27:775,04748,----,
2025-07-13,16:38:27:882,04791,----,
2025-07-13,16:38:27:988,04791,----,
2025-07-13,16:38:28:099,04792,----,
2025-07-13,16:38:28:202,04794,----,
2025-07-13,16:38:28:315,04798,----,
2025-07-13,16:38:28:429,04798,----,
2025-07-13,16:38:28:532,04833,----,
2025-07-13,16:38:28:645,04834,----,
2025-07-13,16:38:28:758,04770,----,
2025-07-13,16:38:28:861,04628,----,
2025-07-13,16:38:28:975,04628,----,
2025-07-13,16:38:29:078,02961,----,
2025-07-13,16:38:29:190,02957,----,
2025-07-13,16:38:29:303,02929,----,
2025-07-13,16:38:29:406,02317,----,
2025-07-13,16:38:29:520,02317,----,
2025-07-13,16:38:29:633,02314,----,
2025-07-13,16:38:29:739,02316,----,
2025-07-13,16:38:29:854,02372,----,
2025-07-13,16:38:29:953,02372,----,
2025-07-13,16:38:30:067,02373,----,
2025-07-13,16:38:30:179,02377,----,
2025-07-13,16:38:30:283,02431,----,
2025-07-13,16:38:30:397,02431,----,
2025-07-13,16:38:30:502,02431,----,
2025-07-13,16:38:30:613,02432,----,
2025-07-13,16:38:30:726,02436,----,
2025-07-13,16:38:30:830,02439,----,
2025-07-13,16:38:30:946,02439,----,
2025-07-13,16:38:31:046,02470,----,
2025-07-13,16:38:31:154,02472,----,
2025-07-13,16:38:31:266,02473,----,
2025-07-13,16:38:31:380,02342,----,
2025-07-13,16:38:31:489,02342,----,
2025-07-13,16:38:31:597,02332,----,
2025-07-13,16:38:31:710,02307,----,
2025-07-13,16:38:31:813,01908,----,
2025-07-13,16:38:31:926,01900,----,
2025-07-13,16:38:32:030,01900,----,
2025-07-13,16:38:32:139,01891,----,
2025-07-13,16:38:32:265,01842,----,
2025-07-13,16:38:32:357,01851,----,
2025-07-13,16:38:32:473,01851,----,
2025-07-13,16:38:32:586,01863,----,
2025-07-13,16:38:32:689,01919,----,
2025-07-13,16:38:32:801,01916,----,
2025-07-13,16:38:32:905,01925,----,
2025-07-13,16:38:33:018,01925,----,
2025-07-13,16:38:33:130,02212,----,
2025-07-13,16:38:33:232,02223,----,
2025-07-13,16:38:33:347,02240,----,
2025-07-13,16:38:33:461,02240,----,
2025-07-13,16:38:33:565,02423,----,
2025-07-13,16:38:33:677,02427,----,
2025-07-13,16:38:33:781,02434,----,
2025-07-13,16:38:33:894,02527,----,
2025-07-13,16:38:34:008,02527,----,
2025-07-13,16:38:34:112,02529,----,
2025-07-13,16:38:34:225,02534,----,
2025-07-13,16:38:34:327,02534,----,
2025-07-13,16:38:34:440,02534,----,
2025-07-13,16:38:34:551,02524,----,
2025-07-13,16:38:34:654,02508,----,
2025-07-13,16:38:34:768,02101,----,
2025-07-13,16:38:34:882,02081,----,
2025-07-13,16:38:34:984,02081,----,
2025-07-13,16:38:35:096,02053,----,
2025-07-13,16:38:35:204,01791,----,
2025-07-13,16:38:35:312,01791,----,
2025-07-13,16:38:35:422,01793,----,
2025-07-13,16:38:35:535,01793,----,
2025-07-13,16:38:35:645,01798,----,
2025-07-13,16:38:35:751,01851,----,
2025-07-13,16:38:35:864,01851,----,
2025-07-13,16:38:35:977,01855,----,
2025-07-13,16:38:36:079,01855,----,
2025-07-13,16:38:36:192,01870,----,
2025-07-13,16:38:36:305,02141,----,
2025-07-13,16:38:36:409,02148,----,
2025-07-13,16:38:36:520,02148,----,
2025-07-13,16:38:36:633,02159,----,
2025-07-13,16:38:36:735,02294,----,
2025-07-13,16:38:36:846,02297,----,
2025-07-13,16:38:36:959,02304,----,
2025-07-13,16:38:37:063,02304,----,
2025-07-13,16:38:37:175,02409,----,
2025-07-13,16:38:37:287,02412,----,
2025-07-13,16:38:37:390,02413,----,
2025-07-13,16:38:37:503,02413,----,
2025-07-13,16:38:37:617,02402,----,
2025-07-13,16:38:37:720,02375,----,
2025-07-13,16:38:37:834,01936,----,
2025-07-13,16:38:37:946,01926,----,
2025-07-13,16:38:38:048,01926,----,
2025-07-13,16:38:38:162,01911,----,
2025-07-13,16:38:38:268,01785,----,
2025-07-13,16:38:38:377,01785,----,
2025-07-13,16:38:38:490,01785,----,
2025-07-13,16:38:38:594,01785,----,
2025-07-13,16:38:38:708,01784,----,
2025-07-13,16:38:38:811,01783,----,
2025-07-13,16:38:38:923,01783,----,
2025-07-13,16:38:39:036,01783,----,
2025-07-13,16:38:39:148,01783,----,
2025-07-13,16:38:39:251,01797,----,
2025-07-13,16:38:39:367,01823,----,
2025-07-13,16:38:39:469,02103,----,
2025-07-13,16:38:39:582,02103,----,
2025-07-13,16:38:39:698,02108,----,
2025-07-13,16:38:39:798,02116,----,
2025-07-13,16:38:39:912,02217,----,
2025-07-13,16:38:40:016,02217,----,
2025-07-13,16:38:40:126,02220,----,
2025-07-13,16:38:40:238,02225,----,
2025-07-13,16:38:40:352,02286,----,
2025-07-13,16:38:40:455,02288,----,
2025-07-13,16:38:40:569,02288,----,
2025-07-13,16:38:40:673,02291,----,
2025-07-13,16:38:40:786,02337,----,
2025-07-13,16:38:40:891,02339,----,
2025-07-13,16:38:41:004,02339,----,
2025-07-13,16:38:41:116,02342,----,
2025-07-13,16:38:41:219,02399,----,
2025-07-13,16:38:41:333,02383,----,
