DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:19:16:836,05330,----,
2025-07-13,17:19:16:937,05330,----,
2025-07-13,17:19:17:050,05330,----,
2025-07-13,17:19:17:163,05331,----,
2025-07-13,17:19:17:270,05332,----,
2025-07-13,17:19:17:382,05332,----,
2025-07-13,17:19:17:483,05333,----,
2025-07-13,17:19:17:596,05333,----,
2025-07-13,17:19:17:711,05333,----,
2025-07-13,17:19:17:814,05334,----,
2025-07-13,17:19:17:926,05335,----,
2025-07-13,17:19:18:030,05335,----,
2025-07-13,17:19:18:143,05335,----,
2025-07-13,17:19:18:258,05336,----,
2025-07-13,17:19:18:360,05337,----,
2025-07-13,17:19:18:475,05337,----,
2025-07-13,17:19:18:586,05337,----,
2025-07-13,17:19:18:688,05338,----,
2025-07-13,17:19:18:800,05339,----,
2025-07-13,17:19:18:913,05339,----,
2025-07-13,17:19:19:018,05339,----,
2025-07-13,17:19:19:126,05340,----,
2025-07-13,17:19:19:242,05340,----,
2025-07-13,17:19:19:344,05342,----,
2025-07-13,17:19:19:458,05344,----,
2025-07-13,17:19:19:569,05344,----,
2025-07-13,17:19:19:671,05346,----,
2025-07-13,17:19:19:794,05346,----,
2025-07-13,17:19:19:896,05344,----,
2025-07-13,17:19:19:999,05338,----,
2025-07-13,17:19:20:111,05338,----,
2025-07-13,17:19:20:225,04145,----,
2025-07-13,17:19:20:327,04056,----,
2025-07-13,17:19:20:441,03927,----,
2025-07-13,17:19:20:555,03927,----,
2025-07-13,17:19:20:655,02798,----,
2025-07-13,17:19:20:769,02807,----,
2025-07-13,17:19:20:882,02822,----,
2025-07-13,17:19:20:985,02744,----,
2025-07-13,17:19:21:100,02744,----,
2025-07-13,17:19:21:203,02720,----,
2025-07-13,17:19:21:317,02693,----,
2025-07-13,17:19:21:422,02563,----,
2025-07-13,17:19:21:537,02563,----,
2025-07-13,17:19:21:639,02567,----,
2025-07-13,17:19:21:753,02570,----,
2025-07-13,17:19:21:869,02519,----,
2025-07-13,17:19:21:970,02520,----,
2025-07-13,17:19:22:086,02520,----,
2025-07-13,17:19:22:187,02524,----,
2025-07-13,17:19:22:303,02529,----,
2025-07-13,17:19:22:405,02551,----,
2025-07-13,17:19:22:519,02551,----,
2025-07-13,17:19:22:624,02537,----,
2025-07-13,17:19:22:738,02562,----,
2025-07-13,17:19:22:852,02263,----,
2025-07-13,17:19:22:957,02247,----,
2025-07-13,17:19:23:069,02247,----,
2025-07-13,17:19:23:173,02232,----,
2025-07-13,17:19:23:286,02141,----,
2025-07-13,17:19:23:392,02200,----,
2025-07-13,17:19:23:503,02206,----,
2025-07-13,17:19:23:618,02206,----,
2025-07-13,17:19:23:722,02207,----,
2025-07-13,17:19:23:836,02208,----,
2025-07-13,17:19:23:940,02163,----,
2025-07-13,17:19:24:053,02163,----,
2025-07-13,17:19:24:155,02165,----,
2025-07-13,17:19:24:269,02172,----,
2025-07-13,17:19:24:375,02294,----,
2025-07-13,17:19:24:487,02296,----,
2025-07-13,17:19:24:601,02296,----,
2025-07-13,17:19:24:704,02301,----,
2025-07-13,17:19:24:820,02375,----,
2025-07-13,17:19:24:922,02376,----,
2025-07-13,17:19:25:034,02376,----,
2025-07-13,17:19:25:147,02378,----,
2025-07-13,17:19:25:251,02389,----,
2025-07-13,17:19:25:366,02386,----,
2025-07-13,17:19:25:469,02361,----,
2025-07-13,17:19:25:583,02361,----,
2025-07-13,17:19:25:687,01941,----,
2025-07-13,17:19:25:801,01935,----,
2025-07-13,17:19:25:917,01928,----,
2025-07-13,17:19:26:019,01875,----,
2025-07-13,17:19:26:130,01875,----,
2025-07-13,17:19:26:240,01876,----,
2025-07-13,17:19:26:343,01877,----,
2025-07-13,17:19:26:455,01876,----,
2025-07-13,17:19:26:564,01876,----,
2025-07-13,17:19:26:676,01875,----,
2025-07-13,17:19:26:788,01875,----,
2025-07-13,17:19:26:891,01861,----,
2025-07-13,17:19:27:003,01863,----,
2025-07-13,17:19:27:112,01863,----,
2025-07-13,17:19:27:225,01874,----,
2025-07-13,17:19:27:326,02082,----,
2025-07-13,17:19:27:439,02088,----,
2025-07-13,17:19:27:551,02088,----,
2025-07-13,17:19:27:664,02100,----,
2025-07-13,17:19:27:767,02238,----,
2025-07-13,17:19:27:877,02242,----,
2025-07-13,17:19:27:989,02250,----,
2025-07-13,17:19:28:100,02250,----,
2025-07-13,17:19:28:202,02346,----,
2025-07-13,17:19:28:315,02349,----,
2025-07-13,17:19:28:427,02353,----,
2025-07-13,17:19:28:540,02404,----,
2025-07-13,17:19:28:642,02404,----,
2025-07-13,17:19:28:755,02406,----,
2025-07-13,17:19:28:859,02410,----,
2025-07-13,17:19:28:969,02462,----,
2025-07-13,17:19:29:082,02462,----,
2025-07-13,17:19:29:196,02464,----,
2025-07-13,17:19:29:300,02466,----,
2025-07-13,17:19:29:412,02468,----,
2025-07-13,17:19:29:524,02432,----,
2025-07-13,17:19:29:625,02432,----,
2025-07-13,17:19:29:736,02385,----,
2025-07-13,17:19:29:847,01930,----,
2025-07-13,17:19:29:959,01927,----,
2025-07-13,17:19:30:070,01927,----,
2025-07-13,17:19:30:171,01924,----,
2025-07-13,17:19:30:284,01923,----,
2025-07-13,17:19:30:397,01923,----,
