DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:16:40:630,05154,----,
2025-07-13,17:16:40:741,05155,----,
2025-07-13,17:16:40:843,05155,----,
2025-07-13,17:16:40:955,05156,----,
2025-07-13,17:16:41:067,05156,----,
2025-07-13,17:16:41:170,05157,----,
2025-07-13,17:16:41:283,05158,----,
2025-07-13,17:16:41:395,05158,----,
2025-07-13,17:16:41:509,05159,----,
2025-07-13,17:16:41:610,05160,----,
2025-07-13,17:16:41:722,05161,----,
2025-07-13,17:16:41:834,05161,----,
2025-07-13,17:16:41:943,05162,----,
2025-07-13,17:16:42:054,05163,----,
2025-07-13,17:16:42:164,05164,----,
2025-07-13,17:16:42:264,05164,----,
2025-07-13,17:16:42:376,05164,----,
2025-07-13,17:16:42:487,05165,----,
2025-07-13,17:16:42:597,05163,----,
2025-07-13,17:16:42:708,05163,----,
2025-07-13,17:16:42:818,05163,----,
2025-07-13,17:16:42:921,05163,----,
2025-07-13,17:16:43:032,05163,----,
2025-07-13,17:16:43:145,05164,----,
2025-07-13,17:16:43:249,05164,----,
2025-07-13,17:16:43:361,05164,----,
2025-07-13,17:16:43:473,05165,----,
2025-07-13,17:16:43:584,05165,----,
2025-07-13,17:16:43:686,05166,----,
2025-07-13,17:16:43:798,05166,----,
2025-07-13,17:16:43:908,05166,----,
2025-07-13,17:16:44:020,05170,----,
2025-07-13,17:16:44:132,05172,----,
2025-07-13,17:16:44:243,05173,----,
2025-07-13,17:16:44:344,05173,----,
2025-07-13,17:16:44:456,05175,----,
2025-07-13,17:16:44:568,05176,----,
2025-07-13,17:16:44:670,05176,----,
2025-07-13,17:16:44:783,05175,----,
2025-07-13,17:16:44:894,05175,----,
2025-07-13,17:16:45:004,05172,----,
2025-07-13,17:16:45:115,05026,----,
2025-07-13,17:16:45:218,04936,----,
2025-07-13,17:16:45:329,04936,----,
2025-07-13,17:16:45:441,04667,----,
2025-07-13,17:16:45:551,02121,----,
2025-07-13,17:16:45:662,02136,----,
2025-07-13,17:16:45:773,02155,----,
2025-07-13,17:16:45:874,02155,----,
2025-07-13,17:16:45:985,02464,----,
2025-07-13,17:16:46:098,02464,----,
2025-07-13,17:16:46:210,02448,----,
2025-07-13,17:16:46:312,02432,----,
2025-07-13,17:16:46:424,02432,----,
2025-07-13,17:16:46:535,02270,----,
2025-07-13,17:16:46:647,02335,----,
2025-07-13,17:16:46:749,02350,----,
2025-07-13,17:16:46:860,02350,----,
2025-07-13,17:16:46:971,03809,----,
2025-07-13,17:16:47:083,03840,----,
2025-07-13,17:16:47:195,03812,----,
2025-07-13,17:16:47:296,03223,----,
2025-07-13,17:16:47:407,03223,----,
2025-07-13,17:16:47:521,03234,----,
2025-07-13,17:16:47:632,03231,----,
2025-07-13,17:16:47:734,03066,----,
2025-07-13,17:16:47:845,03066,----,
2025-07-13,17:16:47:957,03058,----,
2025-07-13,17:16:48:069,03043,----,
2025-07-13,17:16:48:171,02962,----,
2025-07-13,17:16:48:284,02955,----,
2025-07-13,17:16:48:395,02955,----,
2025-07-13,17:16:48:507,02933,----,
2025-07-13,17:16:48:609,02744,----,
2025-07-13,17:16:48:725,02744,----,
2025-07-13,17:16:48:828,02744,----,
2025-07-13,17:16:48:941,02744,----,
2025-07-13,17:16:49:048,02747,----,
2025-07-13,17:16:49:161,02749,----,
2025-07-13,17:16:49:271,02737,----,
2025-07-13,17:16:49:374,02737,----,
2025-07-13,17:16:49:486,02738,----,
2025-07-13,17:16:49:599,02736,----,
2025-07-13,17:16:49:711,02728,----,
2025-07-13,17:16:49:814,02239,----,
2025-07-13,17:16:49:932,02239,----,
2025-07-13,17:16:50:042,02213,----,
2025-07-13,17:16:50:144,02188,----,
2025-07-13,17:16:50:257,01990,----,
2025-07-13,17:16:50:361,01986,----,
2025-07-13,17:16:50:475,01986,----,
2025-07-13,17:16:50:577,01983,----,
2025-07-13,17:16:50:692,01952,----,
2025-07-13,17:16:50:805,01952,----,
2025-07-13,17:16:50:906,01952,----,
2025-07-13,17:16:51:020,02071,----,
2025-07-13,17:16:51:132,02492,----,
2025-07-13,17:16:51:238,03845,----,
2025-07-13,17:16:51:350,03978,----,
2025-07-13,17:16:51:455,03978,----,
2025-07-13,17:16:51:569,04135,----,
2025-07-13,17:16:51:679,05122,----,
2025-07-13,17:16:51:781,05125,----,
2025-07-13,17:16:51:893,05125,----,
2025-07-13,17:16:52:006,05119,----,
2025-07-13,17:16:52:117,05101,----,
2025-07-13,17:16:52:221,05091,----,
2025-07-13,17:16:52:334,05051,----,
2025-07-13,17:16:52:438,05051,----,
2025-07-13,17:16:52:551,04694,----,
2025-07-13,17:16:52:663,04683,----,
2025-07-13,17:16:52:767,04646,----,
2025-07-13,17:16:52:879,04136,----,
2025-07-13,17:16:52:990,04136,----,
2025-07-13,17:16:53:095,04095,----,
2025-07-13,17:16:53:208,04030,----,
2025-07-13,17:16:53:311,03360,----,
2025-07-13,17:16:53:423,03360,----,
2025-07-13,17:16:53:536,03362,----,
2025-07-13,17:16:53:649,03314,----,
2025-07-13,17:16:53:753,01988,----,
2025-07-13,17:16:53:865,01981,----,
2025-07-13,17:16:53:979,01981,----,
2025-07-13,17:16:54:083,01976,----,
2025-07-13,17:16:54:196,01949,----,
