DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,16:51:01:569,04271,----,
2025-07-13,16:51:01:677,04252,----,
2025-07-13,16:51:01:788,04229,----,
2025-07-13,16:51:01:893,03727,----,
2025-07-13,16:51:02:008,03727,----,
2025-07-13,16:51:02:111,03547,----,
2025-07-13,16:51:02:222,03365,----,
2025-07-13,16:51:02:337,01968,----,
2025-07-13,16:51:02:437,01981,----,
2025-07-13,16:51:02:549,01981,----,
2025-07-13,16:51:02:664,01999,----,
2025-07-13,16:51:02:766,02123,----,
2025-07-13,16:51:02:882,02120,----,
2025-07-13,16:51:02:985,02117,----,
2025-07-13,16:51:03:095,02117,----,
2025-07-13,16:51:03:208,02098,----,
2025-07-13,16:51:03:314,02099,----,
2025-07-13,16:51:03:426,02102,----,
2025-07-13,16:51:03:530,02102,----,
2025-07-13,16:51:03:644,02143,----,
2025-07-13,16:51:03:756,02141,----,
2025-07-13,16:51:03:858,02121,----,
2025-07-13,16:51:03:975,02121,----,
2025-07-13,16:51:04:078,01842,----,
2025-07-13,16:51:04:191,01837,----,
2025-07-13,16:51:04:306,01831,----,
2025-07-13,16:51:04:406,01771,----,
2025-07-13,16:51:04:521,01771,----,
2025-07-13,16:51:04:632,01771,----,
2025-07-13,16:51:04:734,01771,----,
2025-07-13,16:51:04:851,01770,----,
2025-07-13,16:51:04:952,01770,----,
2025-07-13,16:51:05:067,01770,----,
2025-07-13,16:51:05:182,01769,----,
2025-07-13,16:51:05:283,01768,----,
2025-07-13,16:51:05:398,01767,----,
2025-07-13,16:51:05:501,01766,----,
2025-07-13,16:51:05:613,01766,----,
2025-07-13,16:51:05:726,01769,----,
2025-07-13,16:51:05:830,01791,----,
2025-07-13,16:51:05:943,02098,----,
2025-07-13,16:51:06:045,02098,----,
2025-07-13,16:51:06:159,02102,----,
2025-07-13,16:51:06:272,02108,----,
2025-07-13,16:51:06:376,02189,----,
2025-07-13,16:51:06:488,02192,----,
2025-07-13,16:51:06:599,02192,----,
2025-07-13,16:51:06:704,02197,----,
2025-07-13,16:51:06:817,02256,----,
2025-07-13,16:51:06:921,02258,----,
2025-07-13,16:51:07:033,02258,----,
2025-07-13,16:51:07:145,02261,----,
2025-07-13,16:51:07:249,02307,----,
2025-07-13,16:51:07:362,02308,----,
2025-07-13,16:51:07:476,02311,----,
2025-07-13,16:51:07:584,02311,----,
2025-07-13,16:51:07:693,02348,----,
2025-07-13,16:51:07:805,02349,----,
2025-07-13,16:51:07:905,02351,----,
2025-07-13,16:51:08:022,02351,----,
2025-07-13,16:51:08:125,02369,----,
2025-07-13,16:51:08:238,02370,----,
2025-07-13,16:51:08:342,02363,----,
2025-07-13,16:51:08:455,02343,----,
2025-07-13,16:51:08:568,02343,----,
2025-07-13,16:51:08:671,02063,----,
2025-07-13,16:51:08:784,02047,----,
2025-07-13,16:51:08:897,02023,----,
2025-07-13,16:51:08:999,01787,----,
2025-07-13,16:51:09:112,01787,----,
2025-07-13,16:51:09:219,01785,----,
2025-07-13,16:51:09:331,01783,----,
2025-07-13,16:51:09:443,01761,----,
2025-07-13,16:51:09:547,01761,----,
2025-07-13,16:51:09:662,01764,----,
2025-07-13,16:51:09:765,01767,----,
2025-07-13,16:51:09:879,01808,----,
2025-07-13,16:51:09:983,01809,----,
2025-07-13,16:51:10:099,01809,----,
2025-07-13,16:51:10:201,01810,----,
2025-07-13,16:51:10:313,01806,----,
2025-07-13,16:51:10:426,01798,----,
2025-07-13,16:51:10:539,01798,----,
2025-07-13,16:51:10:641,01834,----,
2025-07-13,16:51:10:754,01853,----,
2025-07-13,16:51:10:863,01896,----,
2025-07-13,16:51:10:977,02312,----,
2025-07-13,16:51:11:079,02312,----,
2025-07-13,16:51:11:192,02311,----,
2025-07-13,16:51:11:296,02314,----,
2025-07-13,16:51:11:410,02324,----,
2025-07-13,16:51:11:524,02471,----,
2025-07-13,16:51:11:625,02471,----,
2025-07-13,16:51:11:741,02475,----,
2025-07-13,16:51:11:843,02479,----,
2025-07-13,16:51:11:955,02514,----,
2025-07-13,16:51:12:068,02514,----,
2025-07-13,16:51:12:172,02516,----,
2025-07-13,16:51:12:286,02521,----,
2025-07-13,16:51:12:401,02585,----,
2025-07-13,16:51:12:501,02587,----,
2025-07-13,16:51:12:616,02587,----,
2025-07-13,16:51:12:718,02591,----,
2025-07-13,16:51:12:831,02647,----,
2025-07-13,16:51:12:945,02649,----,
2025-07-13,16:51:13:047,02653,----,
2025-07-13,16:51:13:160,02653,----,
2025-07-13,16:51:13:274,02585,----,
2025-07-13,16:51:13:382,02548,----,
2025-07-13,16:51:13:488,02483,----,
2025-07-13,16:51:13:602,02483,----,
2025-07-13,16:51:13:705,01867,----,
2025-07-13,16:51:13:818,01864,----,
2025-07-13,16:51:13:926,01860,----,
2025-07-13,16:51:14:030,01810,----,
2025-07-13,16:51:14:148,01810,----,
2025-07-13,16:51:14:257,01809,----,
2025-07-13,16:51:14:364,01810,----,
2025-07-13,16:51:14:468,01811,----,
2025-07-13,16:51:14:578,01811,----,
2025-07-13,16:51:14:689,01813,----,
2025-07-13,16:51:14:804,01812,----,
2025-07-13,16:51:14:907,01711,----,
2025-07-13,16:51:15:022,01725,----,
2025-07-13,16:51:15:132,01725,----,
