DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:32:39:333,05322,----,
2025-06-24,21:32:39:446,05383,----,
2025-06-24,21:32:39:549,05425,----,
2025-06-24,21:32:39:663,05447,----,
2025-06-24,21:32:39:776,05490,----,
2025-06-24,21:32:39:879,05531,----,
2025-06-24,21:32:39:992,05568,----,
2025-06-24,21:32:40:095,05571,----,
2025-06-24,21:32:40:210,05233,----,
2025-06-24,21:32:40:314,04353,----,
2025-06-24,21:32:40:427,04177,----,
2025-06-24,21:32:40:540,03401,----,
2025-06-24,21:32:40:645,02169,----,
2025-06-24,21:32:40:755,02193,----,
2025-06-24,21:32:40:869,02190,----,
2025-06-24,21:32:40:973,02147,----,
2025-06-24,21:32:41:087,02118,----,
2025-06-24,21:32:41:190,02003,----,
2025-06-24,21:32:41:304,01936,----,
2025-06-24,21:32:41:417,01929,----,
2025-06-24,21:32:41:520,01913,----,
2025-06-24,21:32:41:632,01857,----,
2025-06-24,21:32:41:736,01843,----,
2025-06-24,21:32:41:851,01858,----,
2025-06-24,21:32:41:953,01866,----,
2025-06-24,21:32:42:067,01867,----,
2025-06-24,21:32:42:182,01861,----,
2025-06-24,21:32:42:285,01854,----,
2025-06-24,21:32:42:399,02184,----,
2025-06-24,21:32:42:502,03508,----,
2025-06-24,21:32:42:614,03931,----,
2025-06-24,21:32:42:729,04224,----,
2025-06-24,21:32:42:830,04419,----,
2025-06-24,21:32:42:945,04550,----,
2025-06-24,21:32:43:057,04690,----,
2025-06-24,21:32:43:161,04779,----,
2025-06-24,21:32:43:274,04889,----,
2025-06-24,21:32:43:376,04981,----,
2025-06-24,21:32:43:491,04998,----,
2025-06-24,21:32:43:594,04064,----,
2025-06-24,21:32:43:706,03866,----,
2025-06-24,21:32:43:820,02552,----,
2025-06-24,21:32:43:922,02286,----,
2025-06-24,21:32:44:035,02215,----,
2025-06-24,21:32:44:148,02158,----,
2025-06-24,21:32:44:250,02128,----,
2025-06-24,21:32:44:364,02090,----,
2025-06-24,21:32:44:479,01994,----,
2025-06-24,21:32:44:580,01949,----,
2025-06-24,21:32:44:694,01933,----,
2025-06-24,21:32:44:796,01873,----,
2025-06-24,21:32:44:911,01844,----,
2025-06-24,21:32:45:026,01858,----,
2025-06-24,21:32:45:126,01878,----,
2025-06-24,21:32:45:242,01879,----,
2025-06-24,21:32:45:345,01866,----,
2025-06-24,21:32:45:460,01851,----,
2025-06-24,21:32:45:571,01953,----,
2025-06-24,21:32:45:675,03190,----,
2025-06-24,21:32:45:788,03764,----,
2025-06-24,21:32:45:897,04079,----,
2025-06-24,21:32:46:004,04261,----,
2025-06-24,21:32:46:114,04429,----,
2025-06-24,21:32:46:223,04556,----,
2025-06-24,21:32:46:337,04674,----,
2025-06-24,21:32:46:441,04764,----,
2025-06-24,21:32:46:554,04855,----,
2025-06-24,21:32:46:660,04960,----,
2025-06-24,21:32:46:772,05021,----,
2025-06-24,21:32:46:885,05093,----,
2025-06-24,21:32:46:995,05131,----,
2025-06-24,21:32:47:098,05111,----,
2025-06-24,21:32:47:210,04413,----,
2025-06-24,21:32:47:314,03924,----,
2025-06-24,21:32:47:428,03905,----,
2025-06-24,21:32:47:532,02495,----,
2025-06-24,21:32:47:644,02382,----,
2025-06-24,21:32:47:759,02294,----,
2025-06-24,21:32:47:862,02221,----,
2025-06-24,21:32:47:976,02183,----,
2025-06-24,21:32:48:080,02077,----,
2025-06-24,21:32:48:193,01986,----,
2025-06-24,21:32:48:297,01937,----,
2025-06-24,21:32:48:411,01929,----,
2025-06-24,21:32:48:523,01976,----,
2025-06-24,21:32:48:635,01993,----,
2025-06-24,21:32:48:741,01970,----,
2025-06-24,21:32:48:854,01884,----,
2025-06-24,21:32:48:954,01860,----,
2025-06-24,21:32:49:070,02101,----,
2025-06-24,21:32:49:183,03446,----,
2025-06-24,21:32:49:285,03916,----,
2025-06-24,21:32:49:398,04168,----,
2025-06-24,21:32:49:501,04379,----,
2025-06-24,21:32:49:615,04498,----,
2025-06-24,21:32:49:719,04618,----,
2025-06-24,21:32:49:833,04715,----,
2025-06-24,21:32:49:947,04811,----,
2025-06-24,21:32:50:049,04848,----,
2025-06-24,21:32:50:164,04923,----,
2025-06-24,21:32:50:276,05028,----,
2025-06-24,21:32:50:380,04987,----,
2025-06-24,21:32:50:495,04044,----,
2025-06-24,21:32:50:597,03853,----,
2025-06-24,21:32:50:710,02939,----,
2025-06-24,21:32:50:813,02357,----,
2025-06-24,21:32:50:927,02267,----,
2025-06-24,21:32:51:041,02202,----,
2025-06-24,21:32:51:144,02183,----,
2025-06-24,21:32:51:257,02146,----,
2025-06-24,21:32:51:361,02007,----,
2025-06-24,21:32:51:479,01940,----,
2025-06-24,21:32:51:579,01908,----,
2025-06-24,21:32:51:694,01908,----,
2025-06-24,21:32:51:797,01947,----,
2025-06-24,21:32:51:911,01960,----,
2025-06-24,21:32:52:015,01966,----,
2025-06-24,21:32:52:130,01916,----,
2025-06-24,21:32:52:245,01888,----,
2025-06-24,21:32:52:346,01932,----,
2025-06-24,21:32:52:460,03085,----,
2025-06-24,21:32:52:572,03803,----,
2025-06-24,21:32:52:674,04048,----,
2025-06-24,21:32:52:784,04266,----,
2025-06-24,21:32:52:900,04431,----,
