DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:31:15:533,04453,----,
2025-06-24,21:31:15:642,04602,----,
2025-06-24,21:31:15:754,04759,----,
2025-06-24,21:31:15:868,04856,----,
2025-06-24,21:31:15:971,04981,----,
2025-06-24,21:31:16:082,05054,----,
2025-06-24,21:31:16:188,04963,----,
2025-06-24,21:31:16:308,04443,----,
2025-06-24,21:31:16:423,04087,----,
2025-06-24,21:31:16:518,03259,----,
2025-06-24,21:31:16:634,02538,----,
2025-06-24,21:31:16:735,02458,----,
2025-06-24,21:31:16:849,02384,----,
2025-06-24,21:31:16:964,02315,----,
2025-06-24,21:31:17:064,02297,----,
2025-06-24,21:31:17:177,02288,----,
2025-06-24,21:31:17:292,02215,----,
2025-06-24,21:31:17:394,02167,----,
2025-06-24,21:31:17:504,02107,----,
2025-06-24,21:31:17:617,02023,----,
2025-06-24,21:31:17:719,02006,----,
2025-06-24,21:31:17:831,02023,----,
2025-06-24,21:31:17:946,02051,----,
2025-06-24,21:31:18:051,02052,----,
2025-06-24,21:31:18:160,02044,----,
2025-06-24,21:31:18:274,02017,----,
2025-06-24,21:31:18:375,02009,----,
2025-06-24,21:31:18:498,02001,----,
2025-06-24,21:31:18:594,02162,----,
2025-06-24,21:31:18:712,03097,----,
2025-06-24,21:31:18:818,03932,----,
2025-06-24,21:31:18:929,04297,----,
2025-06-24,21:31:19:043,04520,----,
2025-06-24,21:31:19:142,04537,----,
2025-06-24,21:31:19:258,04667,----,
2025-06-24,21:31:19:360,04853,----,
2025-06-24,21:31:19:474,05002,----,
2025-06-24,21:31:19:581,05138,----,
2025-06-24,21:31:19:698,05224,----,
2025-06-24,21:31:19:801,05400,----,
2025-06-24,21:31:19:915,05485,----,
2025-06-24,21:31:20:016,05599,----,
2025-06-24,21:31:20:126,05409,----,
2025-06-24,21:31:20:242,05531,----,
2025-06-24,21:31:20:345,05672,----,
2025-06-24,21:31:20:518,05758,----,
2025-06-24,21:31:20:568,05932,----,
2025-06-24,21:31:20:678,05977,----,
2025-06-24,21:31:20:781,06072,----,
2025-06-24,21:31:20:893,05975,----,
2025-06-24,21:31:21:008,05976,----,
2025-06-24,21:31:21:110,06103,----,
2025-06-24,21:31:21:224,06131,----,
2025-06-24,21:31:21:340,06229,----,
2025-06-24,21:31:21:440,06031,----,
2025-06-24,21:31:21:554,05990,----,
2025-06-24,21:31:21:659,05983,----,
