DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:32:01:397,05798,----,
2025-06-24,21:32:01:488,05859,----,
2025-06-24,21:32:01:601,05899,----,
2025-06-24,21:32:01:704,05947,----,
2025-06-24,21:32:01:817,05969,----,
2025-06-24,21:32:01:929,05997,----,
2025-06-24,21:32:02:033,06005,----,
2025-06-24,21:32:02:146,06013,----,
2025-06-24,21:32:02:258,05933,----,
2025-06-24,21:32:02:361,05064,----,
2025-06-24,21:32:02:474,04773,----,
2025-06-24,21:32:02:587,04513,----,
2025-06-24,21:32:02:690,04492,----,
2025-06-24,21:32:02:802,04423,----,
2025-06-24,21:32:02:916,02373,----,
2025-06-24,21:32:03:016,02284,----,
2025-06-24,21:32:03:131,02221,----,
2025-06-24,21:32:03:244,02171,----,
2025-06-24,21:32:03:346,02152,----,
2025-06-24,21:32:03:457,02113,----,
2025-06-24,21:32:03:571,01963,----,
2025-06-24,21:32:03:675,01946,----,
2025-06-24,21:32:03:790,01933,----,
2025-06-24,21:32:03:892,01873,----,
2025-06-24,21:32:04:004,01849,----,
2025-06-24,21:32:04:116,01882,----,
2025-06-24,21:32:04:220,01914,----,
2025-06-24,21:32:04:331,01927,----,
2025-06-24,21:32:04:443,01888,----,
2025-06-24,21:32:04:556,01862,----,
2025-06-24,21:32:04:660,01846,----,
2025-06-24,21:32:04:771,02249,----,
2025-06-24,21:32:04:884,03618,----,
2025-06-24,21:32:04:985,04031,----,
2025-06-24,21:32:05:100,04226,----,
2025-06-24,21:32:05:213,04412,----,
2025-06-24,21:32:05:314,04541,----,
2025-06-24,21:32:05:427,04662,----,
2025-06-24,21:32:05:542,04781,----,
2025-06-24,21:32:05:645,04869,----,
2025-06-24,21:32:05:759,04958,----,
2025-06-24,21:32:05:865,05077,----,
2025-06-24,21:32:05:977,04771,----,
2025-06-24,21:32:06:083,04099,----,
2025-06-24,21:32:06:193,04045,----,
2025-06-24,21:32:06:300,02808,----,
2025-06-24,21:32:06:412,02284,----,
2025-06-24,21:32:06:523,02229,----,
2025-06-24,21:32:06:626,02152,----,
2025-06-24,21:32:06:739,02123,----,
2025-06-24,21:32:06:852,02106,----,
2025-06-24,21:32:06:965,02067,----,
2025-06-24,21:32:07:066,01979,----,
2025-06-24,21:32:07:179,01957,----,
2025-06-24,21:32:07:282,01936,----,
2025-06-24,21:32:07:396,01934,----,
2025-06-24,21:32:07:509,01927,----,
2025-06-24,21:32:07:611,01940,----,
2025-06-24,21:32:07:723,01954,----,
2025-06-24,21:32:07:830,01943,----,
2025-06-24,21:32:07:940,01910,----,
2025-06-24,21:32:08:053,01952,----,
2025-06-24,21:32:08:165,03175,----,
2025-06-24,21:32:08:267,03857,----,
2025-06-24,21:32:08:381,04097,----,
2025-06-24,21:32:08:496,04319,----,
2025-06-24,21:32:08:598,04453,----,
2025-06-24,21:32:08:711,04569,----,
2025-06-24,21:32:08:813,04687,----,
2025-06-24,21:32:08:930,04783,----,
2025-06-24,21:32:09:031,04897,----,
2025-06-24,21:32:09:146,04968,----,
2025-06-24,21:32:09:259,05072,----,
2025-06-24,21:32:09:362,05155,----,
2025-06-24,21:32:09:473,05213,----,
2025-06-24,21:32:09:588,05278,----,
2025-06-24,21:32:09:692,05361,----,
2025-06-24,21:32:09:806,04618,----,
2025-06-24,21:32:09:909,04107,----,
2025-06-24,21:32:10:022,03280,----,
2025-06-24,21:32:10:135,02306,----,
2025-06-24,21:32:10:239,02271,----,
2025-06-24,21:32:10:352,02282,----,
2025-06-24,21:32:10:453,02224,----,
2025-06-24,21:32:10:565,02207,----,
2025-06-24,21:32:10:678,02127,----,
2025-06-24,21:32:10:783,02022,----,
2025-06-24,21:32:10:896,01951,----,
2025-06-24,21:32:11:008,01909,----,
2025-06-24,21:32:11:111,01908,----,
2025-06-24,21:32:11:222,01915,----,
2025-06-24,21:32:11:336,01895,----,
2025-06-24,21:32:11:439,01869,----,
2025-06-24,21:32:11:551,01868,----,
2025-06-24,21:32:11:665,02684,----,
2025-06-24,21:32:11:769,03717,----,
2025-06-24,21:32:11:882,04082,----,
2025-06-24,21:32:11:988,04317,----,
2025-06-24,21:32:12:096,04472,----,
2025-06-24,21:32:12:205,04608,----,
2025-06-24,21:32:12:318,04678,----,
2025-06-24,21:32:12:431,04813,----,
2025-06-24,21:32:12:532,04936,----,
2025-06-24,21:32:12:648,05031,----,
2025-06-24,21:32:12:751,05160,----,
2025-06-24,21:32:12:864,05177,----,
2025-06-24,21:32:12:978,05249,----,
2025-06-24,21:32:13:082,05341,----,
2025-06-24,21:32:13:189,05383,----,
2025-06-24,21:32:13:300,04530,----,
2025-06-24,21:32:13:410,04105,----,
2025-06-24,21:32:13:524,02509,----,
2025-06-24,21:32:13:626,02223,----,
2025-06-24,21:32:13:739,02189,----,
2025-06-24,21:32:13:853,02144,----,
2025-06-24,21:32:13:958,02110,----,
2025-06-24,21:32:14:062,02084,----,
2025-06-24,21:32:14:178,01965,----,
2025-06-24,21:32:14:292,01942,----,
2025-06-24,21:32:14:400,01916,----,
2025-06-24,21:32:14:510,01900,----,
2025-06-24,21:32:14:614,01858,----,
2025-06-24,21:32:14:727,01858,----,
2025-06-24,21:32:14:829,01859,----,
2025-06-24,21:32:14:941,01860,----,
