DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:52:47:881,05739,----,
2025-06-24,21:52:47:993,05657,----,
2025-06-24,21:52:48:096,05727,----,
2025-06-24,21:52:48:207,05728,----,
2025-06-24,21:52:48:320,05367,----,
2025-06-24,21:52:48:431,04859,----,
2025-06-24,21:52:48:533,04634,----,
2025-06-24,21:52:48:643,04594,----,
2025-06-24,21:52:48:755,04350,----,
2025-06-24,21:52:48:860,04207,----,
2025-06-24,21:52:48:977,02457,----,
2025-06-24,21:52:49:079,01894,----,
2025-06-24,21:52:49:193,01730,----,
2025-06-24,21:52:49:297,01680,----,
2025-06-24,21:52:49:407,01685,----,
2025-06-24,21:52:49:519,01710,----,
2025-06-24,21:52:49:631,01694,----,
2025-06-24,21:52:49:743,01631,----,
2025-06-24,21:52:49:844,01585,----,
2025-06-24,21:52:49:960,01556,----,
2025-06-24,21:52:50:072,01537,----,
2025-06-24,21:52:50:174,01481,----,
2025-06-24,21:52:50:288,01482,----,
2025-06-24,21:52:50:402,01482,----,
2025-06-24,21:52:50:504,01539,----,
2025-06-24,21:52:50:614,02150,----,
2025-06-24,21:52:50:728,03323,----,
2025-06-24,21:52:50:830,03775,----,
2025-06-24,21:52:50:941,04038,----,
2025-06-24,21:52:51:052,04278,----,
2025-06-24,21:52:51:171,04473,----,
2025-06-24,21:52:51:270,04645,----,
2025-06-24,21:52:51:381,04765,----,
2025-06-24,21:52:51:496,04711,----,
2025-06-24,21:52:51:607,04009,----,
2025-06-24,21:52:51:707,03991,----,
2025-06-24,21:52:51:820,04047,----,
2025-06-24,21:52:51:922,02149,----,
2025-06-24,21:52:52:035,01878,----,
2025-06-24,21:52:52:149,01687,----,
2025-06-24,21:52:52:251,01654,----,
2025-06-24,21:52:52:364,01653,----,
2025-06-24,21:52:52:474,01666,----,
2025-06-24,21:52:52:583,01640,----,
2025-06-24,21:52:52:693,01571,----,
2025-06-24,21:52:52:808,01535,----,
2025-06-24,21:52:52:918,01513,----,
2025-06-24,21:52:53:017,01477,----,
2025-06-24,21:52:53:133,01476,----,
2025-06-24,21:52:53:243,01482,----,
2025-06-24,21:52:53:344,01489,----,
2025-06-24,21:52:53:458,01742,----,
2025-06-24,21:52:53:565,02935,----,
2025-06-24,21:52:53:676,03513,----,
2025-06-24,21:52:53:789,03777,----,
2025-06-24,21:52:53:895,04079,----,
2025-06-24,21:52:54:006,04224,----,
2025-06-24,21:52:54:118,04393,----,
2025-06-24,21:52:54:220,04541,----,
2025-06-24,21:52:54:334,04663,----,
2025-06-24,21:52:54:440,04037,----,
2025-06-24,21:52:54:555,03797,----,
2025-06-24,21:52:54:658,02188,----,
2025-06-24,21:52:54:773,01864,----,
2025-06-24,21:52:54:885,01678,----,
2025-06-24,21:52:54:995,01670,----,
2025-06-24,21:52:55:099,01674,----,
2025-06-24,21:52:55:212,01629,----,
2025-06-24,21:52:55:316,01570,----,
2025-06-24,21:52:55:425,01551,----,
2025-06-24,21:52:55:538,01512,----,
2025-06-24,21:52:55:651,01490,----,
2025-06-24,21:52:55:760,01490,----,
2025-06-24,21:52:55:860,01490,----,
2025-06-24,21:52:55:972,01573,----,
2025-06-24,21:52:56:085,02603,----,
2025-06-24,21:52:56:196,03406,----,
2025-06-24,21:52:56:301,03760,----,
2025-06-24,21:52:56:412,03994,----,
2025-06-24,21:52:56:520,04208,----,
2025-06-24,21:52:56:632,04370,----,
2025-06-24,21:52:56:735,04529,----,
2025-06-24,21:52:56:847,04651,----,
2025-06-24,21:52:56:963,04811,----,
2025-06-24,21:52:57:070,04917,----,
2025-06-24,21:52:57:174,04770,----,
2025-06-24,21:52:57:287,04423,----,
2025-06-24,21:52:57:398,04284,----,
2025-06-24,21:52:57:516,04022,----,
2025-06-24,21:52:57:611,01944,----,
2025-06-24,21:52:57:723,01760,----,
2025-06-24,21:52:57:839,01685,----,
2025-06-24,21:52:57:941,01690,----,
2025-06-24,21:52:58:055,01664,----,
2025-06-24,21:52:58:158,01596,----,
2025-06-24,21:52:58:270,01578,----,
2025-06-24,21:52:58:382,01540,----,
2025-06-24,21:52:58:486,01493,----,
2025-06-24,21:52:58:596,01492,----,
2025-06-24,21:52:58:706,01514,----,
2025-06-24,21:52:58:820,02333,----,
2025-06-24,21:52:58:932,03368,----,
2025-06-24,21:52:59:041,03764,----,
2025-06-24,21:52:59:142,04010,----,
2025-06-24,21:52:59:254,04214,----,
2025-06-24,21:52:59:366,04396,----,
2025-06-24,21:52:59:470,04547,----,
2025-06-24,21:52:59:587,04665,----,
2025-06-24,21:52:59:692,04360,----,
2025-06-24,21:52:59:805,04028,----,
2025-06-24,21:52:59:909,04006,----,
2025-06-24,21:53:00:027,04053,----,
2025-06-24,21:53:00:131,02195,----,
2025-06-24,21:53:00:242,01863,----,
2025-06-24,21:53:00:348,01701,----,
2025-06-24,21:53:00:458,01674,----,
2025-06-24,21:53:00:567,01672,----,
2025-06-24,21:53:00:682,01657,----,
2025-06-24,21:53:00:783,01604,----,
2025-06-24,21:53:00:895,01553,----,
2025-06-24,21:53:01:009,01528,----,
2025-06-24,21:53:01:110,01508,----,
2025-06-24,21:53:01:224,01478,----,
2025-06-24,21:53:01:333,01477,----,
2025-06-24,21:53:01:447,01489,----,
