DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:50:05:493,01655,----,
2025-06-24,21:50:05:596,01632,----,
2025-06-24,21:50:05:707,01638,----,
2025-06-24,21:50:05:821,01645,----,
2025-06-24,21:50:05:932,01646,----,
2025-06-24,21:50:06:033,01616,----,
2025-06-24,21:50:06:144,01576,----,
2025-06-24,21:50:06:257,01539,----,
2025-06-24,21:50:06:366,01510,----,
2025-06-24,21:50:06:470,01480,----,
2025-06-24,21:50:06:581,01480,----,
2025-06-24,21:50:06:694,01491,----,
2025-06-24,21:50:06:797,01671,----,
2025-06-24,21:50:06:911,02614,----,
2025-06-24,21:50:07:024,03479,----,
2025-06-24,21:50:07:137,03829,----,
2025-06-24,21:50:07:238,04088,----,
2025-06-24,21:50:07:350,04254,----,
2025-06-24,21:50:07:464,04464,----,
2025-06-24,21:50:07:563,04621,----,
2025-06-24,21:50:07:677,04759,----,
2025-06-24,21:50:07:790,04729,----,
2025-06-24,21:50:07:892,04086,----,
2025-06-24,21:50:08:006,03934,----,
2025-06-24,21:50:08:116,02867,----,
2025-06-24,21:50:08:221,01996,----,
2025-06-24,21:50:08:334,01846,----,
2025-06-24,21:50:08:446,01773,----,
2025-06-24,21:50:08:558,01737,----,
2025-06-24,21:50:08:660,01719,----,
2025-06-24,21:50:08:771,01698,----,
2025-06-24,21:50:08:883,01640,----,
2025-06-24,21:50:08:987,01578,----,
2025-06-24,21:50:09:102,01547,----,
2025-06-24,21:50:09:203,01513,----,
2025-06-24,21:50:09:317,01484,----,
2025-06-24,21:50:09:426,01490,----,
2025-06-24,21:50:09:532,01502,----,
2025-06-24,21:50:09:651,01894,----,
2025-06-24,21:50:09:752,03161,----,
2025-06-24,21:50:09:867,03626,----,
2025-06-24,21:50:09:968,03957,----,
2025-06-24,21:50:10:082,04151,----,
2025-06-24,21:50:10:193,04356,----,
2025-06-24,21:50:10:308,04531,----,
2025-06-24,21:50:10:417,04688,----,
2025-06-24,21:50:10:519,04796,----,
2025-06-24,21:50:10:633,04779,----,
2025-06-24,21:50:10:744,04337,----,
2025-06-24,21:50:10:849,04192,----,
2025-06-24,21:50:10:958,04103,----,
2025-06-24,21:50:11:071,02217,----,
2025-06-24,21:50:11:172,01874,----,
2025-06-24,21:50:11:282,01730,----,
2025-06-24,21:50:11:396,01672,----,
2025-06-24,21:50:11:502,01672,----,
2025-06-24,21:50:11:617,01673,----,
2025-06-24,21:50:11:731,01652,----,
2025-06-24,21:50:11:828,01587,----,
2025-06-24,21:50:11:943,01546,----,
2025-06-24,21:50:12:065,01513,----,
2025-06-24,21:50:12:175,01477,----,
2025-06-24,21:50:12:289,01476,----,
2025-06-24,21:50:12:392,01481,----,
2025-06-24,21:50:12:504,01487,----,
2025-06-24,21:50:12:618,01555,----,
2025-06-24,21:50:12:720,02275,----,
2025-06-24,21:50:12:834,03288,----,
2025-06-24,21:50:12:943,03752,----,
2025-06-24,21:50:13:053,03977,----,
2025-06-24,21:50:13:166,04207,----,
2025-06-24,21:50:13:270,04404,----,
2025-06-24,21:50:13:380,04558,----,
2025-06-24,21:50:13:494,04726,----,
2025-06-24,21:50:13:594,04877,----,
2025-06-24,21:50:13:708,04981,----,
2025-06-24,21:50:13:822,04549,----,
2025-06-24,21:50:13:923,04021,----,
2025-06-24,21:50:14:036,02523,----,
2025-06-24,21:50:14:148,01947,----,
2025-06-24,21:50:14:252,01759,----,
2025-06-24,21:50:14:366,01689,----,
2025-06-24,21:50:14:478,01680,----,
2025-06-24,21:50:14:590,01679,----,
2025-06-24,21:50:14:688,01655,----,
2025-06-24,21:50:14:802,01573,----,
2025-06-24,21:50:14:915,01524,----,
2025-06-24,21:50:15:020,01503,----,
2025-06-24,21:50:15:130,01473,----,
2025-06-24,21:50:15:242,01472,----,
2025-06-24,21:50:15:346,01488,----,
2025-06-24,21:50:15:455,01506,----,
2025-06-24,21:50:15:564,02142,----,
2025-06-24,21:50:15:680,03238,----,
2025-06-24,21:50:15:791,03702,----,
2025-06-24,21:50:15:901,03992,----,
2025-06-24,21:50:16:005,04202,----,
2025-06-24,21:50:16:116,04379,----,
2025-06-24,21:50:16:222,04554,----,
2025-06-24,21:50:16:336,04718,----,
2025-06-24,21:50:16:446,04869,----,
2025-06-24,21:50:16:548,04992,----,
2025-06-24,21:50:16:662,05098,----,
2025-06-24,21:50:16:776,05199,----,
2025-06-24,21:50:16:876,05288,----,
2025-06-24,21:50:16:989,05118,----,
2025-06-24,21:50:17:103,04627,----,
2025-06-24,21:50:17:204,04499,----,
2025-06-24,21:50:17:319,02148,----,
2025-06-24,21:50:17:428,01776,----,
2025-06-24,21:50:17:535,01656,----,
2025-06-24,21:50:17:651,01620,----,
2025-06-24,21:50:17:752,01633,----,
2025-06-24,21:50:17:863,01644,----,
2025-06-24,21:50:17:979,01642,----,
2025-06-24,21:50:18:082,01578,----,
2025-06-24,21:50:18:196,01529,----,
2025-06-24,21:50:18:298,01492,----,
2025-06-24,21:50:18:412,01467,----,
2025-06-24,21:50:18:520,01461,----,
2025-06-24,21:50:18:632,01466,----,
2025-06-24,21:50:18:745,01542,----,
2025-06-24,21:50:18:846,02452,----,
2025-06-24,21:50:18:962,03314,----,
2025-06-24,21:50:19:081,03767,----,
2025-06-24,21:50:19:195,04078,----,
2025-06-24,21:50:19:309,04308,----,
2025-06-24,21:50:19:411,04515,----,
2025-06-24,21:50:19:522,04651,----,
2025-06-24,21:50:19:637,04806,----,
2025-06-24,21:50:19:735,04966,----,
2025-06-24,21:50:19:855,05079,----,
2025-06-24,21:50:19:956,05219,----,
2025-06-24,21:50:20:067,05321,----,
2025-06-24,21:50:20:181,05417,----,
2025-06-24,21:50:20:281,05484,----,
2025-06-24,21:50:20:395,05543,----,
2025-06-24,21:50:20:507,04812,----,
2025-06-24,21:50:20:620,03425,----,
2025-06-24,21:50:20:718,01923,----,
2025-06-24,21:50:20:833,01744,----,
2025-06-24,21:50:20:949,01673,----,
2025-06-24,21:50:21:050,01671,----,
