DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,22:30:34:507,07167,----,
2025-07-13,22:30:34:620,07167,----,
2025-07-13,22:30:34:723,07066,----,
2025-07-13,22:30:34:834,06833,----,
2025-07-13,22:30:34:947,04805,----,
2025-07-13,22:30:35:048,04833,----,
2025-07-13,22:30:35:163,04833,----,
2025-07-13,22:30:35:265,04864,----,
2025-07-13,22:30:35:378,05530,----,
2025-07-13,22:30:35:487,05390,----,
2025-07-13,22:30:35:594,05390,----,
2025-07-13,22:30:35:705,05174,----,
2025-07-13,22:30:35:819,02930,----,
2025-07-13,22:30:35:920,02978,----,
2025-07-13,22:30:36:033,02930,----,
2025-07-13,22:30:36:146,02930,----,
2025-07-13,22:30:36:249,02379,----,
2025-07-13,22:30:36:362,02371,----,
2025-07-13,22:30:36:477,02374,----,
2025-07-13,22:30:36:579,02374,----,
2025-07-13,22:30:36:690,02795,----,
2025-07-13,22:30:36:803,02755,----,
2025-07-13,22:30:36:913,02713,----,
2025-07-13,22:30:37:015,04429,----,
2025-07-13,22:30:37:128,04429,----,
2025-07-13,22:30:37:238,04229,----,
2025-07-13,22:30:37:349,04076,----,
2025-07-13,22:30:37:460,02705,----,
2025-07-13,22:30:37:562,02730,----,
2025-07-13,22:30:37:672,02730,----,
2025-07-13,22:30:37:786,02807,----,
2025-07-13,22:30:37:889,04493,----,
2025-07-13,22:30:38:001,04445,----,
2025-07-13,22:30:38:112,04445,----,
2025-07-13,22:30:38:225,04404,----,
2025-07-13,22:30:38:327,04250,----,
2025-07-13,22:30:38:440,04264,----,
2025-07-13,22:30:38:552,04286,----,
2025-07-13,22:30:38:655,04286,----,
2025-07-13,22:30:38:767,04525,----,
2025-07-13,22:30:38:879,04525,----,
2025-07-13,22:30:38:991,04521,----,
2025-07-13,22:30:39:094,04521,----,
2025-07-13,22:30:39:205,04425,----,
2025-07-13,22:30:39:317,02913,----,
2025-07-13,22:30:39:429,02873,----,
2025-07-13,22:30:39:531,02846,----,
2025-07-13,22:30:39:643,02846,----,
2025-07-13,22:30:39:755,02583,----,
2025-07-13,22:30:39:858,02576,----,
2025-07-13,22:30:39:972,02566,----,
2025-07-13,22:30:40:083,02566,----,
2025-07-13,22:30:40:194,02621,----,
2025-07-13,22:30:40:297,02609,----,
2025-07-13,22:30:40:407,02596,----,
2025-07-13,22:30:40:520,02411,----,
2025-07-13,22:30:40:633,02411,----,
2025-07-13,22:30:40:737,02405,----,
2025-07-13,22:30:40:852,02484,----,
2025-07-13,22:30:40:953,02862,----,
2025-07-13,22:30:41:066,02840,----,
2025-07-13,22:30:41:180,02840,----,
2025-07-13,22:30:41:283,02872,----,
2025-07-13,22:30:41:395,04201,----,
2025-07-13,22:30:41:508,04188,----,
2025-07-13,22:30:41:611,04188,----,
2025-07-13,22:30:41:723,04229,----,
2025-07-13,22:30:41:835,04936,----,
2025-07-13,22:30:41:938,04950,----,
2025-07-13,22:30:42:051,04970,----,
2025-07-13,22:30:42:165,04970,----,
2025-07-13,22:30:42:267,05269,----,
2025-07-13,22:30:42:380,05285,----,
2025-07-13,22:30:42:483,05312,----,
2025-07-13,22:30:42:596,05312,----,
2025-07-13,22:30:42:708,05541,----,
2025-07-13,22:30:42:812,05500,----,
2025-07-13,22:30:42:924,05217,----,
2025-07-13,22:30:43:040,02561,----,
2025-07-13,22:30:43:148,02561,----,
2025-07-13,22:30:43:251,02625,----,
2025-07-13,22:30:43:365,02619,----,
2025-07-13,22:30:43:476,02424,----,
2025-07-13,22:30:43:580,02427,----,
2025-07-13,22:30:43:694,02427,----,
2025-07-13,22:30:43:797,02428,----,
2025-07-13,22:30:43:909,02430,----,
2025-07-13,22:30:44:015,02428,----,
2025-07-13,22:30:44:125,02428,----,
2025-07-13,22:30:44:238,02358,----,
2025-07-13,22:30:44:342,02360,----,
2025-07-13,22:30:44:455,02363,----,
2025-07-13,22:30:44:568,02382,----,
2025-07-13,22:30:44:673,02382,----,
2025-07-13,22:30:44:786,02389,----,
2025-07-13,22:30:44:898,02488,----,
2025-07-13,22:30:45:002,03984,----,
2025-07-13,22:30:45:114,03984,----,
2025-07-13,22:30:45:227,04159,----,
2025-07-13,22:30:45:330,04384,----,
2025-07-13,22:30:45:443,06473,----,
2025-07-13,22:30:45:546,06449,----,
2025-07-13,22:30:45:659,06449,----,
2025-07-13,22:30:45:773,06433,----,
2025-07-13,22:30:45:877,06260,----,
2025-07-13,22:30:45:989,06288,----,
2025-07-13,22:30:46:102,06315,----,
2025-07-13,22:30:46:205,06315,----,
2025-07-13,22:30:46:319,06395,----,
2025-07-13,22:30:46:422,06163,----,
2025-07-13,22:30:46:535,05847,----,
2025-07-13,22:30:46:652,05847,----,
2025-07-13,22:30:46:753,03081,----,
2025-07-13,22:30:46:865,03065,----,
2025-07-13,22:30:46:969,03029,----,
2025-07-13,22:30:47:082,02579,----,
2025-07-13,22:30:47:195,02579,----,
2025-07-13,22:30:47:303,02578,----,
2025-07-13,22:30:47:413,02572,----,
2025-07-13,22:30:47:515,02370,----,
2025-07-13,22:30:47:629,02370,----,
2025-07-13,22:30:47:733,02367,----,
2025-07-13,22:30:47:847,02362,----,
2025-07-13,22:30:47:960,02469,----,
2025-07-13,22:30:48:064,02455,----,
