DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:23:46:817,04914,----,
2025-07-14,15:23:46:930,04917,----,
2025-07-14,15:23:47:044,04920,----,
2025-07-14,15:23:47:146,04923,----,
2025-07-14,15:23:47:261,04923,----,
2025-07-14,15:23:47:366,04925,----,
2025-07-14,15:23:47:467,04928,----,
2025-07-14,15:23:47:581,04931,----,
2025-07-14,15:23:47:694,04933,----,
2025-07-14,15:23:47:798,04933,----,
2025-07-14,15:23:47:913,04936,----,
2025-07-14,15:23:48:016,04938,----,
2025-07-14,15:23:48:126,04941,----,
2025-07-14,15:23:48:244,04941,----,
2025-07-14,15:23:48:343,04943,----,
2025-07-14,15:23:48:454,04946,----,
2025-07-14,15:23:48:567,04948,----,
2025-07-14,15:23:48:670,04950,----,
