DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,23:13:50:300,05409,----,
2025-07-13,23:13:50:407,05415,----,
2025-07-13,23:13:50:520,05425,----,
2025-07-13,23:13:50:624,05545,----,
2025-07-13,23:13:50:737,05548,----,
2025-07-13,23:13:50:852,05548,----,
2025-07-13,23:13:50:954,05553,----,
2025-07-13,23:13:51:067,05620,----,
2025-07-13,23:13:51:170,05621,----,
2025-07-13,23:13:51:283,05604,----,
2025-07-13,23:13:51:396,05604,----,
2025-07-13,23:13:51:501,05470,----,
2025-07-13,23:13:51:614,04060,----,
2025-07-13,23:13:51:727,04041,----,
2025-07-13,23:13:51:830,04041,----,
2025-07-13,23:13:51:943,04015,----,
2025-07-13,23:13:52:046,03709,----,
2025-07-13,23:13:52:160,03687,----,
2025-07-13,23:13:52:264,03656,----,
2025-07-13,23:13:52:378,03656,----,
2025-07-13,23:13:52:492,02250,----,
2025-07-13,23:13:52:595,02223,----,
2025-07-13,23:13:52:708,02121,----,
2025-07-13,23:13:52:813,00969,----,
2025-07-13,23:13:52:925,00969,----,
2025-07-13,23:13:53:038,00957,----,
2025-07-13,23:13:53:142,00937,----,
2025-07-13,23:13:53:251,00739,----,
2025-07-13,23:13:53:365,00739,----,
2025-07-13,23:13:53:469,00751,----,
2025-07-13,23:13:53:582,00767,----,
2025-07-13,23:13:53:695,00926,----,
2025-07-13,23:13:53:797,00915,----,
2025-07-13,23:13:53:910,00915,----,
2025-07-13,23:13:54:014,00896,----,
2025-07-13,23:13:54:134,00701,----,
2025-07-13,23:13:54:238,00699,----,
2025-07-13,23:13:54:354,00699,----,
2025-07-13,23:13:54:458,00698,----,
2025-07-13,23:13:54:565,00684,----,
2025-07-13,23:13:54:678,00686,----,
2025-07-13,23:13:54:780,00687,----,
2025-07-13,23:13:54:894,00687,----,
2025-07-13,23:13:55:007,00722,----,
2025-07-13,23:13:55:114,00746,----,
2025-07-13,23:13:55:227,00808,----,
2025-07-13,23:13:55:328,01628,----,
2025-07-13,23:13:55:444,01628,----,
2025-07-13,23:13:55:555,01648,----,
2025-07-13,23:13:55:657,01682,----,
2025-07-13,23:13:55:769,02075,----,
2025-07-13,23:13:55:880,02075,----,
2025-07-13,23:13:55:992,02083,----,
2025-07-13,23:13:56:093,02099,----,
2025-07-13,23:13:56:205,02285,----,
2025-07-13,23:13:56:318,02277,----,
2025-07-13,23:13:56:421,02277,----,
2025-07-13,23:13:56:534,02259,----,
2025-07-13,23:13:56:645,01337,----,
2025-07-13,23:13:56:757,01301,----,
2025-07-13,23:13:56:860,01301,----,
2025-07-13,23:13:56:971,01257,----,
2025-07-13,23:13:57:086,00798,----,
2025-07-13,23:13:57:188,00790,----,
2025-07-13,23:13:57:299,00777,----,
2025-07-13,23:13:57:412,00777,----,
2025-07-13,23:13:57:516,00636,----,
2025-07-13,23:13:57:629,00636,----,
2025-07-13,23:13:57:742,00637,----,
2025-07-13,23:13:57:845,00637,----,
2025-07-13,23:13:57:959,00637,----,
2025-07-13,23:13:58:061,00635,----,
2025-07-13,23:13:58:175,00633,----,
2025-07-13,23:13:58:288,00607,----,
2025-07-13,23:13:58:393,00607,----,
2025-07-13,23:13:58:508,00607,----,
2025-07-13,23:13:58:611,00607,----,
2025-07-13,23:13:58:726,00608,----,
2025-07-13,23:13:58:828,00609,----,
2025-07-13,23:13:58:941,00609,----,
2025-07-13,23:13:59:048,00612,----,
2025-07-13,23:13:59:162,00818,----,
2025-07-13,23:13:59:266,00847,----,
2025-07-13,23:13:59:379,00847,----,
2025-07-13,23:13:59:484,00904,----,
2025-07-13,23:13:59:595,01589,----,
2025-07-13,23:13:59:708,01604,----,
2025-07-13,23:13:59:812,01630,----,
2025-07-13,23:13:59:926,01630,----,
2025-07-13,23:14:00:029,01952,----,
2025-07-13,23:14:00:143,01961,----,
2025-07-13,23:14:00:256,01976,----,
2025-07-13,23:14:00:367,02166,----,
2025-07-13,23:14:00:471,02166,----,
2025-07-13,23:14:00:585,02160,----,
2025-07-13,23:14:00:688,02142,----,
2025-07-13,23:14:00:795,01927,----,
2025-07-13,23:14:00:914,01927,----,
2025-07-13,23:14:01:016,01834,----,
2025-07-13,23:14:01:131,01717,----,
2025-07-13,23:14:01:232,00665,----,
2025-07-13,23:14:01:345,00660,----,
2025-07-13,23:14:01:460,00660,----,
2025-07-13,23:14:01:564,00652,----,
2025-07-13,23:14:01:677,00556,----,
2025-07-13,23:14:01:790,00554,----,
2025-07-13,23:14:01:892,00551,----,
2025-07-13,23:14:02:005,00551,----,
2025-07-13,23:14:02:108,00538,----,
2025-07-13,23:14:02:222,00537,----,
2025-07-13,23:14:02:336,00536,----,
2025-07-13,23:14:02:439,00536,----,
2025-07-13,23:14:02:553,00534,----,
2025-07-13,23:14:02:657,00509,----,
2025-07-13,23:14:02:770,00509,----,
2025-07-13,23:14:02:884,00509,----,
2025-07-13,23:14:02:984,00509,----,
2025-07-13,23:14:03:097,00510,----,
2025-07-13,23:14:03:211,00512,----,
2025-07-13,23:14:03:313,00641,----,
2025-07-13,23:14:03:427,00641,----,
2025-07-13,23:14:03:530,00671,----,
2025-07-13,23:14:03:643,00729,----,
2025-07-13,23:14:03:757,01413,----,
2025-07-13,23:14:03:860,01428,----,
