DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,23:21:33:274,00834,----,
2025-07-13,23:21:33:375,00814,----,
2025-07-13,23:21:33:489,00814,----,
2025-07-13,23:21:33:592,00622,----,
2025-07-13,23:21:33:707,00620,----,
2025-07-13,23:21:33:819,00615,----,
2025-07-13,23:21:33:925,00615,----,
2025-07-13,23:21:34:037,00540,----,
2025-07-13,23:21:34:139,00538,----,
2025-07-13,23:21:34:255,00537,----,
2025-07-13,23:21:34:360,00523,----,
2025-07-13,23:21:34:471,00523,----,
2025-07-13,23:21:34:585,00523,----,
2025-07-13,23:21:34:688,00523,----,
2025-07-13,23:21:34:801,00523,----,
2025-07-13,23:21:34:914,00523,----,
2025-07-13,23:21:35:018,00523,----,
2025-07-13,23:21:35:131,00524,----,
2025-07-13,23:21:35:234,00525,----,
2025-07-13,23:21:35:348,00532,----,
2025-07-13,23:21:35:460,00532,----,
2025-07-13,23:21:35:561,00568,----,
2025-07-13,23:21:35:674,01093,----,
2025-07-13,23:21:35:788,01106,----,
2025-07-13,23:21:35:891,01130,----,
2025-07-13,23:21:36:004,01130,----,
2025-07-13,23:21:36:108,01413,----,
2025-07-13,23:21:36:223,01420,----,
2025-07-13,23:21:36:326,01432,----,
2025-07-13,23:21:36:440,01432,----,
2025-07-13,23:21:36:554,01585,----,
2025-07-13,23:21:36:657,01589,----,
2025-07-13,23:21:36:770,01597,----,
2025-07-13,23:21:36:873,01647,----,
2025-07-13,23:21:36:987,01647,----,
2025-07-13,23:21:37:102,01642,----,
2025-07-13,23:21:37:205,01617,----,
2025-07-13,23:21:37:318,00771,----,
2025-07-13,23:21:37:421,00762,----,
2025-07-13,23:21:37:536,00762,----,
2025-07-13,23:21:37:649,00749,----,
2025-07-13,23:21:37:752,00629,----,
2025-07-13,23:21:37:866,00627,----,
2025-07-13,23:21:37:969,00627,----,
2025-07-13,23:21:38:083,00622,----,
2025-07-13,23:21:38:186,00560,----,
2025-07-13,23:21:38:300,00557,----,
2025-07-13,23:21:38:413,00551,----,
2025-07-13,23:21:38:517,00551,----,
2025-07-13,23:21:38:630,00505,----,
2025-07-13,23:21:38:734,00506,----,
2025-07-13,23:21:38:846,00505,----,
2025-07-13,23:21:38:962,00505,----,
2025-07-13,23:21:39:063,00505,----,
2025-07-13,23:21:39:176,00504,----,
2025-07-13,23:21:39:289,00503,----,
2025-07-13,23:21:39:392,00502,----,
2025-07-13,23:21:39:504,00502,----,
2025-07-13,23:21:39:608,00502,----,
2025-07-13,23:21:39:722,00504,----,
2025-07-13,23:21:39:834,00521,----,
2025-07-13,23:21:39:937,00978,----,
2025-07-13,23:21:40:051,00978,----,
2025-07-13,23:21:40:155,00995,----,
2025-07-13,23:21:40:269,01024,----,
2025-07-13,23:21:40:383,01364,----,
2025-07-13,23:21:40:486,01364,----,
2025-07-13,23:21:40:599,01371,----,
2025-07-13,23:21:40:702,01386,----,
2025-07-13,23:21:40:814,01573,----,
2025-07-13,23:21:40:926,01580,----,
2025-07-13,23:21:41:039,01580,----,
2025-07-13,23:21:41:139,01593,----,
2025-07-13,23:21:41:250,01767,----,
2025-07-13,23:21:41:363,01774,----,
2025-07-13,23:21:41:474,01774,----,
2025-07-13,23:21:41:586,01821,----,
2025-07-13,23:21:41:687,02851,----,
