DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:24:03:231,05291,----,
2025-07-14,15:24:03:331,05298,----,
2025-07-14,15:24:03:442,05298,----,
2025-07-14,15:24:03:546,05383,----,
2025-07-14,15:24:03:658,05386,----,
2025-07-14,15:24:03:770,05391,----,
2025-07-14,15:24:03:873,05391,----,
2025-07-14,15:24:03:986,05456,----,
2025-07-14,15:24:04:099,05456,----,
2025-07-14,15:24:04:202,05458,----,
2025-07-14,15:24:04:315,05458,----,
2025-07-14,15:24:04:428,05446,----,
2025-07-14,15:24:04:532,05290,----,
2025-07-14,15:24:04:645,05284,----,
2025-07-14,15:24:04:757,05279,----,
2025-07-14,15:24:04:859,05279,----,
2025-07-14,15:24:04:972,05190,----,
2025-07-14,15:24:05:086,05180,----,
2025-07-14,15:24:05:190,05172,----,
2025-07-14,15:24:05:303,05107,----,
2025-07-14,15:24:05:407,05107,----,
2025-07-14,15:24:05:522,05109,----,
2025-07-14,15:24:05:634,05113,----,
2025-07-14,15:24:05:738,05155,----,
2025-07-14,15:24:05:851,05155,----,
2025-07-14,15:24:05:954,04891,----,
2025-07-14,15:24:06:068,04497,----,
2025-07-14,15:24:06:173,01154,----,
2025-07-14,15:24:06:286,01152,----,
2025-07-14,15:24:06:390,01152,----,
2025-07-14,15:24:06:506,01146,----,
2025-07-14,15:24:06:608,01067,----,
2025-07-14,15:24:06:722,01069,----,
2025-07-14,15:24:06:835,01075,----,
2025-07-14,15:24:06:938,01075,----,
2025-07-14,15:24:07:050,01076,----,
2025-07-14,15:24:07:163,01072,----,
2025-07-14,15:24:07:267,01070,----,
2025-07-14,15:24:07:380,01070,----,
2025-07-14,15:24:07:484,01070,----,
2025-07-14,15:24:07:598,01073,----,
2025-07-14,15:24:07:711,01074,----,
2025-07-14,15:24:07:814,01072,----,
2025-07-14,15:24:07:931,01072,----,
2025-07-14,15:24:08:033,01124,----,
2025-07-14,15:24:08:145,02139,----,
2025-07-14,15:24:08:249,02174,----,
2025-07-14,15:24:08:363,02174,----,
2025-07-14,15:24:08:476,02235,----,
2025-07-14,15:24:08:580,02944,----,
2025-07-14,15:24:08:693,02959,----,
2025-07-14,15:24:08:797,02988,----,
2025-07-14,15:24:08:912,02988,----,
2025-07-14,15:24:09:016,03338,----,
2025-07-14,15:24:09:131,03347,----,
2025-07-14,15:24:09:233,03300,----,
2025-07-14,15:24:09:347,03300,----,
2025-07-14,15:24:09:453,01544,----,
2025-07-14,15:24:09:567,01531,----,
2025-07-14,15:24:09:671,01519,----,
2025-07-14,15:24:09:785,01290,----,
2025-07-14,15:24:09:890,01290,----,
2025-07-14,15:24:10:005,01281,----,
2025-07-14,15:24:10:110,01267,----,
2025-07-14,15:24:10:222,01111,----,
2025-07-14,15:24:10:336,01119,----,
2025-07-14,15:24:10:441,01119,----,
2025-07-14,15:24:10:545,01134,----,
2025-07-14,15:24:10:658,01253,----,
2025-07-14,15:24:10:772,01246,----,
2025-07-14,15:24:10:877,01246,----,
2025-07-14,15:24:10:991,01246,----,
2025-07-14,15:24:11:093,01303,----,
2025-07-14,15:24:11:207,01402,----,
2025-07-14,15:24:11:312,02531,----,
2025-07-14,15:24:11:426,02531,----,
2025-07-14,15:24:11:530,02553,----,
2025-07-14,15:24:11:642,02591,----,
2025-07-14,15:24:11:757,03053,----,
2025-07-14,15:24:11:861,03065,----,
2025-07-14,15:24:11:974,03065,----,
2025-07-14,15:24:12:077,03087,----,
2025-07-14,15:24:12:191,03356,----,
2025-07-14,15:24:12:304,03364,----,
2025-07-14,15:24:12:408,03364,----,
2025-07-14,15:24:12:522,03378,----,
2025-07-14,15:24:12:626,03558,----,
2025-07-14,15:24:12:738,03551,----,
2025-07-14,15:24:12:852,03360,----,
2025-07-14,15:24:12:955,03360,----,
2025-07-14,15:24:13:069,01433,----,
2025-07-14,15:24:13:172,01429,----,
2025-07-14,15:24:13:287,01427,----,
2025-07-14,15:24:13:391,01409,----,
2025-07-14,15:24:13:499,01409,----,
2025-07-14,15:24:13:613,01406,----,
2025-07-14,15:24:13:727,01391,----,
2025-07-14,15:24:13:836,01201,----,
2025-07-14,15:24:13:948,01201,----,
2025-07-14,15:24:14:057,01208,----,
2025-07-14,15:24:14:174,01225,----,
2025-07-14,15:24:14:286,01395,----,
2025-07-14,15:24:14:375,01392,----,
2025-07-14,15:24:14:521,01392,----,
2025-07-14,15:24:14:617,01378,----,
2025-07-14,15:24:14:722,01152,----,
2025-07-14,15:24:14:836,01190,----,
2025-07-14,15:24:14:942,01280,----,
2025-07-14,15:24:15:054,01280,----,
2025-07-14,15:24:15:164,02394,----,
2025-07-14,15:24:15:271,02418,----,
2025-07-14,15:24:15:382,02462,----,
2025-07-14,15:24:15:493,02462,----,
2025-07-14,15:24:15:595,02983,----,
2025-07-14,15:24:15:709,02996,----,
2025-07-14,15:24:15:823,03019,----,
2025-07-14,15:24:15:925,03307,----,
2025-07-14,15:24:16:032,03307,----,
2025-07-14,15:24:16:142,03315,----,
2025-07-14,15:24:16:254,03330,----,
2025-07-14,15:24:16:364,03517,----,
2025-07-14,15:24:16:480,03522,----,
2025-07-14,15:24:16:581,03522,----,
2025-07-14,15:24:16:688,03469,----,
2025-07-14,15:24:16:805,01563,----,
