DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:31:22:209,05832,----,
2025-06-24,21:31:22:322,05536,----,
2025-06-24,21:31:22:426,05410,----,
2025-06-24,21:31:22:540,05389,----,
2025-06-24,21:31:22:643,05452,----,
2025-06-24,21:31:22:758,05493,----,
2025-06-24,21:31:22:860,05637,----,
2025-06-24,21:31:22:974,05661,----,
2025-06-24,21:31:23:078,05610,----,
2025-06-24,21:31:23:190,05373,----,
2025-06-24,21:31:23:303,04667,----,
2025-06-24,21:31:23:409,04494,----,
2025-06-24,21:31:23:521,04306,----,
2025-06-24,21:31:23:634,04132,----,
2025-06-24,21:31:23:736,02557,----,
2025-06-24,21:31:23:851,02083,----,
2025-06-24,21:31:23:964,02077,----,
2025-06-24,21:31:24:068,02112,----,
2025-06-24,21:31:24:181,02164,----,
2025-06-24,21:31:24:285,02193,----,
2025-06-24,21:31:24:397,02221,----,
2025-06-24,21:31:24:501,02245,----,
2025-06-24,21:31:24:614,02224,----,
2025-06-24,21:31:24:730,02118,----,
2025-06-24,21:31:24:834,02007,----,
2025-06-24,21:31:24:947,01935,----,
2025-06-24,21:31:25:051,01868,----,
2025-06-24,21:31:25:160,01831,----,
2025-06-24,21:31:25:272,01824,----,
2025-06-24,21:31:25:387,01836,----,
2025-06-24,21:31:25:488,01857,----,
2025-06-24,21:31:25:604,01855,----,
2025-06-24,21:31:25:706,01847,----,
2025-06-24,21:31:25:820,01847,----,
2025-06-24,21:31:25:922,01825,----,
2025-06-24,21:31:26:035,01807,----,
2025-06-24,21:31:26:147,01799,----,
2025-06-24,21:31:26:260,01799,----,
2025-06-24,21:31:26:362,01970,----,
2025-06-24,21:31:26:477,02785,----,
2025-06-24,21:31:26:583,03685,----,
2025-06-24,21:31:26:696,03912,----,
2025-06-24,21:31:26:799,04084,----,
2025-06-24,21:31:26:912,04177,----,
2025-06-24,21:31:27:017,04264,----,
2025-06-24,21:31:27:130,03959,----,
2025-06-24,21:31:27:243,03711,----,
2025-06-24,21:31:27:346,03699,----,
2025-06-24,21:31:27:460,03424,----,
2025-06-24,21:31:27:563,02286,----,
2025-06-24,21:31:27:677,02218,----,
2025-06-24,21:31:27:794,02139,----,
2025-06-24,21:31:27:895,02108,----,
2025-06-24,21:31:28:009,02097,----,
2025-06-24,21:31:28:113,02025,----,
2025-06-24,21:31:28:226,01965,----,
2025-06-24,21:31:28:329,01940,----,
2025-06-24,21:31:28:443,01940,----,
2025-06-24,21:31:28:559,01924,----,
2025-06-24,21:31:28:660,01880,----,
2025-06-24,21:31:28:774,01845,----,
2025-06-24,21:31:28:877,01832,----,
2025-06-24,21:31:28:991,01831,----,
2025-06-24,21:31:29:105,01831,----,
2025-06-24,21:31:29:206,01833,----,
2025-06-24,21:31:29:320,01840,----,
2025-06-24,21:31:29:424,01841,----,
2025-06-24,21:31:29:538,01834,----,
2025-06-24,21:31:29:651,02105,----,
2025-06-24,21:31:29:754,03089,----,
2025-06-24,21:31:29:866,03638,----,
2025-06-24,21:31:29:971,03913,----,
2025-06-24,21:31:30:085,04058,----,
2025-06-24,21:31:30:197,04209,----,
2025-06-24,21:31:30:303,04308,----,
2025-06-24,21:31:30:416,04409,----,
2025-06-24,21:31:30:518,04522,----,
2025-06-24,21:31:30:632,04591,----,
2025-06-24,21:31:30:736,04733,----,
2025-06-24,21:31:30:851,04818,----,
2025-06-24,21:31:30:954,04818,----,
2025-06-24,21:31:31:069,04381,----,
2025-06-24,21:31:31:180,03914,----,
2025-06-24,21:31:31:285,03803,----,
2025-06-24,21:31:31:398,03298,----,
2025-06-24,21:31:31:501,02330,----,
2025-06-24,21:31:31:618,02291,----,
2025-06-24,21:31:31:720,02257,----,
2025-06-24,21:31:31:834,02215,----,
2025-06-24,21:31:31:939,02188,----,
2025-06-24,21:31:32:053,02178,----,
2025-06-24,21:31:32:157,02159,----,
2025-06-24,21:31:32:271,02103,----,
2025-06-24,21:31:32:385,02032,----,
2025-06-24,21:31:32:486,02014,----,
2025-06-24,21:31:32:600,01982,----,
2025-06-24,21:31:32:704,01926,----,
2025-06-24,21:31:32:819,01911,----,
2025-06-24,21:31:32:933,01918,----,
2025-06-24,21:31:33:035,01940,----,
2025-06-24,21:31:33:150,01933,----,
2025-06-24,21:31:33:253,01920,----,
2025-06-24,21:31:33:368,01919,----,
2025-06-24,21:31:33:471,01900,----,
2025-06-24,21:31:33:584,01845,----,
2025-06-24,21:31:33:688,01842,----,
2025-06-24,21:31:33:802,02488,----,
2025-06-24,21:31:33:918,03503,----,
2025-06-24,21:31:34:019,03885,----,
2025-06-24,21:31:34:132,04055,----,
2025-06-24,21:31:34:235,04226,----,
2025-06-24,21:31:34:349,04323,----,
2025-06-24,21:31:34:464,04449,----,
2025-06-24,21:31:34:566,04539,----,
2025-06-24,21:31:34:679,04620,----,
2025-06-24,21:31:34:795,04708,----,
2025-06-24,21:31:34:894,04783,----,
2025-06-24,21:31:35:007,04864,----,
2025-06-24,21:31:35:110,04908,----,
2025-06-24,21:31:35:227,04893,----,
2025-06-24,21:31:35:331,04129,----,
2025-06-24,21:31:35:443,03918,----,
2025-06-24,21:31:35:555,03918,----,
2025-06-24,21:31:35:659,03710,----,
2025-06-24,21:31:35:775,02419,----,
