DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:16:00:823,08241,----,
2025-06-24,21:16:00:924,08241,----,
2025-06-24,21:16:01:038,08252,----,
2025-06-24,21:16:01:140,08282,----,
2025-06-24,21:16:01:253,08289,----,
2025-06-24,21:16:01:369,08304,----,
2025-06-24,21:16:01:477,08316,----,
2025-06-24,21:16:01:580,07946,----,
2025-06-24,21:16:01:694,07800,----,
2025-06-24,21:16:01:797,07905,----,
2025-06-24,21:16:01:911,07970,----,
2025-06-24,21:16:02:023,08025,----,
2025-06-24,21:16:02:134,05408,----,
2025-06-24,21:16:02:238,02630,----,
2025-06-24,21:16:02:351,02631,----,
2025-06-24,21:16:02:463,02594,----,
2025-06-24,21:16:02:570,02596,----,
2025-06-24,21:16:02:678,02616,----,
2025-06-24,21:16:02:781,02606,----,
2025-06-24,21:16:02:894,02565,----,
2025-06-24,21:16:03:008,02474,----,
2025-06-24,21:16:03:114,02395,----,
2025-06-24,21:16:03:226,02329,----,
2025-06-24,21:16:03:335,02284,----,
2025-06-24,21:16:03:446,02264,----,
2025-06-24,21:16:03:558,02272,----,
2025-06-24,21:16:03:677,02341,----,
2025-06-24,21:16:03:787,02392,----,
2025-06-24,21:16:03:896,02385,----,
2025-06-24,21:16:04:009,02324,----,
2025-06-24,21:16:04:118,02278,----,
2025-06-24,21:16:04:226,02238,----,
2025-06-24,21:16:04:333,02228,----,
2025-06-24,21:16:04:448,03188,----,
2025-06-24,21:16:04:557,04363,----,
2025-06-24,21:16:04:661,04815,----,
2025-06-24,21:16:04:766,05063,----,
2025-06-24,21:16:04:882,05251,----,
2025-06-24,21:16:04:993,05407,----,
2025-06-24,21:16:05:105,05562,----,
2025-06-24,21:16:05:220,05667,----,
2025-06-24,21:16:05:333,05778,----,
2025-06-24,21:16:05:445,05872,----,
2025-06-24,21:16:05:558,05956,----,
2025-06-24,21:16:05:666,06035,----,
2025-06-24,21:16:05:775,06106,----,
2025-06-24,21:16:05:887,06173,----,
2025-06-24,21:16:05:993,06261,----,
2025-06-24,21:16:06:114,04130,----,
2025-06-24,21:16:06:233,02543,----,
2025-06-24,21:16:06:330,02478,----,
2025-06-24,21:16:06:443,02522,----,
2025-06-24,21:16:06:558,02569,----,
2025-06-24,21:16:06:666,02600,----,
2025-06-24,21:16:06:772,02573,----,
2025-06-24,21:16:06:880,02457,----,
2025-06-24,21:16:06:987,02374,----,
2025-06-24,21:16:07:099,02306,----,
2025-06-24,21:16:07:215,02202,----,
2025-06-24,21:16:07:314,02178,----,
2025-06-24,21:16:07:427,02270,----,
2025-06-24,21:16:07:543,02415,----,
2025-06-24,21:16:07:644,02438,----,
2025-06-24,21:16:07:757,02393,----,
2025-06-24,21:16:07:860,02285,----,
2025-06-24,21:16:07:973,02256,----,
2025-06-24,21:16:08:089,02238,----,
2025-06-24,21:16:08:191,03042,----,
2025-06-24,21:16:08:306,04021,----,
2025-06-24,21:16:08:408,04560,----,
2025-06-24,21:16:08:522,04810,----,
2025-06-24,21:16:08:626,05046,----,
2025-06-24,21:16:08:740,05179,----,
2025-06-24,21:16:08:843,05336,----,
2025-06-24,21:16:08:956,05417,----,
2025-06-24,21:16:09:073,05544,----,
2025-06-24,21:16:09:173,05636,----,
2025-06-24,21:16:09:283,05726,----,
2025-06-24,21:16:09:394,05793,----,
2025-06-24,21:16:09:508,05877,----,
2025-06-24,21:16:09:610,04141,----,
2025-06-24,21:16:09:725,02760,----,
2025-06-24,21:16:09:837,02633,----,
2025-06-24,21:16:09:942,02621,----,
2025-06-24,21:16:10:055,02622,----,
2025-06-24,21:16:10:157,02607,----,
2025-06-24,21:16:10:270,02507,----,
2025-06-24,21:16:10:377,02400,----,
2025-06-24,21:16:10:487,02328,----,
2025-06-24,21:16:10:602,02204,----,
2025-06-24,21:16:10:703,02129,----,
2025-06-24,21:16:10:816,02109,----,
2025-06-24,21:16:10:933,02213,----,
2025-06-24,21:16:11:043,02333,----,
2025-06-24,21:16:11:143,02350,----,
2025-06-24,21:16:11:253,02339,----,
2025-06-24,21:16:11:366,02280,----,
2025-06-24,21:16:11:480,02241,----,
2025-06-24,21:16:11:586,02238,----,
2025-06-24,21:16:11:697,02447,----,
2025-06-24,21:16:11:806,03863,----,
2025-06-24,21:16:11:906,04395,----,
2025-06-24,21:16:12:021,04671,----,
2025-06-24,21:16:12:127,04924,----,
2025-06-24,21:16:12:239,05077,----,
2025-06-24,21:16:12:357,05247,----,
2025-06-24,21:16:12:453,05358,----,
2025-06-24,21:16:12:575,05460,----,
2025-06-24,21:16:12:672,05554,----,
2025-06-24,21:16:12:793,05645,----,
2025-06-24,21:16:12:899,05737,----,
2025-06-24,21:16:13:009,05801,----,
2025-06-24,21:16:13:118,05861,----,
2025-06-24,21:16:13:222,05940,----,
2025-06-24,21:16:13:329,06011,----,
2025-06-24,21:16:13:443,03820,----,
2025-06-24,21:16:13:553,02568,----,
2025-06-24,21:16:13:663,02529,----,
2025-06-24,21:16:13:776,02538,----,
2025-06-24,21:16:13:877,02502,----,
2025-06-24,21:16:13:987,02464,----,
2025-06-24,21:16:14:099,02377,----,
2025-06-24,21:16:14:204,02334,----,
2025-06-24,21:16:14:321,02286,----,
2025-06-24,21:16:14:427,02249,----,
