DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,14:42:09:742,05836,----,
2025-07-14,14:42:09:847,05836,----,
2025-07-14,14:42:09:965,05839,----,
2025-07-14,14:42:10:064,05842,----,
2025-07-14,14:42:10:178,05896,----,
2025-07-14,14:42:10:281,05898,----,
2025-07-14,14:42:10:391,05898,----,
2025-07-14,14:42:10:508,05901,----,
2025-07-14,14:42:10:611,05955,----,
2025-07-14,14:42:10:726,05956,----,
2025-07-14,14:42:10:830,05956,----,
2025-07-14,14:42:10:943,05922,----,
2025-07-14,14:42:11:046,05747,----,
2025-07-14,14:42:11:161,04321,----,
2025-07-14,14:42:11:265,04319,----,
2025-07-14,14:42:11:379,04319,----,
2025-07-14,14:42:11:482,04306,----,
2025-07-14,14:42:11:597,03805,----,
2025-07-14,14:42:11:709,03709,----,
2025-07-14,14:42:11:812,03709,----,
2025-07-14,14:42:11:926,03439,----,
2025-07-14,14:42:12:039,00940,----,
2025-07-14,14:42:12:143,00936,----,
2025-07-14,14:42:12:254,00926,----,
2025-07-14,14:42:12:359,00926,----,
2025-07-14,14:42:12:469,00799,----,
2025-07-14,14:42:12:579,00795,----,
2025-07-14,14:42:12:686,00792,----,
2025-07-14,14:42:12:803,00792,----,
2025-07-14,14:42:12:910,00746,----,
2025-07-14,14:42:13:027,00747,----,
2025-07-14,14:42:13:127,00746,----,
2025-07-14,14:42:13:242,00747,----,
2025-07-14,14:42:13:352,00748,----,
2025-07-14,14:42:13:457,00748,----,
2025-07-14,14:42:13:561,00750,----,
2025-07-14,14:42:13:686,00750,----,
2025-07-14,14:42:13:808,00751,----,
2025-07-14,14:42:13:910,00751,----,
2025-07-14,14:42:14:017,00760,----,
2025-07-14,14:42:14:125,00849,----,
2025-07-14,14:42:14:237,02364,----,
2025-07-14,14:42:14:354,02408,----,
2025-07-14,14:42:14:455,02408,----,
2025-07-14,14:42:14:577,02488,----,
2025-07-14,14:42:14:697,03404,----,
2025-07-14,14:42:14:810,03418,----,
2025-07-14,14:42:14:905,03443,----,
2025-07-14,14:42:15:017,03443,----,
2025-07-14,14:42:15:125,03715,----,
2025-07-14,14:42:15:241,03697,----,
2025-07-14,14:42:15:345,03663,----,
2025-07-14,14:42:15:464,03082,----,
2025-07-14,14:42:15:563,03082,----,
2025-07-14,14:42:15:675,02971,----,
2025-07-14,14:42:15:788,02760,----,
2025-07-14,14:42:15:893,00864,----,
2025-07-14,14:42:16:000,00864,----,
2025-07-14,14:42:16:110,00860,----,
2025-07-14,14:42:16:222,00852,----,
2025-07-14,14:42:16:336,00756,----,
2025-07-14,14:42:16:437,00753,----,
2025-07-14,14:42:16:554,00753,----,
2025-07-14,14:42:16:657,00750,----,
2025-07-14,14:42:16:771,00715,----,
2025-07-14,14:42:16:876,00714,----,
2025-07-14,14:42:16:983,00714,----,
2025-07-14,14:42:17:097,00713,----,
2025-07-14,14:42:17:211,00712,----,
2025-07-14,14:42:17:312,00690,----,
2025-07-14,14:42:17:423,00691,----,
2025-07-14,14:42:17:538,00691,----,
2025-07-14,14:42:17:647,00693,----,
2025-07-14,14:42:17:753,00736,----,
2025-07-14,14:42:17:865,01782,----,
2025-07-14,14:42:17:969,01832,----,
2025-07-14,14:42:18:080,01832,----,
2025-07-14,14:42:18:193,01915,----,
2025-07-14,14:42:18:304,02865,----,
2025-07-14,14:42:18:406,02883,----,
2025-07-14,14:42:18:517,02883,----,
2025-07-14,14:42:18:628,02917,----,
2025-07-14,14:42:18:740,03330,----,
2025-07-14,14:42:18:852,03341,----,
2025-07-14,14:42:18:952,03361,----,
2025-07-14,14:42:19:063,03361,----,
2025-07-14,14:42:19:176,03405,----,
2025-07-14,14:42:19:287,03392,----,
2025-07-14,14:42:19:397,03369,----,
2025-07-14,14:42:19:499,03369,----,
2025-07-14,14:42:19:615,02663,----,
2025-07-14,14:42:19:718,02500,----,
2025-07-14,14:42:19:830,02320,----,
2025-07-14,14:42:19:944,00789,----,
2025-07-14,14:42:20:046,00789,----,
2025-07-14,14:42:20:160,00783,----,
2025-07-14,14:42:20:273,00772,----,
2025-07-14,14:42:20:375,00670,----,
2025-07-14,14:42:20:491,00670,----,
2025-07-14,14:42:20:594,00670,----,
2025-07-14,14:42:20:708,00670,----,
2025-07-14,14:42:20:811,00669,----,
2025-07-14,14:42:20:925,00668,----,
2025-07-14,14:42:21:037,00668,----,
2025-07-14,14:42:21:142,00665,----,
2025-07-14,14:42:21:256,00643,----,
2025-07-14,14:42:21:368,00644,----,
2025-07-14,14:42:21:471,00645,----,
2025-07-14,14:42:21:587,00645,----,
2025-07-14,14:42:21:689,00650,----,
2025-07-14,14:42:21:803,00708,----,
2025-07-14,14:42:21:906,01828,----,
2025-07-14,14:42:22:021,01828,----,
2025-07-14,14:42:22:124,01869,----,
2025-07-14,14:42:22:238,01938,----,
2025-07-14,14:42:22:348,02732,----,
2025-07-14,14:42:22:461,02749,----,
2025-07-14,14:42:22:566,02749,----,
2025-07-14,14:42:22:678,02780,----,
2025-07-14,14:42:22:781,03160,----,
2025-07-14,14:42:22:894,03171,----,
2025-07-14,14:42:23:000,03190,----,
2025-07-14,14:42:23:113,03190,----,
2025-07-14,14:42:23:224,03219,----,
2025-07-14,14:42:23:327,03216,----,
