DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:09:21:813,05450,----,
2025-07-14,15:09:21:926,05451,----,
2025-07-14,15:09:22:041,05454,----,
2025-07-14,15:09:22:143,05454,----,
2025-07-14,15:09:22:258,05458,----,
2025-07-14,15:09:22:361,05501,----,
2025-07-14,15:09:22:473,05501,----,
2025-07-14,15:09:22:588,05501,----,
2025-07-14,15:09:22:689,05501,----,
2025-07-14,15:09:22:800,05497,----,
2025-07-14,15:09:22:906,05475,----,
2025-07-14,15:09:23:020,04755,----,
2025-07-14,15:09:23:125,04755,----,
2025-07-14,15:09:23:238,04726,----,
2025-07-14,15:09:23:351,04719,----,
2025-07-14,15:09:23:454,04714,----,
2025-07-14,15:09:23:569,04701,----,
2025-07-14,15:09:23:682,04701,----,
2025-07-14,15:09:23:785,04680,----,
2025-07-14,15:09:23:898,04519,----,
2025-07-14,15:09:23:999,04269,----,
2025-07-14,15:09:24:114,04269,----,
2025-07-14,15:09:24:226,03937,----,
2025-07-14,15:09:24:328,01199,----,
2025-07-14,15:09:24:439,01188,----,
2025-07-14,15:09:24:553,01165,----,
2025-07-14,15:09:24:656,01165,----,
2025-07-14,15:09:24:770,00919,----,
2025-07-14,15:09:24:882,00917,----,
2025-07-14,15:09:24:985,00913,----,
2025-07-14,15:09:25:098,00913,----,
2025-07-14,15:09:25:202,00862,----,
2025-07-14,15:09:25:316,00862,----,
2025-07-14,15:09:25:432,00861,----,
2025-07-14,15:09:25:533,00861,----,
2025-07-14,15:09:25:644,00861,----,
2025-07-14,15:09:25:748,00862,----,
2025-07-14,15:09:25:860,00865,----,
2025-07-14,15:09:25:974,00916,----,
2025-07-14,15:09:26:078,00917,----,
2025-07-14,15:09:26:191,00917,----,
2025-07-14,15:09:26:305,00918,----,
2025-07-14,15:09:26:406,00919,----,
2025-07-14,15:09:26:519,00918,----,
2025-07-14,15:09:26:633,00918,----,
2025-07-14,15:09:26:735,00915,----,
2025-07-14,15:09:26:847,00911,----,
2025-07-14,15:09:26:959,00868,----,
2025-07-14,15:09:27:062,00868,----,
2025-07-14,15:09:27:172,00868,----,
2025-07-14,15:09:27:280,00868,----,
2025-07-14,15:09:27:389,00868,----,
2025-07-14,15:09:27:503,00869,----,
2025-07-14,15:09:27:613,00869,----,
2025-07-14,15:09:27:724,00869,----,
2025-07-14,15:09:27:837,00870,----,
2025-07-14,15:09:27:937,00871,----,
2025-07-14,15:09:28:048,00871,----,
2025-07-14,15:09:28:160,00871,----,
2025-07-14,15:09:28:271,00875,----,
2025-07-14,15:09:28:383,00926,----,
2025-07-14,15:09:28:485,02069,----,
2025-07-14,15:09:28:598,02112,----,
2025-07-14,15:09:28:709,02112,----,
2025-07-14,15:09:28:811,02186,----,
2025-07-14,15:09:28:923,03032,----,
2025-07-14,15:09:29:034,03051,----,
2025-07-14,15:09:29:146,03051,----,
2025-07-14,15:09:29:257,03085,----,
2025-07-14,15:09:29:359,03497,----,
2025-07-14,15:09:29:471,03508,----,
2025-07-14,15:09:29:581,03531,----,
2025-07-14,15:09:29:693,03531,----,
2025-07-14,15:09:29:805,03808,----,
2025-07-14,15:09:29:908,03815,----,
2025-07-14,15:09:30:019,03829,----,
2025-07-14,15:09:30:130,03829,----,
2025-07-14,15:09:30:241,03987,----,
2025-07-14,15:09:30:352,03987,----,
2025-07-14,15:09:30:454,03993,----,
2025-07-14,15:09:30:564,04013,----,
2025-07-14,15:09:30:676,04013,----,
2025-07-14,15:09:30:787,04291,----,
2025-07-14,15:09:30:897,04299,----,
2025-07-14,15:09:31:008,04311,----,
2025-07-14,15:09:31:117,02660,----,
2025-07-14,15:09:31:217,02660,----,
2025-07-14,15:09:31:329,02503,----,
2025-07-14,15:09:31:439,02335,----,
2025-07-14,15:09:31:551,00928,----,
2025-07-14,15:09:31:661,00928,----,
2025-07-14,15:09:31:772,00922,----,
2025-07-14,15:09:31:874,00914,----,
2025-07-14,15:09:31:986,00813,----,
2025-07-14,15:09:32:098,00811,----,
2025-07-14,15:09:32:205,00811,----,
2025-07-14,15:09:32:316,00808,----,
2025-07-14,15:09:32:426,00778,----,
2025-07-14,15:09:32:537,00778,----,
2025-07-14,15:09:32:640,00779,----,
2025-07-14,15:09:32:752,00779,----,
2025-07-14,15:09:32:865,00782,----,
2025-07-14,15:09:32:976,00826,----,
2025-07-14,15:09:33:080,00827,----,
2025-07-14,15:09:33:189,00827,----,
2025-07-14,15:09:33:302,00829,----,
2025-07-14,15:09:33:405,00847,----,
2025-07-14,15:09:33:517,00845,----,
2025-07-14,15:09:33:630,00842,----,
2025-07-14,15:09:33:742,00842,----,
2025-07-14,15:09:33:845,00784,----,
2025-07-14,15:09:33:958,00783,----,
2025-07-14,15:09:34:074,00781,----,
2025-07-14,15:09:34:178,00768,----,
2025-07-14,15:09:34:282,00768,----,
2025-07-14,15:09:34:393,00768,----,
2025-07-14,15:09:34:506,00768,----,
2025-07-14,15:09:34:609,00768,----,
2025-07-14,15:09:34:726,00768,----,
2025-07-14,15:09:34:827,00769,----,
2025-07-14,15:09:34:940,00779,----,
2025-07-14,15:09:35:054,00847,----,
2025-07-14,15:09:35:157,02080,----,
2025-07-14,15:09:35:270,02080,----,
2025-07-14,15:09:35:374,02121,----,
