DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,23:15:39:143,05706,----,
2025-07-13,23:15:39:257,05707,----,
2025-07-13,23:15:39:362,05709,----,
2025-07-13,23:15:39:476,05710,----,
2025-07-13,23:15:39:579,05711,----,
2025-07-13,23:15:39:692,05711,----,
2025-07-13,23:15:39:796,05712,----,
2025-07-13,23:15:39:909,05713,----,
2025-07-13,23:15:40:023,05714,----,
2025-07-13,23:15:40:127,05716,----,
2025-07-13,23:15:40:241,05716,----,
2025-07-13,23:15:40:345,05717,----,
2025-07-13,23:15:40:458,05718,----,
2025-07-13,23:15:40:571,05672,----,
2025-07-13,23:15:40:673,05672,----,
2025-07-13,23:15:40:787,05425,----,
2025-07-13,23:15:40:890,03066,----,
2025-07-13,23:15:41:003,03042,----,
2025-07-13,23:15:41:108,02990,----,
2025-07-13,23:15:41:220,02990,----,
2025-07-13,23:15:41:336,02549,----,
2025-07-13,23:15:41:440,02525,----,
2025-07-13,23:15:41:553,02707,----,
2025-07-13,23:15:41:656,02707,----,
2025-07-13,23:15:41:771,01018,----,
2025-07-13,23:15:41:874,01016,----,
2025-07-13,23:15:41:989,01011,----,
2025-07-13,23:15:42:102,00923,----,
2025-07-13,23:15:42:203,00923,----,
2025-07-13,23:15:42:316,00918,----,
2025-07-13,23:15:42:429,00907,----,
2025-07-13,23:15:42:532,00752,----,
2025-07-13,23:15:42:646,00752,----,
2025-07-13,23:15:42:750,00748,----,
2025-07-13,23:15:42:864,00743,----,
2025-07-13,23:15:42:967,00680,----,
2025-07-13,23:15:43:081,00680,----,
2025-07-13,23:15:43:196,00680,----,
2025-07-13,23:15:43:299,00679,----,
2025-07-13,23:15:43:415,00679,----,
2025-07-13,23:15:43:518,00679,----,
2025-07-13,23:15:43:632,00680,----,
2025-07-13,23:15:43:734,00680,----,
2025-07-13,23:15:43:848,00680,----,
2025-07-13,23:15:43:952,00681,----,
2025-07-13,23:15:44:066,00682,----,
2025-07-13,23:15:44:180,00682,----,
2025-07-13,23:15:44:285,00683,----,
2025-07-13,23:15:44:391,00705,----,
2025-07-13,23:15:44:505,01181,----,
2025-07-13,23:15:44:609,01195,----,
2025-07-13,23:15:44:720,01195,----,
2025-07-13,23:15:44:835,01221,----,
2025-07-13,23:15:44:938,01541,----,
2025-07-13,23:15:45:051,01554,----,
2025-07-13,23:15:45:156,01554,----,
2025-07-13,23:15:45:271,01578,----,
2025-07-13,23:15:45:373,01503,----,
2025-07-13,23:15:45:487,01495,----,
2025-07-13,23:15:45:601,01484,----,
2025-07-13,23:15:45:704,01484,----,
2025-07-13,23:15:45:819,01344,----,
2025-07-13,23:15:45:921,01345,----,
2025-07-13,23:15:46:037,01334,----,
2025-07-13,23:15:46:141,01283,----,
2025-07-13,23:15:46:253,01283,----,
2025-07-13,23:15:46:368,00764,----,
2025-07-13,23:15:46:472,00760,----,
2025-07-13,23:15:46:586,00753,----,
2025-07-13,23:15:46:691,00753,----,
2025-07-13,23:15:46:804,00661,----,
2025-07-13,23:15:46:908,00658,----,
2025-07-13,23:15:47:023,00652,----,
2025-07-13,23:15:47:126,00583,----,
2025-07-13,23:15:47:239,00583,----,
2025-07-13,23:15:47:343,00582,----,
2025-07-13,23:15:47:459,00580,----,
2025-07-13,23:15:47:561,00562,----,
2025-07-13,23:15:47:674,00562,----,
2025-07-13,23:15:47:788,00561,----,
2025-07-13,23:15:47:901,00560,----,
2025-07-13,23:15:48:004,00559,----,
2025-07-13,23:15:48:118,00557,----,
2025-07-13,23:15:48:221,00557,----,
2025-07-13,23:15:48:335,00556,----,
2025-07-13,23:15:48:436,00554,----,
2025-07-13,23:15:48:549,00554,----,
2025-07-13,23:15:48:662,00554,----,
2025-07-13,23:15:48:771,00554,----,
2025-07-13,23:15:48:890,00567,----,
2025-07-13,23:15:48:985,00864,----,
2025-07-13,23:15:49:095,00885,----,
2025-07-13,23:15:49:207,00885,----,
2025-07-13,23:15:49:319,00961,----,
2025-07-13,23:15:49:421,02133,----,
2025-07-13,23:15:49:531,02166,----,
2025-07-13,23:15:49:642,02197,----,
2025-07-13,23:15:49:754,02197,----,
2025-07-13,23:15:49:859,02092,----,
2025-07-13,23:15:49:976,02093,----,
2025-07-13,23:15:50:077,02099,----,
2025-07-13,23:15:50:189,02099,----,
2025-07-13,23:15:50:301,02104,----,
2025-07-13,23:15:50:413,01978,----,
2025-07-13,23:15:50:516,01960,----,
2025-07-13,23:15:50:629,01931,----,
2025-07-13,23:15:50:733,01931,----,
2025-07-13,23:15:50:848,01539,----,
2025-07-13,23:15:50:961,01477,----,
2025-07-13,23:15:51:064,01407,----,
2025-07-13,23:15:51:178,00795,----,
2025-07-13,23:15:51:281,00795,----,
2025-07-13,23:15:51:394,00791,----,
2025-07-13,23:15:51:507,00781,----,
2025-07-13,23:15:51:611,00648,----,
2025-07-13,23:15:51:724,00648,----,
2025-07-13,23:15:51:827,00646,----,
2025-07-13,23:15:51:940,00641,----,
2025-07-13,23:15:52:052,00598,----,
2025-07-13,23:15:52:155,00599,----,
2025-07-13,23:15:52:268,00599,----,
2025-07-13,23:15:52:381,00601,----,
2025-07-13,23:15:52:483,00603,----,
2025-07-13,23:15:52:595,00628,----,
2025-07-13,23:15:52:707,00628,----,
