DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,22:32:52:690,06517,----,
2025-07-13,22:32:52:782,06522,----,
2025-07-13,22:32:52:897,06582,----,
2025-07-13,22:32:53:010,06584,----,
2025-07-13,22:32:53:112,06589,----,
2025-07-13,22:32:53:225,06589,----,
2025-07-13,22:32:53:329,06622,----,
2025-07-13,22:32:53:443,06620,----,
2025-07-13,22:32:53:546,06621,----,
2025-07-13,22:32:53:657,06621,----,
2025-07-13,22:32:53:774,06626,----,
2025-07-13,22:32:53:876,06631,----,
2025-07-13,22:32:53:986,06695,----,
2025-07-13,22:32:54:102,06697,----,
2025-07-13,22:32:54:205,06697,----,
2025-07-13,22:32:54:317,06700,----,
2025-07-13,22:32:54:421,06740,----,
2025-07-13,22:32:54:535,06739,----,
2025-07-13,22:32:54:645,06739,----,
2025-07-13,22:32:54:757,06741,----,
2025-07-13,22:32:54:861,06744,----,
2025-07-13,22:32:54:978,06747,----,
2025-07-13,22:32:55:077,06780,----,
2025-07-13,22:32:55:190,06780,----,
2025-07-13,22:32:55:303,06779,----,
2025-07-13,22:32:55:408,06716,----,
2025-07-13,22:32:55:519,06623,----,
2025-07-13,22:32:55:632,06623,----,
2025-07-13,22:32:55:735,05952,----,
2025-07-13,22:32:55:846,05914,----,
2025-07-13,22:32:55:960,05829,----,
2025-07-13,22:32:56:065,04770,----,
2025-07-13,22:32:56:177,04770,----,
2025-07-13,22:32:56:280,04561,----,
2025-07-13,22:32:56:393,04349,----,
2025-07-13,22:32:56:506,02263,----,
2025-07-13,22:32:56:608,02251,----,
2025-07-13,22:32:56:721,02251,----,
2025-07-13,22:32:56:834,02239,----,
2025-07-13,22:32:56:944,02510,----,
2025-07-13,22:32:57:045,02528,----,
2025-07-13,22:32:57:157,02528,----,
2025-07-13,22:32:57:269,02512,----,
2025-07-13,22:32:57:380,02058,----,
2025-07-13,22:32:57:492,02058,----,
2025-07-13,22:32:57:594,02101,----,
2025-07-13,22:32:57:704,02101,----,
2025-07-13,22:32:57:815,02156,----,
2025-07-13,22:32:57:926,02354,----,
2025-07-13,22:32:58:038,02324,----,
2025-07-13,22:32:58:148,02293,----,
2025-07-13,22:32:58:250,02293,----,
2025-07-13,22:32:58:361,02039,----,
2025-07-13,22:32:58:474,02125,----,
2025-07-13,22:32:58:585,02291,----,
2025-07-13,22:32:58:688,02291,----,
2025-07-13,22:32:58:800,04538,----,
2025-07-13,22:32:58:912,04655,----,
2025-07-13,22:32:59:023,04734,----,
2025-07-13,22:32:59:125,06044,----,
2025-07-13,22:32:59:234,06044,----,
2025-07-13,22:32:59:345,06109,----,
2025-07-13,22:32:59:457,06102,----,
2025-07-13,22:32:59:569,04928,----,
2025-07-13,22:32:59:672,04928,----,
2025-07-13,22:32:59:783,04885,----,
2025-07-13,22:32:59:895,04834,----,
2025-07-13,22:33:00:007,04698,----,
2025-07-13,22:33:00:109,04652,----,
2025-07-13,22:33:00:221,04652,----,
2025-07-13,22:33:00:334,04492,----,
2025-07-13,22:33:00:437,02108,----,
2025-07-13,22:33:00:551,02107,----,
2025-07-13,22:33:00:663,02107,----,
2025-07-13,22:33:00:767,02134,----,
2025-07-13,22:33:00:879,02218,----,
2025-07-13,22:33:00:983,02620,----,
2025-07-13,22:33:01:095,02563,----,
2025-07-13,22:33:01:207,02563,----,
2025-07-13,22:33:01:320,02505,----,
2025-07-13,22:33:01:423,02021,----,
2025-07-13,22:33:01:536,02020,----,
2025-07-13,22:33:01:639,02023,----,
2025-07-13,22:33:01:752,02023,----,
2025-07-13,22:33:01:866,02026,----,
2025-07-13,22:33:01:969,02037,----,
2025-07-13,22:33:02:080,02034,----,
2025-07-13,22:33:02:196,02034,----,
2025-07-13,22:33:02:297,02032,----,
2025-07-13,22:33:02:412,01989,----,
2025-07-13,22:33:02:516,02021,----,
2025-07-13,22:33:02:628,02169,----,
2025-07-13,22:33:02:742,02169,----,
2025-07-13,22:33:02:844,03740,----,
2025-07-13,22:33:02:956,03771,----,
2025-07-13,22:33:03:061,03813,----,
2025-07-13,22:33:03:174,03813,----,
2025-07-13,22:33:03:289,04179,----,
2025-07-13,22:33:03:391,04181,----,
2025-07-13,22:33:03:506,04210,----,
2025-07-13,22:33:03:610,04761,----,
2025-07-13,22:33:03:723,04761,----,
2025-07-13,22:33:03:827,04781,----,
2025-07-13,22:33:03:940,04813,----,
2025-07-13,22:33:04:055,05266,----,
2025-07-13,22:33:04:159,05270,----,
2025-07-13,22:33:04:270,05270,----,
2025-07-13,22:33:04:375,05233,----,
2025-07-13,22:33:04:489,04455,----,
2025-07-13,22:33:04:601,04441,----,
2025-07-13,22:33:04:705,04441,----,
2025-07-13,22:33:04:818,04344,----,
2025-07-13,22:33:04:923,02299,----,
2025-07-13,22:33:05:035,02286,----,
2025-07-13,22:33:05:139,02267,----,
2025-07-13,22:33:05:254,02267,----,
2025-07-13,22:33:05:359,02121,----,
2025-07-13,22:33:05:471,02123,----,
2025-07-13,22:33:05:585,02143,----,
2025-07-13,22:33:05:686,02063,----,
2025-07-13,22:33:05:800,02063,----,
2025-07-13,22:33:05:912,02061,----,
2025-07-13,22:33:06:015,02059,----,
2025-07-13,22:33:06:129,01997,----,
2025-07-13,22:33:06:233,01997,----,
