DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,23:23:12:489,05039,----,
2025-07-13,23:23:12:603,05054,----,
2025-07-13,23:23:12:706,05054,----,
2025-07-13,23:23:12:821,05250,----,
2025-07-13,23:23:12:923,05256,----,
2025-07-13,23:23:13:035,05267,----,
2025-07-13,23:23:13:147,05415,----,
2025-07-13,23:23:13:249,05415,----,
2025-07-13,23:23:13:362,05419,----,
2025-07-13,23:23:13:476,05427,----,
2025-07-13,23:23:13:580,05530,----,
2025-07-13,23:23:13:693,05530,----,
2025-07-13,23:23:13:798,05533,----,
2025-07-13,23:23:13:909,05327,----,
2025-07-13,23:23:14:022,03124,----,
2025-07-13,23:23:14:124,03104,----,
2025-07-13,23:23:14:238,03104,----,
2025-07-13,23:23:14:351,03075,----,
2025-07-13,23:23:14:453,02450,----,
2025-07-13,23:23:14:566,02319,----,
2025-07-13,23:23:14:682,02319,----,
2025-07-13,23:23:14:782,02177,----,
2025-07-13,23:23:14:891,00966,----,
2025-07-13,23:23:15:006,00961,----,
2025-07-13,23:23:15:117,00964,----,
2025-07-13,23:23:15:219,00964,----,
2025-07-13,23:23:15:335,00963,----,
2025-07-13,23:23:15:446,00969,----,
2025-07-13,23:23:15:548,00986,----,
2025-07-13,23:23:15:659,00986,----,
2025-07-13,23:23:15:771,01002,----,
2025-07-13,23:23:15:873,01001,----,
2025-07-13,23:23:15:986,01010,----,
2025-07-13,23:23:16:098,01402,----,
2025-07-13,23:23:16:210,01402,----,
2025-07-13,23:23:16:312,01430,----,
2025-07-13,23:23:16:424,01477,----,
2025-07-13,23:23:16:535,01927,----,
2025-07-13,23:23:16:639,01934,----,
2025-07-13,23:23:16:753,01934,----,
2025-07-13,23:23:16:866,01947,----,
2025-07-13,23:23:16:969,02098,----,
2025-07-13,23:23:17:082,02100,----,
2025-07-13,23:23:17:186,02100,----,
2025-07-13,23:23:17:299,02096,----,
2025-07-13,23:23:17:413,01889,----,
2025-07-13,23:23:17:515,01825,----,
2025-07-13,23:23:17:630,01743,----,
2025-07-13,23:23:17:742,01743,----,
2025-07-13,23:23:17:845,00924,----,
2025-07-13,23:23:17:959,00919,----,
2025-07-13,23:23:18:063,00950,----,
2025-07-13,23:23:18:175,00950,----,
2025-07-13,23:23:18:289,00952,----,
2025-07-13,23:23:18:392,00957,----,
2025-07-13,23:23:18:506,00972,----,
2025-07-13,23:23:18:609,01019,----,
2025-07-13,23:23:18:723,01019,----,
2025-07-13,23:23:18:837,01007,----,
2025-07-13,23:23:18:939,00998,----,
2025-07-13,23:23:19:051,01100,----,
2025-07-13,23:23:19:164,01122,----,
2025-07-13,23:23:19:267,01122,----,
2025-07-13,23:23:19:380,01158,----,
2025-07-13,23:23:19:493,01566,----,
2025-07-13,23:23:19:596,01574,----,
2025-07-13,23:23:19:711,01574,----,
2025-07-13,23:23:19:813,01588,----,
2025-07-13,23:23:19:927,01761,----,
2025-07-13,23:23:20:031,01766,----,
2025-07-13,23:23:20:147,01775,----,
2025-07-13,23:23:20:249,01775,----,
2025-07-13,23:23:20:363,01882,----,
2025-07-13,23:23:20:475,01885,----,
2025-07-13,23:23:20:579,01886,----,
2025-07-13,23:23:20:692,01886,----,
2025-07-13,23:23:20:798,01886,----,
2025-07-13,23:23:20:911,01846,----,
2025-07-13,23:23:21:024,01776,----,
2025-07-13,23:23:21:126,00968,----,
2025-07-13,23:23:21:241,00968,----,
2025-07-13,23:23:21:344,00959,----,
2025-07-13,23:23:21:457,00948,----,
2025-07-13,23:23:21:571,00897,----,
2025-07-13,23:23:21:673,00902,----,
2025-07-13,23:23:21:786,00902,----,
2025-07-13,23:23:21:900,00922,----,
2025-07-13,23:23:22:001,01072,----,
2025-07-13,23:23:22:113,01056,----,
2025-07-13,23:23:22:228,01056,----,
2025-07-13,23:23:22:330,01043,----,
2025-07-13,23:23:22:444,01087,----,
2025-07-13,23:23:22:547,01108,----,
2025-07-13,23:23:22:660,01144,----,
2025-07-13,23:23:22:773,01144,----,
2025-07-13,23:23:22:876,01545,----,
2025-07-13,23:23:22:990,01553,----,
2025-07-13,23:23:23:094,01567,----,
2025-07-13,23:23:23:207,01734,----,
2025-07-13,23:23:23:322,01734,----,
2025-07-13,23:23:23:424,01739,----,
2025-07-13,23:23:23:538,01747,----,
2025-07-13,23:23:23:641,01830,----,
2025-07-13,23:23:23:755,01830,----,
2025-07-13,23:23:23:860,01826,----,
2025-07-13,23:23:23:973,01808,----,
2025-07-13,23:23:24:087,01384,----,
2025-07-13,23:23:24:190,01348,----,
2025-07-13,23:23:24:304,01348,----,
2025-07-13,23:23:24:407,01291,----,
2025-07-13,23:23:24:521,00775,----,
2025-07-13,23:23:24:624,00811,----,
2025-07-13,23:23:24:739,00811,----,
2025-07-13,23:23:24:851,00813,----,
2025-07-13,23:23:24:954,00873,----,
2025-07-13,23:23:25:067,00881,----,
2025-07-13,23:23:25:170,00885,----,
2025-07-13,23:23:25:285,00885,----,
2025-07-13,23:23:25:398,00839,----,
2025-07-13,23:23:25:500,00840,----,
2025-07-13,23:23:25:613,00852,----,
2025-07-13,23:23:25:726,00885,----,
2025-07-13,23:23:25:831,00885,----,
2025-07-13,23:23:25:942,01333,----,
2025-07-13,23:23:26:046,01345,----,
