DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:08:07:297,06340,----,
2025-07-14,15:08:07:411,06342,----,
2025-07-14,15:08:07:515,06342,----,
2025-07-14,15:08:07:629,06345,----,
2025-07-14,15:08:07:742,06349,----,
2025-07-14,15:08:07:845,06352,----,
2025-07-14,15:08:07:960,06352,----,
2025-07-14,15:08:08:062,06355,----,
2025-07-14,15:08:08:176,06359,----,
2025-07-14,15:08:08:281,06363,----,
2025-07-14,15:08:08:394,06389,----,
2025-07-14,15:08:08:507,06389,----,
2025-07-14,15:08:08:609,06269,----,
2025-07-14,15:08:08:722,06092,----,
2025-07-14,15:08:08:835,04824,----,
2025-07-14,15:08:08:940,04824,----,
2025-07-14,15:08:09:054,04831,----,
2025-07-14,15:08:09:156,04838,----,
2025-07-14,15:08:09:271,04819,----,
2025-07-14,15:08:09:374,04827,----,
2025-07-14,15:08:09:487,04827,----,
2025-07-14,15:08:09:600,04839,----,
2025-07-14,15:08:09:703,04661,----,
2025-07-14,15:08:09:817,04413,----,
2025-07-14,15:08:09:932,04030,----,
2025-07-14,15:08:10:034,04030,----,
2025-07-14,15:08:10:148,00855,----,
2025-07-14,15:08:10:253,00859,----,
2025-07-14,15:08:10:367,00865,----,
2025-07-14,15:08:10:470,00865,----,
2025-07-14,15:08:10:584,00945,----,
2025-07-14,15:08:10:687,00944,----,
2025-07-14,15:08:10:800,00948,----,
2025-07-14,15:08:10:913,00961,----,
2025-07-14,15:08:11:014,00961,----,
2025-07-14,15:08:11:127,01070,----,
2025-07-14,15:08:11:241,01082,----,
2025-07-14,15:08:11:345,01086,----,
2025-07-14,15:08:11:457,01086,----,
2025-07-14,15:08:11:561,01149,----,
2025-07-14,15:08:11:673,01214,----,
2025-07-14,15:08:11:786,01326,----,
2025-07-14,15:08:11:899,02535,----,
2025-07-14,15:08:12:004,02535,----,
2025-07-14,15:08:12:116,02555,----,
2025-07-14,15:08:12:219,02590,----,
2025-07-14,15:08:12:333,03012,----,
2025-07-14,15:08:12:436,03019,----,
2025-07-14,15:08:12:547,03019,----,
2025-07-14,15:08:12:660,03032,----,
2025-07-14,15:08:12:774,03230,----,
2025-07-14,15:08:12:875,03240,----,
2025-07-14,15:08:12:989,03240,----,
2025-07-14,15:08:13:092,03258,----,
2025-07-14,15:08:13:206,03483,----,
2025-07-14,15:08:13:320,03488,----,
