DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:17:41:330,07870,----,
2025-06-24,21:17:41:443,07899,----,
2025-06-24,21:17:41:558,07930,----,
2025-06-24,21:17:41:660,07984,----,
2025-06-24,21:17:41:768,08011,----,
2025-06-24,21:17:41:883,08018,----,
2025-06-24,21:17:41:986,08049,----,
2025-06-24,21:17:42:102,08079,----,
2025-06-24,21:17:42:208,08111,----,
2025-06-24,21:17:42:320,08025,----,
2025-06-24,21:17:42:425,07726,----,
2025-06-24,21:17:42:538,07665,----,
2025-06-24,21:17:42:641,07731,----,
2025-06-24,21:17:42:753,07817,----,
2025-06-24,21:17:42:869,07875,----,
2025-06-24,21:17:42:972,03638,----,
2025-06-24,21:17:43:084,02529,----,
2025-06-24,21:17:43:197,02511,----,
2025-06-24,21:17:43:300,02568,----,
2025-06-24,21:17:43:413,02607,----,
2025-06-24,21:17:43:519,02540,----,
2025-06-24,21:17:43:634,02375,----,
2025-06-24,21:17:43:736,02239,----,
2025-06-24,21:17:43:849,02113,----,
2025-06-24,21:17:43:962,02051,----,
2025-06-24,21:17:44:064,02060,----,
2025-06-24,21:17:44:177,02155,----,
2025-06-24,21:17:44:286,02250,----,
2025-06-24,21:17:44:394,02278,----,
2025-06-24,21:17:44:501,02245,----,
2025-06-24,21:17:44:614,02177,----,
2025-06-24,21:17:44:731,02116,----,
2025-06-24,21:17:44:830,02092,----,
2025-06-24,21:17:44:943,02821,----,
2025-06-24,21:17:45:055,04433,----,
2025-06-24,21:17:45:157,04937,----,
2025-06-24,21:17:45:270,05172,----,
2025-06-24,21:17:45:383,05356,----,
2025-06-24,21:17:45:488,05524,----,
2025-06-24,21:17:45:601,05614,----,
2025-06-24,21:17:45:715,05751,----,
2025-06-24,21:17:45:813,05870,----,
2025-06-24,21:17:45:933,03433,----,
2025-06-24,21:17:46:036,02519,----,
2025-06-24,21:17:46:142,02489,----,
2025-06-24,21:17:46:254,02480,----,
2025-06-24,21:17:46:363,02545,----,
2025-06-24,21:17:46:471,02567,----,
2025-06-24,21:17:46:580,02530,----,
2025-06-24,21:17:46:702,02453,----,
2025-06-24,21:17:46:800,02296,----,
2025-06-24,21:17:46:910,02179,----,
2025-06-24,21:17:47:023,02102,----,
2025-06-24,21:17:47:129,02062,----,
2025-06-24,21:17:47:243,02078,----,
2025-06-24,21:17:47:344,02213,----,
2025-06-24,21:17:47:458,02340,----,
2025-06-24,21:17:47:571,02407,----,
2025-06-24,21:17:47:673,02331,----,
2025-06-24,21:17:47:785,02237,----,
2025-06-24,21:17:47:893,02165,----,
2025-06-24,21:17:48:000,02136,----,
2025-06-24,21:17:48:113,03128,----,
2025-06-24,21:17:48:224,04405,----,
2025-06-24,21:17:48:328,04760,----,
2025-06-24,21:17:48:440,04957,----,
2025-06-24,21:17:48:553,05129,----,
2025-06-24,21:17:48:666,05256,----,
2025-06-24,21:17:48:769,05385,----,
2025-06-24,21:17:48:881,05483,----,
2025-06-24,21:17:48:984,05567,----,
2025-06-24,21:17:49:099,05635,----,
2025-06-24,21:17:49:205,05742,----,
2025-06-24,21:17:49:323,05812,----,
2025-06-24,21:17:49:428,05892,----,
2025-06-24,21:17:49:542,03883,----,
2025-06-24,21:17:49:647,02545,----,
2025-06-24,21:17:49:759,02461,----,
2025-06-24,21:17:49:863,02396,----,
2025-06-24,21:17:49:973,02371,----,
2025-06-24,21:17:50:080,02404,----,
2025-06-24,21:17:50:193,02448,----,
2025-06-24,21:17:50:299,02427,----,
2025-06-24,21:17:50:413,02316,----,
2025-06-24,21:17:50:520,02166,----,
2025-06-24,21:17:50:633,02121,----,
2025-06-24,21:17:50:741,02167,----,
2025-06-24,21:17:50:847,02236,----,
2025-06-24,21:17:50:961,02316,----,
2025-06-24,21:17:51:066,02298,----,
2025-06-24,21:17:51:174,02241,----,
2025-06-24,21:17:51:287,02171,----,
2025-06-24,21:17:51:407,02107,----,
2025-06-24,21:17:51:511,02288,----,
2025-06-24,21:17:51:616,03741,----,
2025-06-24,21:17:51:725,04509,----,
2025-06-24,21:17:51:830,04777,----,
2025-06-24,21:17:51:943,04961,----,
2025-06-24,21:17:52:048,05112,----,
2025-06-24,21:17:52:161,05218,----,
2025-06-24,21:17:52:272,05347,----,
2025-06-24,21:17:52:386,05442,----,
2025-06-24,21:17:52:486,05535,----,
2025-06-24,21:17:52:598,05606,----,
2025-06-24,21:17:52:712,05690,----,
2025-06-24,21:17:52:813,05759,----,
2025-06-24,21:17:52:924,05817,----,
2025-06-24,21:17:53:032,05901,----,
2025-06-24,21:17:53:147,03044,----,
2025-06-24,21:17:53:263,02622,----,
2025-06-24,21:17:53:360,02577,----,
2025-06-24,21:17:53:478,02565,----,
2025-06-24,21:17:53:579,02575,----,
2025-06-24,21:17:53:695,02558,----,
2025-06-24,21:17:53:807,02469,----,
2025-06-24,21:17:53:916,02351,----,
2025-06-24,21:17:54:015,02255,----,
2025-06-24,21:17:54:134,02164,----,
2025-06-24,21:17:54:236,02199,----,
2025-06-24,21:17:54:344,02285,----,
2025-06-24,21:17:54:456,02370,----,
2025-06-24,21:17:54:566,02388,----,
2025-06-24,21:17:54:687,02356,----,
2025-06-24,21:17:54:785,02269,----,
2025-06-24,21:17:54:896,02194,----,
