DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:12:10:395,04202,----,
2025-07-14,15:12:10:509,04252,----,
2025-07-14,15:12:10:611,04254,----,
2025-07-14,15:12:10:724,04258,----,
2025-07-14,15:12:10:828,04301,----,
2025-07-14,15:12:10:942,04301,----,
2025-07-14,15:12:11:055,04302,----,
2025-07-14,15:12:11:159,04304,----,
2025-07-14,15:12:11:274,04308,----,
2025-07-14,15:12:11:378,03615,----,
2025-07-14,15:12:11:491,03615,----,
2025-07-14,15:12:11:595,03572,----,
2025-07-14,15:12:11:708,03530,----,
2025-07-14,15:12:11:811,03086,----,
2025-07-14,15:12:11:932,03086,----,
2025-07-14,15:12:12:036,03086,----,
2025-07-14,15:12:12:148,03085,----,
2025-07-14,15:12:12:254,03070,----,
2025-07-14,15:12:12:366,03053,----,
2025-07-14,15:12:12:468,03053,----,
2025-07-14,15:12:12:582,01865,----,
2025-07-14,15:12:12:694,01784,----,
2025-07-14,15:12:12:796,01699,----,
2025-07-14,15:12:12:909,01699,----,
2025-07-14,15:12:13:023,00971,----,
2025-07-14,15:12:13:125,00966,----,
2025-07-14,15:12:13:240,00958,----,
2025-07-14,15:12:13:344,00853,----,
2025-07-14,15:12:13:456,00853,----,
2025-07-14,15:12:13:571,00850,----,
2025-07-14,15:12:13:674,00845,----,
2025-07-14,15:12:13:790,00779,----,
2025-07-14,15:12:13:894,00778,----,
2025-07-14,15:12:14:008,00778,----,
2025-07-14,15:12:14:111,00776,----,
2025-07-14,15:12:14:224,00762,----,
2025-07-14,15:12:14:329,00763,----,
2025-07-14,15:12:14:442,00763,----,
2025-07-14,15:12:14:555,00764,----,
2025-07-14,15:12:14:658,00767,----,
2025-07-14,15:12:14:772,00793,----,
2025-07-14,15:12:14:874,00793,----,
2025-07-14,15:12:14:989,00793,----,
2025-07-14,15:12:15:102,00795,----,
2025-07-14,15:12:15:205,00796,----,
2025-07-14,15:12:15:320,00810,----,
2025-07-14,15:12:15:424,00810,----,
2025-07-14,15:12:15:538,00811,----,
2025-07-14,15:12:15:641,00812,----,
2025-07-14,15:12:15:757,00815,----,
2025-07-14,15:12:15:860,00831,----,
2025-07-14,15:12:15:975,00831,----,
2025-07-14,15:12:16:079,00831,----,
2025-07-14,15:12:16:195,00830,----,
2025-07-14,15:12:16:298,00831,----,
2025-07-14,15:12:16:412,00831,----,
2025-07-14,15:12:16:515,00831,----,
2025-07-14,15:12:16:629,00831,----,
2025-07-14,15:12:16:734,00831,----,
2025-07-14,15:12:16:847,00842,----,
2025-07-14,15:12:16:959,00842,----,
2025-07-14,15:12:17:063,00902,----,
2025-07-14,15:12:17:177,01881,----,
2025-07-14,15:12:17:280,01911,----,
2025-07-14,15:12:17:394,01911,----,
2025-07-14,15:12:17:507,01964,----,
2025-07-14,15:12:17:611,02602,----,
2025-07-14,15:12:17:724,02618,----,
2025-07-14,15:12:17:829,02648,----,
2025-07-14,15:12:17:942,02648,----,
2025-07-14,15:12:18:045,03015,----,
2025-07-14,15:12:18:159,03024,----,
2025-07-14,15:12:18:272,03043,----,
2025-07-14,15:12:18:376,03026,----,
2025-07-14,15:12:18:489,03026,----,
2025-07-14,15:12:18:602,03007,----,
2025-07-14,15:12:18:706,02987,----,
2025-07-14,15:12:18:821,02690,----,
2025-07-14,15:12:18:923,02685,----,
2025-07-14,15:12:19:037,02685,----,
2025-07-14,15:12:19:140,02678,----,
2025-07-14,15:12:19:254,02511,----,
2025-07-14,15:12:19:367,02391,----,
2025-07-14,15:12:19:470,02391,----,
2025-07-14,15:12:19:584,02243,----,
2025-07-14,15:12:19:687,00926,----,
2025-07-14,15:12:19:802,00919,----,
2025-07-14,15:12:19:915,00908,----,
2025-07-14,15:12:20:017,00908,----,
2025-07-14,15:12:20:130,00792,----,
2025-07-14,15:12:20:242,00790,----,
2025-07-14,15:12:20:344,00786,----,
2025-07-14,15:12:20:456,00786,----,
2025-07-14,15:12:20:571,00733,----,
2025-07-14,15:12:20:674,00732,----,
2025-07-14,15:12:20:790,00732,----,
2025-07-14,15:12:20:893,00732,----,
2025-07-14,15:12:21:007,00732,----,
2025-07-14,15:12:21:112,00734,----,
2025-07-14,15:12:21:227,00736,----,
2025-07-14,15:12:21:330,00756,----,
2025-07-14,15:12:21:443,00756,----,
2025-07-14,15:12:21:555,00757,----,
2025-07-14,15:12:21:659,00757,----,
2025-07-14,15:12:21:774,00757,----,
2025-07-14,15:12:21:875,00757,----,
2025-07-14,15:12:21:989,00757,----,
2025-07-14,15:12:22:093,00757,----,
2025-07-14,15:12:22:208,00757,----,
2025-07-14,15:12:22:320,00757,----,
2025-07-14,15:12:22:424,00757,----,
2025-07-14,15:12:22:537,00757,----,
2025-07-14,15:12:22:643,00757,----,
2025-07-14,15:12:22:752,00758,----,
2025-07-14,15:12:22:861,00759,----,
2025-07-14,15:12:22:971,00759,----,
2025-07-14,15:12:23:085,00781,----,
2025-07-14,15:12:23:200,01372,----,
2025-07-14,15:12:23:308,01406,----,
2025-07-14,15:12:23:408,01470,----,
2025-07-14,15:12:23:539,01470,----,
2025-07-14,15:12:23:641,02244,----,
2025-07-14,15:12:23:743,02263,----,
2025-07-14,15:12:23:852,02298,----,
2025-07-14,15:12:23:954,02726,----,
