DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:30:34:665,09994,----,
2025-07-13,20:30:34:749,09918,----,
2025-07-13,20:30:34:863,09927,----,
2025-07-13,20:30:34:977,09927,----,
2025-07-13,20:30:35:082,09938,----,
2025-07-13,20:30:35:193,10057,----,
2025-07-13,20:30:35:297,10040,----,
2025-07-13,20:30:35:409,10040,----,
2025-07-13,20:30:35:523,10059,----,
2025-07-13,20:30:35:625,10163,----,
2025-07-13,20:30:35:734,10179,----,
2025-07-13,20:30:35:845,10173,----,
2025-07-13,20:30:35:958,10173,----,
2025-07-13,20:30:36:061,10277,----,
2025-07-13,20:30:36:173,10280,----,
2025-07-13,20:30:36:286,10285,----,
2025-07-13,20:30:36:399,10293,----,
2025-07-13,20:30:36:504,10293,----,
2025-07-13,20:30:36:617,10341,----,
2025-07-13,20:30:36:734,10316,----,
2025-07-13,20:30:36:848,10299,----,
2025-07-13,20:30:36:962,10183,----,
2025-07-13,20:30:37:064,10183,----,
2025-07-13,20:30:37:176,10180,----,
2025-07-13,20:30:37:280,10187,----,
2025-07-13,20:30:37:393,10193,----,
2025-07-13,20:30:37:506,10193,----,
2025-07-13,20:30:37:608,10054,----,
2025-07-13,20:30:37:720,10061,----,
2025-07-13,20:30:37:833,10033,----,
2025-07-13,20:30:37:936,09651,----,
2025-07-13,20:30:38:051,09651,----,
2025-07-13,20:30:38:163,09650,----,
2025-07-13,20:30:38:264,09645,----,
2025-07-13,20:30:38:378,09654,----,
2025-07-13,20:30:38:494,09654,----,
2025-07-13,20:30:38:594,09892,----,
2025-07-13,20:30:38:702,09892,----,
2025-07-13,20:30:38:819,09887,----,
2025-07-13,20:30:38:924,09873,----,
2025-07-13,20:30:39:038,09873,----,
2025-07-13,20:30:39:155,09533,----,
2025-07-13,20:30:39:255,09525,----,
2025-07-13,20:30:39:358,09514,----,
2025-07-13,20:30:39:471,09514,----,
2025-07-13,20:30:39:585,09613,----,
2025-07-13,20:30:39:688,09628,----,
2025-07-13,20:30:39:799,09656,----,
2025-07-13,20:30:39:915,09792,----,
2025-07-13,20:30:40:015,09792,----,
2025-07-13,20:30:40:128,09803,----,
2025-07-13,20:30:40:241,09817,----,
2025-07-13,20:30:40:344,08721,----,
2025-07-13,20:30:40:457,08389,----,
2025-07-13,20:30:40:561,08389,----,
2025-07-13,20:30:40:675,07983,----,
2025-07-13,20:30:40:790,04785,----,
2025-07-13,20:30:40:892,04812,----,
2025-07-13,20:30:41:003,04812,----,
2025-07-13,20:30:41:116,04906,----,
2025-07-13,20:30:41:219,06557,----,
2025-07-13,20:30:41:332,06586,----,
2025-07-13,20:30:41:436,06567,----,
2025-07-13,20:30:41:549,06567,----,
2025-07-13,20:30:41:664,06453,----,
2025-07-13,20:30:41:765,06457,----,
2025-07-13,20:30:41:880,06465,----,
2025-07-13,20:30:41:994,06519,----,
2025-07-13,20:30:42:094,06519,----,
2025-07-13,20:30:42:206,06519,----,
2025-07-13,20:30:42:322,06521,----,
2025-07-13,20:30:42:423,06477,----,
2025-07-13,20:30:42:535,06477,----,
2025-07-13,20:30:42:647,06410,----,
2025-07-13,20:30:42:751,05613,----,
2025-07-13,20:30:42:863,05638,----,
2025-07-13,20:30:42:977,05704,----,
2025-07-13,20:30:43:079,05704,----,
2025-07-13,20:30:43:193,06393,----,
2025-07-13,20:30:43:305,06392,----,
2025-07-13,20:30:43:409,06373,----,
2025-07-13,20:30:43:520,06373,----,
2025-07-13,20:30:43:623,06275,----,
2025-07-13,20:30:43:736,04415,----,
2025-07-13,20:30:43:850,04414,----,
2025-07-13,20:30:43:953,04244,----,
2025-07-13,20:30:44:068,04244,----,
2025-07-13,20:30:44:179,04044,----,
2025-07-13,20:30:44:282,04360,----,
2025-07-13,20:30:44:394,04443,----,
2025-07-13,20:30:44:507,04438,----,
2025-07-13,20:30:44:613,04438,----,
2025-07-13,20:30:44:721,05703,----,
2025-07-13,20:30:44:829,05600,----,
2025-07-13,20:30:44:943,05389,----,
2025-07-13,20:30:45:049,05389,----,
2025-07-13,20:30:45:160,03791,----,
2025-07-13,20:30:45:273,03788,----,
2025-07-13,20:30:45:377,03785,----,
2025-07-13,20:30:45:490,03994,----,
2025-07-13,20:30:45:593,03994,----,
2025-07-13,20:30:45:707,03997,----,
2025-07-13,20:30:45:820,04017,----,
2025-07-13,20:30:45:922,04475,----,
2025-07-13,20:30:46:035,04475,----,
2025-07-13,20:30:46:150,04389,----,
2025-07-13,20:30:46:251,04381,----,
2025-07-13,20:30:46:365,04239,----,
2025-07-13,20:30:46:469,04075,----,
2025-07-13,20:30:46:582,04075,----,
2025-07-13,20:30:46:688,02175,----,
2025-07-13,20:30:46:802,02190,----,
2025-07-13,20:30:46:914,02438,----,
2025-07-13,20:30:47:017,04235,----,
2025-07-13,20:30:47:130,04235,----,
2025-07-13,20:30:47:242,04393,----,
2025-07-13,20:30:47:345,04438,----,
2025-07-13,20:30:47:459,03336,----,
2025-07-13,20:30:47:561,03336,----,
2025-07-13,20:30:47:675,03297,----,
2025-07-13,20:30:47:789,03261,----,
2025-07-13,20:30:47:892,02873,----,
2025-07-13,20:30:48:009,02872,----,
2025-07-13,20:30:48:108,02872,----,
2025-07-13,20:30:48:221,02902,----,
