DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:47:20:739,07099,----,
2025-07-13,20:47:20:842,07099,----,
2025-07-13,20:47:20:956,07099,----,
2025-07-13,20:47:21:069,07100,----,
2025-07-13,20:47:21:170,07100,----,
2025-07-13,20:47:21:284,07101,----,
2025-07-13,20:47:21:398,07101,----,
2025-07-13,20:47:21:501,07101,----,
2025-07-13,20:47:21:613,07102,----,
2025-07-13,20:47:21:727,07103,----,
2025-07-13,20:47:21:829,07104,----,
2025-07-13,20:47:21:942,07104,----,
2025-07-13,20:47:22:054,07104,----,
2025-07-13,20:47:22:157,07105,----,
2025-07-13,20:47:22:270,07105,----,
2025-07-13,20:47:22:373,07105,----,
2025-07-13,20:47:22:488,07105,----,
2025-07-13,20:47:22:601,07102,----,
2025-07-13,20:47:22:704,07100,----,
2025-07-13,20:47:22:816,07099,----,
2025-07-13,20:47:22:920,07099,----,
2025-07-13,20:47:23:033,07098,----,
2025-07-13,20:47:23:147,07097,----,
2025-07-13,20:47:23:249,07096,----,
2025-07-13,20:47:23:363,07095,----,
2025-07-13,20:47:23:476,07095,----,
2025-07-13,20:47:23:580,07069,----,
2025-07-13,20:47:23:694,06932,----,
2025-07-13,20:47:23:796,04691,----,
2025-07-13,20:47:23:909,04691,----,
2025-07-13,20:47:24:022,04555,----,
2025-07-13,20:47:24:125,04409,----,
2025-07-13,20:47:24:238,03245,----,
2025-07-13,20:47:24:351,03252,----,
2025-07-13,20:47:24:452,03252,----,
2025-07-13,20:47:24:564,03269,----,
2025-07-13,20:47:24:677,03468,----,
2025-07-13,20:47:24:780,03470,----,
2025-07-13,20:47:24:892,03470,----,
2025-07-13,20:47:25:005,03476,----,
2025-07-13,20:47:25:108,03610,----,
2025-07-13,20:47:25:222,03618,----,
2025-07-13,20:47:25:335,03643,----,
2025-07-13,20:47:25:441,03643,----,
2025-07-13,20:47:25:552,03972,----,
2025-07-13,20:47:25:656,03976,----,
2025-07-13,20:47:25:769,03985,----,
2025-07-13,20:47:25:882,04090,----,
2025-07-13,20:47:25:986,04090,----,
2025-07-13,20:47:26:099,04093,----,
2025-07-13,20:47:26:204,04097,----,
2025-07-13,20:47:26:317,04142,----,
2025-07-13,20:47:26:421,04142,----,
2025-07-13,20:47:26:534,04068,----,
2025-07-13,20:47:26:647,03885,----,
2025-07-13,20:47:26:751,02197,----,
2025-07-13,20:47:26:864,02253,----,
2025-07-13,20:47:26:977,02253,----,
2025-07-13,20:47:27:082,02291,----,
2025-07-13,20:47:27:196,02399,----,
2025-07-13,20:47:27:297,02400,----,
2025-07-13,20:47:27:411,02400,----,
2025-07-13,20:47:27:524,02381,----,
2025-07-13,20:47:27:626,02506,----,
2025-07-13,20:47:27:739,02574,----,
2025-07-13,20:47:27:851,02676,----,
2025-07-13,20:47:27:954,02676,----,
2025-07-13,20:47:28:067,03043,----,
2025-07-13,20:47:28:172,03057,----,
2025-07-13,20:47:28:290,03083,----,
2025-07-13,20:47:28:390,03398,----,
2025-07-13,20:47:28:500,03398,----,
2025-07-13,20:47:28:612,03406,----,
2025-07-13,20:47:28:722,03421,----,
2025-07-13,20:47:28:833,03613,----,
2025-07-13,20:47:28:943,03613,----,
2025-07-13,20:47:29:055,03618,----,
2025-07-13,20:47:29:157,03626,----,
2025-07-13,20:47:29:268,03641,----,
2025-07-13,20:47:29:381,03549,----,
2025-07-13,20:47:29:484,03549,----,
2025-07-13,20:47:29:596,03500,----,
2025-07-13,20:47:29:707,02755,----,
2025-07-13,20:47:29:820,02782,----,
2025-07-13,20:47:29:923,02741,----,
2025-07-13,20:47:30:037,02741,----,
2025-07-13,20:47:30:141,02252,----,
2025-07-13,20:47:30:255,02269,----,
2025-07-13,20:47:30:359,02401,----,
2025-07-13,20:47:30:472,02401,----,
2025-07-13,20:47:30:586,02416,----,
2025-07-13,20:47:30:689,02573,----,
2025-07-13,20:47:30:803,02624,----,
2025-07-13,20:47:30:905,03127,----,
2025-07-13,20:47:31:019,03127,----,
2025-07-13,20:47:31:123,03144,----,
2025-07-13,20:47:31:237,03171,----,
2025-07-13,20:47:31:351,03460,----,
2025-07-13,20:47:31:454,03460,----,
2025-07-13,20:47:31:568,03466,----,
2025-07-13,20:47:31:673,03478,----,
2025-07-13,20:47:31:786,03639,----,
2025-07-13,20:47:31:890,03644,----,
2025-07-13,20:47:32:004,03644,----,
2025-07-13,20:47:32:108,03647,----,
2025-07-13,20:47:32:220,02838,----,
2025-07-13,20:47:32:334,02888,----,
2025-07-13,20:47:32:437,02875,----,
2025-07-13,20:47:32:551,02875,----,
2025-07-13,20:47:32:665,03721,----,
2025-07-13,20:47:32:767,03923,----,
2025-07-13,20:47:32:879,04096,----,
2025-07-13,20:47:32:982,04096,----,
2025-07-13,20:47:33:096,04407,----,
2025-07-13,20:47:33:208,04204,----,
2025-07-13,20:47:33:321,04060,----,
2025-07-13,20:47:33:423,04027,----,
2025-07-13,20:47:33:537,04027,----,
2025-07-13,20:47:33:639,04022,----,
2025-07-13,20:47:33:752,03905,----,
2025-07-13,20:47:33:866,03286,----,
2025-07-13,20:47:33:969,03286,----,
2025-07-13,20:47:34:083,03304,----,
2025-07-13,20:47:34:195,03329,----,
2025-07-13,20:47:34:299,03564,----,
