DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:53:50:289,06918,----,
2025-07-13,20:53:50:392,06919,----,
2025-07-13,20:53:50:505,06920,----,
2025-07-13,20:53:50:610,06921,----,
2025-07-13,20:53:50:721,06922,----,
2025-07-13,20:53:50:836,06922,----,
2025-07-13,20:53:50:941,06923,----,
2025-07-13,20:53:51:053,06924,----,
2025-07-13,20:53:51:163,06925,----,
2025-07-13,20:53:51:266,06926,----,
2025-07-13,20:53:51:380,06926,----,
2025-07-13,20:53:51:484,06926,----,
2025-07-13,20:53:51:596,06927,----,
2025-07-13,20:53:51:711,06925,----,
2025-07-13,20:53:51:813,06925,----,
2025-07-13,20:53:51:927,06925,----,
2025-07-13,20:53:52:040,06925,----,
2025-07-13,20:53:52:142,06923,----,
2025-07-13,20:53:52:256,06922,----,
2025-07-13,20:53:52:358,06922,----,
2025-07-13,20:53:52:475,06920,----,
2025-07-13,20:53:52:584,06919,----,
2025-07-13,20:53:52:693,06916,----,
2025-07-13,20:53:52:808,06916,----,
2025-07-13,20:53:52:908,06913,----,
2025-07-13,20:53:53:023,06907,----,
2025-07-13,20:53:53:126,06884,----,
2025-07-13,20:53:53:238,06885,----,
2025-07-13,20:53:53:352,06885,----,
2025-07-13,20:53:53:455,06887,----,
2025-07-13,20:53:53:568,06856,----,
2025-07-13,20:53:53:670,06750,----,
2025-07-13,20:53:53:784,06750,----,
2025-07-13,20:53:53:896,05854,----,
2025-07-13,20:53:53:999,05861,----,
2025-07-13,20:53:54:113,05874,----,
2025-07-13,20:53:54:227,06042,----,
2025-07-13,20:53:54:329,06042,----,
2025-07-13,20:53:54:444,06048,----,
2025-07-13,20:53:54:546,06058,----,
2025-07-13,20:53:54:659,06198,----,
2025-07-13,20:53:54:773,06202,----,
2025-07-13,20:53:54:877,06202,----,
2025-07-13,20:53:54:992,06210,----,
2025-07-13,20:53:55:092,06316,----,
2025-07-13,20:53:55:207,06319,----,
2025-07-13,20:53:55:317,06319,----,
2025-07-13,20:53:55:421,06324,----,
2025-07-13,20:53:55:533,06389,----,
2025-07-13,20:53:55:648,06391,----,
2025-07-13,20:53:55:750,06395,----,
2025-07-13,20:53:55:861,06395,----,
2025-07-13,20:53:55:978,06449,----,
2025-07-13,20:53:56:079,06451,----,
2025-07-13,20:53:56:192,06454,----,
2025-07-13,20:53:56:295,06303,----,
2025-07-13,20:53:56:409,06303,----,
2025-07-13,20:53:56:523,02582,----,
2025-07-13,20:53:56:626,02578,----,
2025-07-13,20:53:56:739,02573,----,
2025-07-13,20:53:56:844,02573,----,
2025-07-13,20:53:56:959,02455,----,
2025-07-13,20:53:57:072,02449,----,
2025-07-13,20:53:57:176,02460,----,
2025-07-13,20:53:57:289,04783,----,
2025-07-13,20:53:57:390,04783,----,
2025-07-13,20:53:57:505,04689,----,
2025-07-13,20:53:57:616,04651,----,
2025-07-13,20:53:57:718,04230,----,
2025-07-13,20:53:57:831,04230,----,
2025-07-13,20:53:57:945,04470,----,
2025-07-13,20:53:58:047,04703,----,
2025-07-13,20:53:58:160,06469,----,
2025-07-13,20:53:58:271,06595,----,
2025-07-13,20:53:58:384,06595,----,
2025-07-13,20:53:58:491,06639,----,
2025-07-13,20:53:58:600,06822,----,
2025-07-13,20:53:58:704,06793,----,
2025-07-13,20:53:58:815,06793,----,
2025-07-13,20:53:58:928,06763,----,
2025-07-13,20:53:59:031,06595,----,
2025-07-13,20:53:59:147,06598,----,
2025-07-13,20:53:59:250,06602,----,
2025-07-13,20:53:59:358,06602,----,
2025-07-13,20:53:59:471,06451,----,
2025-07-13,20:53:59:585,06177,----,
2025-07-13,20:53:59:687,05817,----,
2025-07-13,20:53:59:801,02697,----,
2025-07-13,20:53:59:905,02697,----,
2025-07-13,20:54:00:020,02730,----,
2025-07-13,20:54:00:133,02726,----,
2025-07-13,20:54:00:236,02553,----,
2025-07-13,20:54:00:350,02553,----,
2025-07-13,20:54:00:454,02547,----,
2025-07-13,20:54:00:565,02558,----,
2025-07-13,20:54:00:680,03350,----,
2025-07-13,20:54:00:783,03420,----,
2025-07-13,20:54:00:895,03420,----,
2025-07-13,20:54:01:008,03475,----,
2025-07-13,20:54:01:111,04236,----,
2025-07-13,20:54:01:223,04284,----,
2025-07-13,20:54:01:326,04413,----,
2025-07-13,20:54:01:441,04413,----,
2025-07-13,20:54:01:554,06029,----,
2025-07-13,20:54:01:656,06028,----,
2025-07-13,20:54:01:769,06015,----,
2025-07-13,20:54:01:882,06015,----,
2025-07-13,20:54:01:987,06037,----,
2025-07-13,20:54:02:104,06925,----,
2025-07-13,20:54:02:204,06932,----,
2025-07-13,20:54:02:318,06928,----,
2025-07-13,20:54:02:421,06928,----,
2025-07-13,20:54:02:534,06930,----,
2025-07-13,20:54:02:648,06942,----,
2025-07-13,20:54:02:751,06701,----,
2025-07-13,20:54:02:866,06701,----,
2025-07-13,20:54:02:969,02761,----,
2025-07-13,20:54:03:082,02749,----,
2025-07-13,20:54:03:200,02741,----,
2025-07-13,20:54:03:299,02663,----,
2025-07-13,20:54:03:414,02663,----,
2025-07-13,20:54:03:518,02663,----,
2025-07-13,20:54:03:629,02664,----,
2025-07-13,20:54:03:736,02681,----,
2025-07-13,20:54:03:847,02681,----,
