DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:57:10:679,05568,----,
2025-07-13,20:57:10:788,05679,----,
2025-07-13,20:57:10:891,05683,----,
2025-07-13,20:57:11:006,05691,----,
2025-07-13,20:57:11:109,05788,----,
2025-07-13,20:57:11:222,05788,----,
2025-07-13,20:57:11:326,05791,----,
2025-07-13,20:57:11:442,05708,----,
2025-07-13,20:57:11:556,02879,----,
2025-07-13,20:57:11:657,02866,----,
2025-07-13,20:57:11:771,02866,----,
2025-07-13,20:57:11:883,02844,----,
2025-07-13,20:57:11:987,02665,----,
2025-07-13,20:57:12:101,02661,----,
2025-07-13,20:57:12:205,02661,----,
2025-07-13,20:57:12:318,02654,----,
2025-07-13,20:57:12:434,02581,----,
2025-07-13,20:57:12:534,02590,----,
2025-07-13,20:57:12:645,02620,----,
2025-07-13,20:57:12:748,02620,----,
2025-07-13,20:57:12:862,03014,----,
2025-07-13,20:57:12:975,03042,----,
2025-07-13,20:57:13:078,03129,----,
2025-07-13,20:57:13:192,03129,----,
2025-07-13,20:57:13:296,04309,----,
2025-07-13,20:57:13:409,04338,----,
2025-07-13,20:57:13:522,04390,----,
2025-07-13,20:57:13:626,05000,----,
2025-07-13,20:57:13:740,05000,----,
2025-07-13,20:57:13:842,05015,----,
2025-07-13,20:57:13:955,05043,----,
2025-07-13,20:57:14:069,05432,----,
2025-07-13,20:57:14:172,05442,----,
2025-07-13,20:57:14:285,05442,----,
2025-07-13,20:57:14:389,05451,----,
2025-07-13,20:57:14:502,05578,----,
2025-07-13,20:57:14:617,05583,----,
2025-07-13,20:57:14:718,05583,----,
2025-07-13,20:57:14:831,05595,----,
2025-07-13,20:57:14:944,05739,----,
2025-07-13,20:57:15:047,05743,----,
2025-07-13,20:57:15:160,05752,----,
2025-07-13,20:57:15:273,05752,----,
2025-07-13,20:57:15:377,05857,----,
2025-07-13,20:57:15:492,05825,----,
2025-07-13,20:57:15:594,05564,----,
2025-07-13,20:57:15:707,05564,----,
2025-07-13,20:57:15:822,02772,----,
2025-07-13,20:57:15:927,02802,----,
2025-07-13,20:57:16:038,02801,----,
2025-07-13,20:57:16:143,02733,----,
2025-07-13,20:57:16:253,02733,----,
2025-07-13,20:57:16:367,02731,----,
2025-07-13,20:57:16:470,02730,----,
2025-07-13,20:57:16:583,02723,----,
2025-07-13,20:57:16:695,02719,----,
2025-07-13,20:57:16:797,02719,----,
2025-07-13,20:57:16:910,02872,----,
2025-07-13,20:57:17:027,02885,----,
2025-07-13,20:57:17:126,02918,----,
2025-07-13,20:57:17:240,02918,----,
2025-07-13,20:57:17:353,03740,----,
2025-07-13,20:57:17:456,03786,----,
2025-07-13,20:57:17:569,03864,----,
2025-07-13,20:57:17:673,04743,----,
2025-07-13,20:57:17:785,04743,----,
2025-07-13,20:57:17:898,04761,----,
2025-07-13,20:57:17:999,04805,----,
2025-07-13,20:57:18:113,05998,----,
2025-07-13,20:57:18:226,05998,----,
2025-07-13,20:57:18:330,05935,----,
2025-07-13,20:57:18:442,05873,----,
2025-07-13,20:57:18:548,05449,----,
2025-07-13,20:57:18:660,05455,----,
2025-07-13,20:57:18:772,05455,----,
2025-07-13,20:57:18:876,05468,----,
2025-07-13,20:57:18:989,05636,----,
2025-07-13,20:57:19:102,05641,----,
2025-07-13,20:57:19:208,05650,----,
2025-07-13,20:57:19:321,05650,----,
2025-07-13,20:57:19:422,05775,----,
2025-07-13,20:57:19:535,05779,----,
2025-07-13,20:57:19:639,05789,----,
2025-07-13,20:57:19:751,05789,----,
2025-07-13,20:57:19:864,05939,----,
2025-07-13,20:57:19:970,05941,----,
2025-07-13,20:57:20:083,05945,----,
2025-07-13,20:57:20:195,05998,----,
2025-07-13,20:57:20:297,05998,----,
2025-07-13,20:57:20:410,05845,----,
2025-07-13,20:57:20:523,05528,----,
2025-07-13,20:57:20:625,03216,----,
2025-07-13,20:57:20:737,03216,----,
2025-07-13,20:57:20:850,03196,----,
2025-07-13,20:57:20:959,03231,----,
2025-07-13,20:57:21:069,03316,----,
2025-07-13,20:57:21:171,03268,----,
2025-07-13,20:57:21:286,03268,----,
2025-07-13,20:57:21:397,03204,----,
2025-07-13,20:57:21:499,02920,----,
2025-07-13,20:57:21:611,02946,----,
2025-07-13,20:57:21:723,02946,----,
2025-07-13,20:57:21:836,03002,----,
2025-07-13,20:57:21:939,03917,----,
2025-07-13,20:57:22:049,03945,----,
2025-07-13,20:57:22:160,03995,----,
2025-07-13,20:57:22:272,03995,----,
2025-07-13,20:57:22:378,04612,----,
2025-07-13,20:57:22:487,04629,----,
2025-07-13,20:57:22:599,04659,----,
2025-07-13,20:57:22:710,05026,----,
2025-07-13,20:57:22:812,05026,----,
2025-07-13,20:57:22:923,05033,----,
2025-07-13,20:57:23:035,05050,----,
2025-07-13,20:57:23:147,05271,----,
2025-07-13,20:57:23:249,05271,----,
2025-07-13,20:57:23:362,05278,----,
2025-07-13,20:57:23:475,05291,----,
2025-07-13,20:57:23:577,05457,----,
2025-07-13,20:57:23:690,05310,----,
2025-07-13,20:57:23:802,05310,----,
2025-07-13,20:57:23:914,05055,----,
2025-07-13,20:57:24:018,02928,----,
2025-07-13,20:57:24:131,02913,----,
2025-07-13,20:57:24:236,02887,----,
2025-07-13,20:57:24:347,02887,----,
2025-07-13,20:57:24:462,02668,----,
2025-07-13,20:57:24:565,02663,----,
2025-07-13,20:57:24:680,02670,----,
2025-07-13,20:57:24:781,02670,----,
2025-07-13,20:57:24:896,03008,----,
2025-07-13,20:57:24:999,03026,----,
2025-07-13,20:57:25:114,03066,----,
2025-07-13,20:57:25:226,03933,----,
2025-07-13,20:57:25:330,03933,----,
2025-07-13,20:57:25:442,03966,----,
2025-07-13,20:57:25:545,04025,----,
2025-07-13,20:57:25:659,04726,----,
2025-07-13,20:57:25:773,04726,----,
2025-07-13,20:57:25:876,04781,----,
2025-07-13,20:57:25:989,04863,----,
2025-07-13,20:57:26:102,05326,----,
2025-07-13,20:57:26:205,05311,----,
2025-07-13,20:57:26:318,05311,----,
2025-07-13,20:57:26:422,05304,----,
2025-07-13,20:57:26:534,05328,----,
2025-07-13,20:57:26:648,05333,----,
2025-07-13,20:57:26:752,05342,----,
2025-07-13,20:57:26:864,05342,----,
2025-07-13,20:57:26:968,05766,----,
2025-07-13,20:57:27:084,05776,----,
2025-07-13,20:57:27:195,05795,----,
2025-07-13,20:57:27:298,05795,----,
2025-07-13,20:57:27:413,06108,----,
2025-07-13,20:57:27:517,06117,----,
2025-07-13,20:57:27:633,06131,----,
2025-07-13,20:57:27:734,06309,----,
2025-07-13,20:57:27:847,06309,----,
2025-07-13,20:57:27:962,06324,----,
2025-07-13,20:57:28:063,06342,----,
2025-07-13,20:57:28:176,06347,----,
2025-07-13,20:57:28:281,06347,----,
2025-07-13,20:57:28:395,06316,----,
2025-07-13,20:57:28:509,06104,----,
2025-07-13,20:57:28:611,02857,----,
2025-07-13,20:57:28:726,02924,----,
2025-07-13,20:57:28:829,02924,----,
2025-07-13,20:57:28:942,02968,----,
2025-07-13,20:57:29:046,03859,----,
2025-07-13,20:57:29:160,03867,----,
2025-07-13,20:57:29:274,03869,----,
2025-07-13,20:57:29:378,03869,----,
2025-07-13,20:57:29:491,03148,----,
2025-07-13,20:57:29:594,03117,----,
2025-07-13,20:57:29:709,03113,----,
