DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:55:47:765,06327,----,
2025-07-13,20:55:47:878,06356,----,
2025-07-13,20:55:47:993,06356,----,
2025-07-13,20:55:48:094,06357,----,
2025-07-13,20:55:48:209,06357,----,
2025-07-13,20:55:48:312,06356,----,
2025-07-13,20:55:48:430,06357,----,
2025-07-13,20:55:48:531,06356,----,
2025-07-13,20:55:48:646,06356,----,
2025-07-13,20:55:48:750,06357,----,
2025-07-13,20:55:48:863,06358,----,
2025-07-13,20:55:48:976,06360,----,
2025-07-13,20:55:49:079,06361,----,
2025-07-13,20:55:49:192,06361,----,
2025-07-13,20:55:49:295,06363,----,
2025-07-13,20:55:49:411,06364,----,
2025-07-13,20:55:49:514,06366,----,
2025-07-13,20:55:49:632,06366,----,
2025-07-13,20:55:49:734,06369,----,
2025-07-13,20:55:49:847,06373,----,
2025-07-13,20:55:49:963,06378,----,
2025-07-13,20:55:50:066,06404,----,
2025-07-13,20:55:50:178,06404,----,
2025-07-13,20:55:50:281,06404,----,
2025-07-13,20:55:50:392,06406,----,
2025-07-13,20:55:50:505,06408,----,
2025-07-13,20:55:50:618,06409,----,
2025-07-13,20:55:50:720,06409,----,
2025-07-13,20:55:50:831,06395,----,
2025-07-13,20:55:50:942,06286,----,
2025-07-13,20:55:51:054,04865,----,
2025-07-13,20:55:51:159,04865,----,
2025-07-13,20:55:51:269,04838,----,
2025-07-13,20:55:51:382,04816,----,
2025-07-13,20:55:51:484,04707,----,
2025-07-13,20:55:51:598,04715,----,
2025-07-13,20:55:51:702,04715,----,
2025-07-13,20:55:51:814,04730,----,
2025-07-13,20:55:51:926,04948,----,
2025-07-13,20:55:52:040,04956,----,
2025-07-13,20:55:52:141,04973,----,
2025-07-13,20:55:52:253,04973,----,
2025-07-13,20:55:52:367,05202,----,
2025-07-13,20:55:52:469,05210,----,
2025-07-13,20:55:52:584,05223,----,
2025-07-13,20:55:52:695,05223,----,
2025-07-13,20:55:52:799,05407,----,
2025-07-13,20:55:52:913,05413,----,
2025-07-13,20:55:53:017,05423,----,
2025-07-13,20:55:53:131,05423,----,
2025-07-13,20:55:53:234,05514,----,
2025-07-13,20:55:53:348,05516,----,
2025-07-13,20:55:53:452,05522,----,
2025-07-13,20:55:53:566,05524,----,
2025-07-13,20:55:53:679,05524,----,
2025-07-13,20:55:53:783,05519,----,
2025-07-13,20:55:53:897,05517,----,
2025-07-13,20:55:54:000,04879,----,
2025-07-13,20:55:54:113,04659,----,
2025-07-13,20:55:54:218,04659,----,
2025-07-13,20:55:54:330,04402,----,
2025-07-13,20:55:54:445,02322,----,
2025-07-13,20:55:54:548,02324,----,
2025-07-13,20:55:54:661,02324,----,
2025-07-13,20:55:54:765,02332,----,
2025-07-13,20:55:54:881,02308,----,
2025-07-13,20:55:54:984,02304,----,
2025-07-13,20:55:55:098,02305,----,
2025-07-13,20:55:55:208,02305,----,
2025-07-13,20:55:55:322,03379,----,
2025-07-13,20:55:55:425,03716,----,
2025-07-13,20:55:55:539,04215,----,
2025-07-13,20:55:55:644,08303,----,
2025-07-13,20:55:55:754,08303,----,
2025-07-13,20:55:55:857,08192,----,
2025-07-13,20:55:55:971,08013,----,
2025-07-13,20:55:56:085,06552,----,
2025-07-13,20:55:56:188,06552,----,
2025-07-13,20:55:56:302,06505,----,
2025-07-13,20:55:56:405,06439,----,
2025-07-13,20:55:56:519,05844,----,
2025-07-13,20:55:56:631,05852,----,
2025-07-13,20:55:56:735,05852,----,
2025-07-13,20:55:56:848,05862,----,
2025-07-13,20:55:56:962,05981,----,
2025-07-13,20:55:57:065,05994,----,
2025-07-13,20:55:57:179,05994,----,
2025-07-13,20:55:57:283,06010,----,
2025-07-13,20:55:57:395,06177,----,
2025-07-13,20:55:57:500,06207,----,
2025-07-13,20:55:57:614,06012,----,
2025-07-13,20:55:57:717,06012,----,
2025-07-13,20:55:57:829,02434,----,
2025-07-13,20:55:57:943,02424,----,
2025-07-13,20:55:58:045,02409,----,
2025-07-13,20:55:58:160,02409,----,
2025-07-13,20:55:58:274,02246,----,
2025-07-13,20:55:58:378,02246,----,
2025-07-13,20:55:58:489,02247,----,
2025-07-13,20:55:58:592,02271,----,
2025-07-13,20:55:58:705,02271,----,
2025-07-13,20:55:58:819,02255,----,
2025-07-13,20:55:58:922,02253,----,
2025-07-13,20:55:59:036,02256,----,
2025-07-13,20:55:59:141,02311,----,
2025-07-13,20:55:59:253,02311,----,
2025-07-13,20:55:59:368,02325,----,
2025-07-13,20:55:59:471,02380,----,
2025-07-13,20:55:59:584,03379,----,
2025-07-13,20:55:59:687,03409,----,
2025-07-13,20:55:59:800,03409,----,
2025-07-13,20:55:59:913,03460,----,
2025-07-13,20:56:00:015,04058,----,
2025-07-13,20:56:00:129,04071,----,
2025-07-13,20:56:00:243,04071,----,
2025-07-13,20:56:00:345,04097,----,
2025-07-13,20:56:00:460,04414,----,
2025-07-13,20:56:00:561,04423,----,
2025-07-13,20:56:00:676,04423,----,
2025-07-13,20:56:00:789,04550,----,
2025-07-13,20:56:00:895,06941,----,
2025-07-13,20:56:00:998,06919,----,
2025-07-13,20:56:01:112,06707,----,
2025-07-13,20:56:01:225,06707,----,
2025-07-13,20:56:01:328,04830,----,
