DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:52:17:976,07293,----,
2025-07-13,20:52:18:080,07293,----,
2025-07-13,20:52:18:195,07293,----,
2025-07-13,20:52:18:304,07293,----,
2025-07-13,20:52:18:407,07295,----,
2025-07-13,20:52:18:521,07297,----,
2025-07-13,20:52:18:624,07298,----,
2025-07-13,20:52:18:736,07298,----,
2025-07-13,20:52:18:850,07300,----,
2025-07-13,20:52:18:953,07302,----,
2025-07-13,20:52:19:066,07304,----,
2025-07-13,20:52:19:178,07304,----,
2025-07-13,20:52:19:281,07306,----,
2025-07-13,20:52:19:396,07307,----,
2025-07-13,20:52:19:507,07308,----,
2025-07-13,20:52:19:609,07308,----,
2025-07-13,20:52:19:723,07308,----,
2025-07-13,20:52:19:836,07308,----,
2025-07-13,20:52:19:938,07304,----,
2025-07-13,20:52:20:051,07295,----,
2025-07-13,20:52:20:164,07295,----,
2025-07-13,20:52:20:379,07158,----,
2025-07-13,20:52:20:490,07148,----,
2025-07-13,20:52:20:603,07144,----,
2025-07-13,20:52:20:706,07144,----,
2025-07-13,20:52:20:817,07142,----,
2025-07-13,20:52:20:930,07140,----,
2025-07-13,20:52:21:030,07090,----,
2025-07-13,20:52:21:141,07090,----,
2025-07-13,20:52:21:253,07019,----,
2025-07-13,20:52:21:364,06112,----,
2025-07-13,20:52:21:476,05928,----,
2025-07-13,20:52:21:578,05607,----,
2025-07-13,20:52:21:689,05607,----,
2025-07-13,20:52:21:800,02575,----,
2025-07-13,20:52:21:911,02593,----,
2025-07-13,20:52:22:021,02631,----,
2025-07-13,20:52:22:133,02959,----,
2025-07-13,20:52:22:234,02959,----,
2025-07-13,20:52:22:347,02999,----,
2025-07-13,20:52:22:460,03044,----,
2025-07-13,20:52:22:563,03669,----,
2025-07-13,20:52:22:676,03669,----,
2025-07-13,20:52:22:789,03760,----,
2025-07-13,20:52:22:892,03885,----,
2025-07-13,20:52:23:006,04911,----,
2025-07-13,20:52:23:109,04927,----,
2025-07-13,20:52:23:220,04927,----,
2025-07-13,20:52:23:331,04959,----,
2025-07-13,20:52:23:444,05369,----,
2025-07-13,20:52:23:546,05381,----,
2025-07-13,20:52:23:659,05404,----,
2025-07-13,20:52:23:773,05404,----,
2025-07-13,20:52:23:876,05677,----,
2025-07-13,20:52:23:989,05684,----,
2025-07-13,20:52:24:102,05696,----,
2025-07-13,20:52:24:205,05696,----,
2025-07-13,20:52:24:318,05845,----,
2025-07-13,20:52:24:422,05849,----,
2025-07-13,20:52:24:543,05858,----,
2025-07-13,20:52:24:649,05973,----,
2025-07-13,20:52:24:749,05973,----,
2025-07-13,20:52:24:864,05977,----,
2025-07-13,20:52:24:975,05985,----,
2025-07-13,20:52:25:077,06081,----,
2025-07-13,20:52:25:191,06081,----,
2025-07-13,20:52:25:303,06084,----,
2025-07-13,20:52:25:405,06069,----,
2025-07-13,20:52:25:518,03451,----,
2025-07-13,20:52:25:631,03374,----,
2025-07-13,20:52:25:735,03374,----,
2025-07-13,20:52:25:847,03298,----,
2025-07-13,20:52:25:960,02802,----,
2025-07-13,20:52:26:064,02796,----,
2025-07-13,20:52:26:177,02784,----,
2025-07-13,20:52:26:280,02784,----,
2025-07-13,20:52:26:393,02694,----,
2025-07-13,20:52:26:505,02758,----,
2025-07-13,20:52:26:618,02818,----,
2025-07-13,20:52:26:720,02818,----,
2025-07-13,20:52:26:832,03720,----,
2025-07-13,20:52:26:936,03783,----,
2025-07-13,20:52:27:049,03883,----,
2025-07-13,20:52:27:164,04983,----,
2025-07-13,20:52:27:264,04983,----,
2025-07-13,20:52:27:379,05001,----,
2025-07-13,20:52:27:496,05029,----,
2025-07-13,20:52:27:594,05387,----,
2025-07-13,20:52:27:710,05387,----,
2025-07-13,20:52:27:811,05399,----,
2025-07-13,20:52:27:925,05420,----,
2025-07-13,20:52:28:039,05688,----,
2025-07-13,20:52:28:141,05695,----,
2025-07-13,20:52:28:254,05695,----,
2025-07-13,20:52:28:359,05710,----,
2025-07-13,20:52:28:472,05896,----,
2025-07-13,20:52:28:577,05902,----,
2025-07-13,20:52:28:690,05913,----,
2025-07-13,20:52:28:803,05913,----,
2025-07-13,20:52:28:907,06056,----,
2025-07-13,20:52:29:021,06060,----,
2025-07-13,20:52:29:125,06068,----,
2025-07-13,20:52:29:239,06068,----,
2025-07-13,20:52:29:346,06180,----,
2025-07-13,20:52:29:457,06184,----,
2025-07-13,20:52:29:572,06055,----,
2025-07-13,20:52:29:674,02891,----,
2025-07-13,20:52:29:790,02891,----,
2025-07-13,20:52:29:891,02882,----,
2025-07-13,20:52:30:006,02875,----,
2025-07-13,20:52:30:118,02770,----,
2025-07-13,20:52:30:219,02762,----,
2025-07-13,20:52:30:331,02762,----,
2025-07-13,20:52:30:447,02754,----,
2025-07-13,20:52:30:548,03161,----,
2025-07-13,20:52:30:663,03223,----,
2025-07-13,20:52:30:765,03223,----,
2025-07-13,20:52:30:881,03260,----,
2025-07-13,20:52:30:990,04189,----,
2025-07-13,20:52:31:102,04235,----,
2025-07-13,20:52:31:205,04309,----,
2025-07-13,20:52:31:318,04309,----,
2025-07-13,20:52:31:421,05129,----,
2025-07-13,20:52:31:533,05144,----,
2025-07-13,20:52:31:650,05174,----,
