DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,20:51:05:556,07089,----,
2025-07-13,20:51:05:661,07089,----,
2025-07-13,20:51:05:764,07089,----,
2025-07-13,20:51:05:877,07089,----,
2025-07-13,20:51:05:990,07089,----,
2025-07-13,20:51:06:093,07089,----,
2025-07-13,20:51:06:207,07089,----,
2025-07-13,20:51:06:320,07089,----,
2025-07-13,20:51:06:425,07089,----,
2025-07-13,20:51:06:538,07090,----,
2025-07-13,20:51:06:653,07090,----,
2025-07-13,20:51:06:754,07090,----,
2025-07-13,20:51:06:859,07090,----,
2025-07-13,20:51:06:974,07090,----,
2025-07-13,20:51:07:082,07090,----,
2025-07-13,20:51:07:195,07090,----,
2025-07-13,20:51:07:298,07091,----,
2025-07-13,20:51:07:410,07091,----,
2025-07-13,20:51:07:523,07091,----,
2025-07-13,20:51:07:624,07091,----,
2025-07-13,20:51:07:740,07091,----,
2025-07-13,20:51:07:854,07091,----,
2025-07-13,20:51:07:955,07087,----,
2025-07-13,20:51:08:063,07046,----,
2025-07-13,20:51:08:171,07046,----,
2025-07-13,20:51:08:283,06305,----,
2025-07-13,20:51:08:397,06312,----,
2025-07-13,20:51:08:501,06325,----,
2025-07-13,20:51:08:614,06325,----,
2025-07-13,20:51:08:727,06497,----,
2025-07-13,20:51:08:831,06503,----,
2025-07-13,20:51:08:943,06515,----,
2025-07-13,20:51:09:047,06650,----,
2025-07-13,20:51:09:162,06650,----,
2025-07-13,20:51:09:273,06654,----,
2025-07-13,20:51:09:377,06663,----,
2025-07-13,20:51:09:490,06772,----,
2025-07-13,20:51:09:593,06775,----,
2025-07-13,20:51:09:706,06775,----,
2025-07-13,20:51:09:824,06752,----,
2025-07-13,20:51:09:924,02775,----,
2025-07-13,20:51:10:037,02829,----,
2025-07-13,20:51:10:140,02829,----,
2025-07-13,20:51:10:255,02968,----,
2025-07-13,20:51:10:367,02422,----,
2025-07-13,20:51:10:469,02424,----,
2025-07-13,20:51:10:581,02584,----,
2025-07-13,20:51:10:694,02584,----,
2025-07-13,20:51:10:798,03349,----,
2025-07-13,20:51:10:911,03356,----,
2025-07-13,20:51:11:024,03313,----,
2025-07-13,20:51:11:127,02735,----,
2025-07-13,20:51:11:241,02735,----,
2025-07-13,20:51:11:343,02780,----,
2025-07-13,20:51:11:456,02881,----,
2025-07-13,20:51:11:571,04426,----,
2025-07-13,20:51:11:674,04426,----,
2025-07-13,20:51:11:789,04472,----,
2025-07-13,20:51:11:890,04551,----,
2025-07-13,20:51:12:003,05443,----,
2025-07-13,20:51:12:117,05461,----,
2025-07-13,20:51:12:220,05461,----,
2025-07-13,20:51:12:336,05492,----,
2025-07-13,20:51:12:437,05869,----,
2025-07-13,20:51:12:552,05881,----,
2025-07-13,20:51:12:659,05881,----,
2025-07-13,20:51:12:767,05901,----,
2025-07-13,20:51:12:879,06132,----,
2025-07-13,20:51:12:990,06139,----,
2025-07-13,20:51:13:102,05910,----,
2025-07-13,20:51:13:205,05910,----,
2025-07-13,20:51:13:319,02683,----,
2025-07-13,20:51:13:430,02680,----,
2025-07-13,20:51:13:532,02676,----,
2025-07-13,20:51:13:645,02676,----,
2025-07-13,20:51:13:758,02659,----,
2025-07-13,20:51:13:867,02652,----,
2025-07-13,20:51:13:968,02654,----,
2025-07-13,20:51:14:079,03253,----,
2025-07-13,20:51:14:193,03253,----,
2025-07-13,20:51:14:297,03241,----,
2025-07-13,20:51:14:410,03240,----,
2025-07-13,20:51:14:522,03336,----,
2025-07-13,20:51:14:624,03388,----,
2025-07-13,20:51:14:736,03388,----,
2025-07-13,20:51:14:850,04567,----,
2025-07-13,20:51:14:954,04621,----,
2025-07-13,20:51:15:065,04713,----,
2025-07-13,20:51:15:178,04713,----,
2025-07-13,20:51:15:281,05706,----,
2025-07-13,20:51:15:396,05724,----,
2025-07-13,20:51:15:509,05764,----,
2025-07-13,20:51:15:613,06199,----,
2025-07-13,20:51:15:726,06199,----,
2025-07-13,20:51:15:828,06191,----,
2025-07-13,20:51:15:941,06187,----,
2025-07-13,20:51:16:055,06294,----,
2025-07-13,20:51:16:160,06311,----,
2025-07-13,20:51:16:272,06311,----,
2025-07-13,20:51:16:375,06302,----,
2025-07-13,20:51:16:490,03296,----,
2025-07-13,20:51:16:601,03233,----,
2025-07-13,20:51:16:703,03233,----,
2025-07-13,20:51:16:816,03198,----,
2025-07-13,20:51:16:932,02870,----,
2025-07-13,20:51:17:033,02899,----,
2025-07-13,20:51:17:141,02855,----,
2025-07-13,20:51:17:259,02855,----,
2025-07-13,20:51:17:369,02462,----,
2025-07-13,20:51:17:468,02466,----,
2025-07-13,20:51:17:579,02479,----,
2025-07-13,20:51:17:695,02479,----,
2025-07-13,20:51:17:800,02875,----,
2025-07-13,20:51:17:911,02912,----,
2025-07-13,20:51:18:018,02995,----,
2025-07-13,20:51:18:130,04346,----,
2025-07-13,20:51:18:242,04346,----,
2025-07-13,20:51:18:346,04390,----,
2025-07-13,20:51:18:459,04466,----,
2025-07-13,20:51:18:562,05337,----,
2025-07-13,20:51:18:674,05337,----,
2025-07-13,20:51:18:785,05357,----,
2025-07-13,20:51:18:896,05392,----,
2025-07-13,20:51:18:998,05829,----,
2025-07-13,20:51:19:109,05841,----,
