DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,16:47:22:196,04690,----,
2025-07-13,16:47:22:299,04690,----,
2025-07-13,16:47:22:411,04691,----,
2025-07-13,16:47:22:514,04693,----,
2025-07-13,16:47:22:628,04693,----,
2025-07-13,16:47:22:741,04695,----,
2025-07-13,16:47:22:844,04698,----,
2025-07-13,16:47:22:959,04720,----,
2025-07-13,16:47:23:062,04721,----,
2025-07-13,16:47:23:175,04721,----,
2025-07-13,16:47:23:287,04721,----,
2025-07-13,16:47:23:399,04723,----,
2025-07-13,16:47:23:503,04724,----,
2025-07-13,16:47:23:615,04726,----,
2025-07-13,16:47:23:727,04726,----,
2025-07-13,16:47:23:829,04729,----,
2025-07-13,16:47:23:944,04732,----,
2025-07-13,16:47:24:054,04754,----,
2025-07-13,16:47:24:158,04754,----,
2025-07-13,16:47:24:270,04754,----,
2025-07-13,16:47:24:386,04755,----,
2025-07-13,16:47:24:488,04755,----,
2025-07-13,16:47:24:593,04602,----,
2025-07-13,16:47:24:706,04602,----,
2025-07-13,16:47:24:820,04410,----,
2025-07-13,16:47:24:923,02604,----,
2025-07-13,16:47:25:037,02602,----,
2025-07-13,16:47:25:139,02602,----,
2025-07-13,16:47:25:254,02607,----,
2025-07-13,16:47:25:367,02704,----,
2025-07-13,16:47:25:470,02692,----,
2025-07-13,16:47:25:583,02648,----,
2025-07-13,16:47:25:686,02648,----,
2025-07-13,16:47:25:799,02523,----,
2025-07-13,16:47:25:912,02566,----,
2025-07-13,16:47:26:015,02618,----,
2025-07-13,16:47:26:128,02618,----,
2025-07-13,16:47:26:242,02870,----,
2025-07-13,16:47:26:343,02831,----,
2025-07-13,16:47:26:458,02778,----,
2025-07-13,16:47:26:562,02387,----,
2025-07-13,16:47:26:675,02387,----,
2025-07-13,16:47:26:789,02377,----,
2025-07-13,16:47:26:895,02365,----,
2025-07-13,16:47:27:008,02497,----,
2025-07-13,16:47:27:111,02501,----,
2025-07-13,16:47:27:225,02501,----,
2025-07-13,16:47:27:327,02499,----,
2025-07-13,16:47:27:441,02213,----,
2025-07-13,16:47:27:554,02238,----,
2025-07-13,16:47:27:658,02355,----,
2025-07-13,16:47:27:771,02355,----,
2025-07-13,16:47:27:874,04102,----,
2025-07-13,16:47:27:986,04096,----,
2025-07-13,16:47:28:102,03930,----,
2025-07-13,16:47:28:203,03930,----,
2025-07-13,16:47:28:316,01904,----,
2025-07-13,16:47:28:429,01904,----,
2025-07-13,16:47:28:533,01904,----,
2025-07-13,16:47:28:647,01903,----,
2025-07-13,16:47:28:749,01903,----,
2025-07-13,16:47:28:863,01902,----,
2025-07-13,16:47:28:972,02334,----,
2025-07-13,16:47:29:086,02927,----,
2025-07-13,16:47:29:190,02927,----,
2025-07-13,16:47:29:301,06323,----,
2025-07-13,16:47:29:410,06248,----,
2025-07-13,16:47:29:524,06043,----,
2025-07-13,16:47:29:633,03609,----,
2025-07-13,16:47:29:734,03609,----,
2025-07-13,16:47:29:848,03649,----,
2025-07-13,16:47:29:962,03742,----,
2025-07-13,16:47:30:073,04669,----,
2025-07-13,16:47:30:181,04653,----,
2025-07-13,16:47:30:289,04653,----,
2025-07-13,16:47:30:397,04603,----,
2025-07-13,16:47:30:498,04159,----,
2025-07-13,16:47:30:611,04152,----,
2025-07-13,16:47:30:723,04152,----,
2025-07-13,16:47:30:826,04116,----,
2025-07-13,16:47:30:938,02750,----,
2025-07-13,16:47:31:053,02702,----,
2025-07-13,16:47:31:157,02648,----,
2025-07-13,16:47:31:271,02648,----,
2025-07-13,16:47:31:382,02087,----,
2025-07-13,16:47:31:485,02075,----,
2025-07-13,16:47:31:600,02069,----,
2025-07-13,16:47:31:703,02069,----,
2025-07-13,16:47:31:816,01986,----,
2025-07-13,16:47:31:929,01982,----,
2025-07-13,16:47:32:033,01977,----,
2025-07-13,16:47:32:146,01931,----,
2025-07-13,16:47:32:249,01931,----,
2025-07-13,16:47:32:363,01930,----,
2025-07-13,16:47:32:476,01933,----,
2025-07-13,16:47:32:578,01945,----,
2025-07-13,16:47:32:691,01945,----,
2025-07-13,16:47:32:804,02127,----,
2025-07-13,16:47:32:906,02131,----,
2025-07-13,16:47:33:019,02138,----,
2025-07-13,16:47:33:131,02221,----,
2025-07-13,16:47:33:237,02221,----,
2025-07-13,16:47:33:347,02223,----,
2025-07-13,16:47:33:461,02227,----,
2025-07-13,16:47:33:565,02275,----,
2025-07-13,16:47:33:678,02276,----,
2025-07-13,16:47:33:781,02276,----,
2025-07-13,16:47:33:896,02279,----,
2025-07-13,16:47:34:009,02301,----,
2025-07-13,16:47:34:111,02295,----,
2025-07-13,16:47:34:222,02295,----,
2025-07-13,16:47:34:334,02284,----,
2025-07-13,16:47:34:437,02198,----,
2025-07-13,16:47:34:551,02199,----,
2025-07-13,16:47:34:655,02200,----,
2025-07-13,16:47:34:768,02200,----,
2025-07-13,16:47:34:883,02202,----,
2025-07-13,16:47:34:985,02176,----,
2025-07-13,16:47:35:098,02162,----,
2025-07-13,16:47:35:210,02138,----,
2025-07-13,16:47:35:312,02138,----,
2025-07-13,16:47:35:425,01913,----,
2025-07-13,16:47:35:540,01913,----,
2025-07-13,16:47:35:642,01912,----,
2025-07-13,16:47:35:755,01912,----,
