DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:10:43:300,05519,----,
2025-07-13,17:10:43:411,05518,----,
2025-07-13,17:10:43:523,05520,----,
2025-07-13,17:10:43:623,05540,----,
2025-07-13,17:10:43:734,06439,----,
2025-07-13,17:10:43:845,06439,----,
2025-07-13,17:10:43:957,06455,----,
2025-07-13,17:10:44:071,06334,----,
2025-07-13,17:10:44:174,04812,----,
2025-07-13,17:10:44:288,04861,----,
2025-07-13,17:10:44:390,04861,----,
2025-07-13,17:10:44:503,04910,----,
2025-07-13,17:10:44:617,04807,----,
2025-07-13,17:10:44:720,04811,----,
2025-07-13,17:10:44:834,04811,----,
2025-07-13,17:10:44:938,04835,----,
2025-07-13,17:10:45:051,04987,----,
