DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,19:42:53:398,10560,----,
2025-07-13,19:42:53:500,10555,----,
2025-07-13,19:42:53:614,10526,----,
2025-07-13,19:42:53:728,10526,----,
2025-07-13,19:42:53:829,10087,----,
2025-07-13,19:42:53:941,10094,----,
2025-07-13,19:42:54:055,10124,----,
2025-07-13,19:42:54:158,10507,----,
2025-07-13,19:42:54:270,10507,----,
2025-07-13,19:42:54:383,10498,----,
2025-07-13,19:42:54:486,10468,----,
2025-07-13,19:42:54:599,10201,----,
2025-07-13,19:42:54:711,10201,----,
2025-07-13,19:42:54:814,10194,----,
2025-07-13,19:42:54:931,09824,----,
2025-07-13,19:42:55:030,02163,----,
2025-07-13,19:42:55:143,02169,----,
2025-07-13,19:42:55:256,02169,----,
2025-07-13,19:42:55:359,02176,----,
2025-07-13,19:42:55:473,02263,----,
2025-07-13,19:42:55:586,02266,----,
2025-07-13,19:42:55:689,02266,----,
2025-07-13,19:42:55:801,02278,----,
2025-07-13,19:42:55:913,02409,----,
2025-07-13,19:42:56:017,02407,----,
2025-07-13,19:42:56:128,02406,----,
2025-07-13,19:42:56:238,02406,----,
2025-07-13,19:42:56:352,02407,----,
2025-07-13,19:42:56:456,02411,----,
2025-07-13,19:42:56:570,02386,----,
2025-07-13,19:42:56:679,02383,----,
2025-07-13,19:42:56:785,02383,----,
2025-07-13,19:42:56:900,02376,----,
2025-07-13,19:42:57:003,02268,----,
2025-07-13,19:42:57:118,02272,----,
2025-07-13,19:42:57:219,02272,----,
2025-07-13,19:42:57:332,02279,----,
2025-07-13,19:42:57:446,02373,----,
2025-07-13,19:42:57:549,02370,----,
2025-07-13,19:42:57:663,02374,----,
2025-07-13,19:42:57:767,02374,----,
2025-07-13,19:42:57:880,02525,----,
2025-07-13,19:42:57:983,02530,----,
2025-07-13,19:42:58:095,02540,----,
2025-07-13,19:42:58:209,02540,----,
2025-07-13,19:42:58:311,02657,----,
2025-07-13,19:42:58:424,02660,----,
2025-07-13,19:42:58:537,02666,----,
2025-07-13,19:42:58:641,02737,----,
2025-07-13,19:42:58:754,02737,----,
2025-07-13,19:42:58:867,02739,----,
2025-07-13,19:42:58:970,02743,----,
2025-07-13,19:42:59:079,02797,----,
2025-07-13,19:42:59:193,02797,----,
2025-07-13,19:42:59:296,02799,----,
2025-07-13,19:42:59:409,02803,----,
2025-07-13,19:42:59:527,02854,----,
2025-07-13,19:42:59:625,02855,----,
2025-07-13,19:42:59:738,02855,----,
2025-07-13,19:42:59:851,02859,----,
2025-07-13,19:42:59:953,02700,----,
2025-07-13,19:43:00:067,02682,----,
2025-07-13,19:43:00:171,02662,----,
2025-07-13,19:43:00:284,02662,----,
2025-07-13,19:43:00:397,02440,----,
2025-07-13,19:43:00:501,02435,----,
2025-07-13,19:43:00:614,02430,----,
2025-07-13,19:43:00:727,02430,----,
2025-07-13,19:43:00:828,02380,----,
2025-07-13,19:43:00:941,02381,----,
2025-07-13,19:43:01:054,02384,----,
2025-07-13,19:43:01:158,02404,----,
2025-07-13,19:43:01:271,02404,----,
2025-07-13,19:43:01:384,02406,----,
2025-07-13,19:43:01:486,02423,----,
2025-07-13,19:43:01:601,02665,----,
2025-07-13,19:43:01:712,02670,----,
2025-07-13,19:43:01:814,02670,----,
2025-07-13,19:43:01:927,02679,----,
2025-07-13,19:43:02:030,02798,----,
2025-07-13,19:43:02:144,02801,----,
2025-07-13,19:43:02:259,02801,----,
2025-07-13,19:43:02:360,02807,----,
2025-07-13,19:43:02:474,02880,----,
2025-07-13,19:43:02:578,02882,----,
2025-07-13,19:43:02:691,02887,----,
2025-07-13,19:43:02:803,02887,----,
2025-07-13,19:43:02:906,02941,----,
2025-07-13,19:43:03:019,02942,----,
2025-07-13,19:43:03:132,02946,----,
2025-07-13,19:43:03:236,02711,----,
2025-07-13,19:43:03:349,02711,----,
2025-07-13,19:43:03:462,02699,----,
2025-07-13,19:43:03:563,02684,----,
2025-07-13,19:43:03:676,02502,----,
2025-07-13,19:43:03:779,02502,----,
2025-07-13,19:43:03:893,02500,----,
2025-07-13,19:43:04:006,02501,----,
2025-07-13,19:43:04:115,02501,----,
2025-07-13,19:43:04:220,02505,----,
2025-07-13,19:43:04:332,02505,----,
2025-07-13,19:43:04:446,02506,----,
2025-07-13,19:43:04:548,02655,----,
2025-07-13,19:43:04:663,02666,----,
2025-07-13,19:43:04:765,02666,----,
2025-07-13,19:43:04:879,02683,----,
2025-07-13,19:43:04:991,02868,----,
2025-07-13,19:43:05:093,02872,----,
2025-07-13,19:43:05:209,02879,----,
2025-07-13,19:43:05:324,02879,----,
2025-07-13,19:43:05:424,02989,----,
2025-07-13,19:43:05:535,02992,----,
2025-07-13,19:43:05:648,02998,----,
2025-07-13,19:43:05:752,03077,----,
2025-07-13,19:43:05:865,03077,----,
2025-07-13,19:43:05:971,03079,----,
2025-07-13,19:43:06:081,03083,----,
2025-07-13,19:43:06:196,03139,----,
2025-07-13,19:43:06:297,03139,----,
2025-07-13,19:43:06:411,03141,----,
2025-07-13,19:43:06:515,03144,----,
2025-07-13,19:43:06:630,03068,----,
2025-07-13,19:43:06:742,03029,----,
2025-07-13,19:43:06:843,03029,----,
2025-07-13,19:43:06:957,02986,----,
