DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:10:35:643,05586,----,
2025-07-13,17:10:35:761,05595,----,
2025-07-13,17:10:35:861,05595,----,
2025-07-13,17:10:35:971,05758,----,
2025-07-13,17:10:36:083,05762,----,
2025-07-13,17:10:36:186,05769,----,
2025-07-13,17:10:36:300,05769,----,
2025-07-13,17:10:36:412,05828,----,
2025-07-13,17:10:36:515,05813,----,
2025-07-13,17:10:36:627,05790,----,
2025-07-13,17:10:36:740,05598,----,
2025-07-13,17:10:36:843,05598,----,
2025-07-13,17:10:36:954,05603,----,
2025-07-13,17:10:37:065,05613,----,
2025-07-13,17:10:37:175,05660,----,
2025-07-13,17:10:37:287,05660,----,
2025-07-13,17:10:37:398,05634,----,
2025-07-13,17:10:37:501,05577,----,
2025-07-13,17:10:37:612,05355,----,
2025-07-13,17:10:37:720,05373,----,
2025-07-13,17:10:37:832,05373,----,
2025-07-13,17:10:37:943,05395,----,
2025-07-13,17:10:38:045,06692,----,
2025-07-13,17:10:38:156,07121,----,
2025-07-13,17:10:38:267,07121,----,
2025-07-13,17:10:38:379,06973,----,
2025-07-13,17:10:38:490,05289,----,
2025-07-13,17:10:38:601,05272,----,
2025-07-13,17:10:38:703,05248,----,
2025-07-13,17:10:38:814,05248,----,
2025-07-13,17:10:38:926,04786,----,
2025-07-13,17:10:39:039,04627,----,
2025-07-13,17:10:39:139,04487,----,
2025-07-13,17:10:39:251,03326,----,
2025-07-13,17:10:39:361,03326,----,
2025-07-13,17:10:39:474,03358,----,
2025-07-13,17:10:39:586,03450,----,
2025-07-13,17:10:39:688,04104,----,
2025-07-13,17:10:39:801,04104,----,
2025-07-13,17:10:39:911,04037,----,
2025-07-13,17:10:40:022,03907,----,
2025-07-13,17:10:40:124,03778,----,
2025-07-13,17:10:40:236,03736,----,
2025-07-13,17:10:40:348,03736,----,
2025-07-13,17:10:40:461,03744,----,
2025-07-13,17:10:40:563,04270,----,
2025-07-13,17:10:40:676,04299,----,
2025-07-13,17:10:40:789,04343,----,
2025-07-13,17:10:40:891,04343,----,
2025-07-13,17:10:41:003,04829,----,
2025-07-13,17:10:41:115,04837,----,
2025-07-13,17:10:41:227,04853,----,
2025-07-13,17:10:41:328,04853,----,
2025-07-13,17:10:41:440,05112,----,
2025-07-13,17:10:41:552,05118,----,
2025-07-13,17:10:41:664,05129,----,
2025-07-13,17:10:41:767,05273,----,
2025-07-13,17:10:41:875,05273,----,
2025-07-13,17:10:41:992,05276,----,
2025-07-13,17:10:42:095,05282,----,
2025-07-13,17:10:42:209,05347,----,
2025-07-13,17:10:42:313,05347,----,
