DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,16:50:48:735,04161,----,
2025-07-13,16:50:48:850,04165,----,
2025-07-13,16:50:48:953,04212,----,
2025-07-13,16:50:49:066,04214,----,
2025-07-13,16:50:49:176,04220,----,
2025-07-13,16:50:49:282,04220,----,
2025-07-13,16:50:49:398,04312,----,
2025-07-13,16:50:49:507,04307,----,
2025-07-13,16:50:49:610,04289,----,
2025-07-13,16:50:49:724,04176,----,
2025-07-13,16:50:49:835,04176,----,
2025-07-13,16:50:49:939,04179,----,
2025-07-13,16:50:50:052,04189,----,
2025-07-13,16:50:50:155,04254,----,
2025-07-13,16:50:50:267,04254,----,
2025-07-13,16:50:50:379,04255,----,
2025-07-13,16:50:50:484,04256,----,
2025-07-13,16:50:50:598,04255,----,
2025-07-13,16:50:50:708,04242,----,
2025-07-13,16:50:50:818,04242,----,
2025-07-13,16:50:50:930,04174,----,
2025-07-13,16:50:51:032,03764,----,
2025-07-13,16:50:51:144,03778,----,
2025-07-13,16:50:51:257,03778,----,
2025-07-13,16:50:51:360,03796,----,
2025-07-13,16:50:51:473,03966,----,
2025-07-13,16:50:51:586,03965,----,
2025-07-13,16:50:51:691,03963,----,
2025-07-13,16:50:51:801,03963,----,
2025-07-13,16:50:51:904,03962,----,
2025-07-13,16:50:52:017,03956,----,
2025-07-13,16:50:52:130,03951,----,
2025-07-13,16:50:52:233,03949,----,
2025-07-13,16:50:52:345,03949,----,
2025-07-13,16:50:52:457,03952,----,
2025-07-13,16:50:52:578,03959,----,
2025-07-13,16:50:52:693,04099,----,
2025-07-13,16:50:52:796,04102,----,
2025-07-13,16:50:52:910,04102,----,
2025-07-13,16:50:53:026,04108,----,
2025-07-13,16:50:53:128,04191,----,
2025-07-13,16:50:53:240,04193,----,
2025-07-13,16:50:53:343,04193,----,
2025-07-13,16:50:53:457,04198,----,
