DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:03:01:672,04188,----,
2025-07-13,17:03:01:786,04189,----,
2025-07-13,17:03:01:891,04189,----,
2025-07-13,17:03:02:003,04218,----,
2025-07-13,17:03:02:117,04220,----,
2025-07-13,17:03:02:218,04224,----,
2025-07-13,17:03:02:333,04224,----,
2025-07-13,17:03:02:450,04266,----,
2025-07-13,17:03:02:550,04267,----,
2025-07-13,17:03:02:660,04269,----,
2025-07-13,17:03:02:766,04273,----,
2025-07-13,17:03:02:878,04273,----,
2025-07-13,17:03:02:994,04306,----,
2025-07-13,17:03:03:097,04247,----,
2025-07-13,17:03:03:209,04221,----,
2025-07-13,17:03:03:311,02794,----,
2025-07-13,17:03:03:424,02794,----,
2025-07-13,17:03:03:538,02737,----,
2025-07-13,17:03:03:640,02683,----,
2025-07-13,17:03:03:754,02582,----,
2025-07-13,17:03:03:867,02582,----,
2025-07-13,17:03:03:970,02558,----,
2025-07-13,17:03:04:085,02524,----,
2025-07-13,17:03:04:187,02938,----,
2025-07-13,17:03:04:300,02909,----,
2025-07-13,17:03:04:413,02909,----,
2025-07-13,17:03:04:516,02871,----,
2025-07-13,17:03:04:630,02973,----,
2025-07-13,17:03:04:733,02919,----,
2025-07-13,17:03:04:847,02919,----,
2025-07-13,17:03:04:960,02845,----,
2025-07-13,17:03:05:062,02274,----,
2025-07-13,17:03:05:175,02290,----,
2025-07-13,17:03:05:289,02296,----,
2025-07-13,17:03:05:394,02296,----,
2025-07-13,17:03:05:503,02355,----,
2025-07-13,17:03:05:617,02371,----,
2025-07-13,17:03:05:719,02402,----,
2025-07-13,17:03:05:833,02511,----,
2025-07-13,17:03:05:936,02511,----,
2025-07-13,17:03:06:050,02511,----,
2025-07-13,17:03:06:163,02519,----,
2025-07-13,17:03:06:267,02497,----,
2025-07-13,17:03:06:381,02497,----,
2025-07-13,17:03:06:493,02872,----,
2025-07-13,17:03:06:597,02832,----,
2025-07-13,17:03:06:710,02850,----,
2025-07-13,17:03:06:812,02355,----,
2025-07-13,17:03:06:926,02355,----,
2025-07-13,17:03:07:030,02339,----,
2025-07-13,17:03:07:143,02307,----,
2025-07-13,17:03:07:256,02341,----,
2025-07-13,17:03:07:361,02301,----,
2025-07-13,17:03:07:472,02301,----,
2025-07-13,17:03:07:586,02292,----,
2025-07-13,17:03:07:689,05209,----,
2025-07-13,17:03:07:802,05113,----,
2025-07-13,17:03:07:914,05113,----,
2025-07-13,17:03:08:018,04869,----,
2025-07-13,17:03:08:134,02479,----,
2025-07-13,17:03:08:243,02477,----,
2025-07-13,17:03:08:346,02476,----,
2025-07-13,17:03:08:462,02476,----,
2025-07-13,17:03:08:563,02480,----,
2025-07-13,17:03:08:673,02487,----,
2025-07-13,17:03:08:782,02578,----,
2025-07-13,17:03:08:897,02578,----,
2025-07-13,17:03:09:002,02581,----,
2025-07-13,17:03:09:113,02586,----,
2025-07-13,17:03:09:220,02660,----,
2025-07-13,17:03:09:335,02662,----,
2025-07-13,17:03:09:449,02662,----,
2025-07-13,17:03:09:553,02666,----,
2025-07-13,17:03:09:657,02721,----,
2025-07-13,17:03:09:771,02722,----,
2025-07-13,17:03:09:882,02697,----,
2025-07-13,17:03:09:987,02697,----,
2025-07-13,17:03:10:095,02664,----,
2025-07-13,17:03:10:201,03609,----,
2025-07-13,17:03:10:317,03470,----,
2025-07-13,17:03:10:421,03470,----,
2025-07-13,17:03:10:532,03380,----,
2025-07-13,17:03:10:640,02488,----,
2025-07-13,17:03:10:753,02477,----,
2025-07-13,17:03:10:860,02434,----,
2025-07-13,17:03:10:969,02434,----,
2025-07-13,17:03:11:080,02160,----,
2025-07-13,17:03:11:188,02154,----,
2025-07-13,17:03:11:300,02129,----,
2025-07-13,17:03:11:409,02129,----,
2025-07-13,17:03:11:518,02816,----,
2025-07-13,17:03:11:625,02866,----,
2025-07-13,17:03:11:737,02983,----,
2025-07-13,17:03:11:851,02376,----,
2025-07-13,17:03:11:960,02376,----,
2025-07-13,17:03:12:061,02381,----,
2025-07-13,17:03:12:173,02392,----,
2025-07-13,17:03:12:285,02532,----,
2025-07-13,17:03:12:398,02537,----,
2025-07-13,17:03:12:505,02537,----,
2025-07-13,17:03:12:612,02545,----,
2025-07-13,17:03:12:724,02639,----,
2025-07-13,17:03:12:831,02641,----,
2025-07-13,17:03:12:940,02641,----,
2025-07-13,17:03:13:053,02645,----,
2025-07-13,17:03:13:155,02708,----,
2025-07-13,17:03:13:271,02710,----,
2025-07-13,17:03:13:380,02715,----,
2025-07-13,17:03:13:484,02715,----,
2025-07-13,17:03:13:592,02775,----,
2025-07-13,17:03:13:703,02777,----,
2025-07-13,17:03:13:820,02780,----,
2025-07-13,17:03:13:921,02817,----,
2025-07-13,17:03:14:039,02817,----,
2025-07-13,17:03:14:142,02819,----,
2025-07-13,17:03:14:256,02819,----,
2025-07-13,17:03:14:358,02819,----,
2025-07-13,17:03:14:472,02819,----,
2025-07-13,17:03:14:586,02820,----,
2025-07-13,17:03:14:688,02822,----,
2025-07-13,17:03:14:801,02824,----,
2025-07-13,17:03:14:913,02689,----,
2025-07-13,17:03:15:017,02689,----,
2025-07-13,17:03:15:130,02673,----,
2025-07-13,17:03:15:233,02648,----,
