DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,16:58:12:436,04154,----,
2025-07-13,16:58:12:535,04155,----,
2025-07-13,16:58:12:648,04155,----,
2025-07-13,16:58:12:751,04156,----,
2025-07-13,16:58:12:865,04158,----,
2025-07-13,16:58:12:969,04162,----,
2025-07-13,16:58:13:082,04162,----,
2025-07-13,16:58:13:196,04206,----,
2025-07-13,16:58:13:299,04138,----,
2025-07-13,16:58:13:411,04207,----,
2025-07-13,16:58:13:516,06794,----,
2025-07-13,16:58:13:630,06794,----,
2025-07-13,16:58:13:734,06851,----,
2025-07-13,16:58:13:848,06632,----,
2025-07-13,16:58:13:960,05065,----,
2025-07-13,16:58:14:064,05288,----,
2025-07-13,16:58:14:177,05288,----,
2025-07-13,16:58:14:280,05289,----,
2025-07-13,16:58:14:393,04808,----,
2025-07-13,16:58:14:506,04768,----,
2025-07-13,16:58:14:611,04768,----,
2025-07-13,16:58:14:725,04652,----,
2025-07-13,16:58:14:827,02654,----,
2025-07-13,16:58:14:941,02647,----,
2025-07-13,16:58:15:054,02635,----,
2025-07-13,16:58:15:158,02635,----,
2025-07-13,16:58:15:272,02533,----,
2025-07-13,16:58:15:375,02550,----,
2025-07-13,16:58:15:487,02604,----,
2025-07-13,16:58:15:601,02604,----,
2025-07-13,16:58:15:703,03068,----,
2025-07-13,16:58:15:817,03021,----,
2025-07-13,16:58:15:921,02946,----,
2025-07-13,16:58:16:034,01978,----,
2025-07-13,16:58:16:149,01978,----,
2025-07-13,16:58:16:251,01963,----,
2025-07-13,16:58:16:365,01945,----,
2025-07-13,16:58:16:470,01792,----,
2025-07-13,16:58:16:581,01792,----,
2025-07-13,16:58:16:695,01792,----,
2025-07-13,16:58:16:798,01793,----,
2025-07-13,16:58:16:912,01792,----,
2025-07-13,16:58:17:014,01792,----,
2025-07-13,16:58:17:127,01792,----,
2025-07-13,16:58:17:241,01791,----,
2025-07-13,16:58:17:344,01790,----,
2025-07-13,16:58:17:458,01790,----,
2025-07-13,16:58:17:570,01790,----,
2025-07-13,16:58:17:671,01790,----,
2025-07-13,16:58:17:784,01793,----,
2025-07-13,16:58:17:897,01806,----,
2025-07-13,16:58:17:999,01986,----,
2025-07-13,16:58:18:114,01986,----,
2025-07-13,16:58:18:227,01992,----,
2025-07-13,16:58:18:329,02006,----,
2025-07-13,16:58:18:444,02196,----,
2025-07-13,16:58:18:546,02199,----,
2025-07-13,16:58:18:660,02199,----,
2025-07-13,16:58:18:773,02212,----,
2025-07-13,16:58:18:877,02356,----,
2025-07-13,16:58:18:990,02352,----,
2025-07-13,16:58:19:095,02355,----,
2025-07-13,16:58:19:208,02355,----,
2025-07-13,16:58:19:324,02381,----,
2025-07-13,16:58:19:423,02378,----,
2025-07-13,16:58:19:537,02367,----,
2025-07-13,16:58:19:641,02367,----,
2025-07-13,16:58:19:755,02092,----,
2025-07-13,16:58:19:858,02090,----,
2025-07-13,16:58:19:972,02077,----,
2025-07-13,16:58:20:085,01881,----,
2025-07-13,16:58:20:188,01881,----,
2025-07-13,16:58:20:301,01878,----,
2025-07-13,16:58:20:414,01873,----,
2025-07-13,16:58:20:520,01818,----,
2025-07-13,16:58:20:631,01818,----,
2025-07-13,16:58:20:735,01819,----,
2025-07-13,16:58:20:846,01819,----,
2025-07-13,16:58:20:958,01818,----,
2025-07-13,16:58:21:061,01815,----,
2025-07-13,16:58:21:174,01815,----,
2025-07-13,16:58:21:289,01781,----,
2025-07-13,16:58:21:391,01780,----,
2025-07-13,16:58:21:507,01780,----,
2025-07-13,16:58:21:619,01781,----,
2025-07-13,16:58:21:720,01781,----,
2025-07-13,16:58:21:833,01783,----,
2025-07-13,16:58:21:945,01797,----,
2025-07-13,16:58:22:048,01994,----,
2025-07-13,16:58:22:162,01994,----,
2025-07-13,16:58:22:267,01996,----,
2025-07-13,16:58:22:381,02002,----,
2025-07-13,16:58:22:484,02105,----,
2025-07-13,16:58:22:597,02113,----,
2025-07-13,16:58:22:701,02113,----,
2025-07-13,16:58:22:814,02120,----,
2025-07-13,16:58:22:928,02181,----,
2025-07-13,16:58:23:036,02184,----,
2025-07-13,16:58:23:143,02184,----,
2025-07-13,16:58:23:257,02188,----,
2025-07-13,16:58:23:361,02239,----,
2025-07-13,16:58:23:474,02241,----,
2025-07-13,16:58:23:577,02244,----,
2025-07-13,16:58:23:693,02244,----,
2025-07-13,16:58:23:805,02304,----,
2025-07-13,16:58:23:906,02305,----,
2025-07-13,16:58:24:021,02307,----,
2025-07-13,16:58:24:137,02218,----,
2025-07-13,16:58:24:235,02218,----,
2025-07-13,16:58:24:350,02210,----,
2025-07-13,16:58:24:454,02198,----,
2025-07-13,16:58:24:569,01930,----,
2025-07-13,16:58:24:681,01930,----,
2025-07-13,16:58:24:785,01922,----,
2025-07-13,16:58:24:894,01911,----,
2025-07-13,16:58:25:011,01812,----,
2025-07-13,16:58:25:113,01813,----,
2025-07-13,16:58:25:225,01813,----,
2025-07-13,16:58:25:327,01815,----,
2025-07-13,16:58:25:442,01815,----,
2025-07-13,16:58:25:554,01815,----,
2025-07-13,16:58:25:657,01814,----,
2025-07-13,16:58:25:771,01814,----,
2025-07-13,16:58:25:874,01813,----,
2025-07-13,16:58:25:982,01813,----,
