DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,17:06:40:737,04657,----,
2025-07-13,17:06:40:853,04657,----,
2025-07-13,17:06:40:953,04660,----,
2025-07-13,17:06:41:068,04663,----,
2025-07-13,17:06:41:180,04685,----,
2025-07-13,17:06:41:284,04686,----,
2025-07-13,17:06:41:396,04686,----,
2025-07-13,17:06:41:499,04687,----,
2025-07-13,17:06:41:611,04688,----,
2025-07-13,17:06:41:725,04690,----,
2025-07-13,17:06:41:827,04690,----,
2025-07-13,17:06:41:940,04496,----,
2025-07-13,17:06:42:053,02257,----,
2025-07-13,17:06:42:156,02242,----,
2025-07-13,17:06:42:268,02226,----,
2025-07-13,17:06:42:382,02226,----,
2025-07-13,17:06:42:490,02143,----,
2025-07-13,17:06:42:598,02145,----,
2025-07-13,17:06:42:710,02134,----,
2025-07-13,17:06:42:813,02134,----,
2025-07-13,17:06:42:926,01892,----,
2025-07-13,17:06:43:039,01894,----,
2025-07-13,17:06:43:141,01992,----,
2025-07-13,17:06:43:256,02723,----,
2025-07-13,17:06:43:368,02723,----,
2025-07-13,17:06:43:471,02644,----,
2025-07-13,17:06:43:584,02563,----,
2025-07-13,17:06:43:690,01912,----,
2025-07-13,17:06:43:802,01916,----,
2025-07-13,17:06:43:905,01916,----,
2025-07-13,17:06:44:018,01928,----,
2025-07-13,17:06:44:131,02078,----,
2025-07-13,17:06:44:234,02089,----,
2025-07-13,17:06:44:348,02089,----,
2025-07-13,17:06:44:461,02135,----,
2025-07-13,17:06:44:565,02592,----,
2025-07-13,17:06:44:680,02607,----,
2025-07-13,17:06:44:781,02629,----,
2025-07-13,17:06:44:894,02629,----,
2025-07-13,17:06:45:005,02931,----,
2025-07-13,17:06:45:108,02928,----,
2025-07-13,17:06:45:222,02922,----,
2025-07-13,17:06:45:337,02922,----,
2025-07-13,17:06:45:438,02890,----,
2025-07-13,17:06:45:558,02888,----,
2025-07-13,17:06:45:656,02888,----,
2025-07-13,17:06:45:765,02881,----,
2025-07-13,17:06:45:877,02881,----,
2025-07-13,17:06:45:991,02856,----,
2025-07-13,17:06:46:092,02523,----,
2025-07-13,17:06:46:204,02521,----,
2025-07-13,17:06:46:315,02521,----,
2025-07-13,17:06:46:427,02523,----,
2025-07-13,17:06:46:534,02594,----,
2025-07-13,17:06:46:648,02626,----,
2025-07-13,17:06:46:750,02655,----,
2025-07-13,17:06:46:863,02655,----,
2025-07-13,17:06:46:976,02522,----,
2025-07-13,17:06:47:079,02515,----,
2025-07-13,17:06:47:199,02476,----,
2025-07-13,17:06:47:297,02062,----,
2025-07-13,17:06:47:414,02062,----,
2025-07-13,17:06:47:514,02056,----,
2025-07-13,17:06:47:627,02041,----,
2025-07-13,17:06:47:740,01903,----,
2025-07-13,17:06:47:842,01903,----,
2025-07-13,17:06:47:955,01902,----,
2025-07-13,17:06:48:069,01900,----,
2025-07-13,17:06:48:171,01899,----,
2025-07-13,17:06:48:285,01895,----,
2025-07-13,17:06:48:398,01895,----,
2025-07-13,17:06:48:502,01889,----,
2025-07-13,17:06:48:615,01936,----,
2025-07-13,17:06:48:721,01960,----,
2025-07-13,17:06:48:832,01987,----,
2025-07-13,17:06:48:945,01987,----,
2025-07-13,17:06:49:048,02414,----,
2025-07-13,17:06:49:164,02653,----,
2025-07-13,17:06:49:266,02661,----,
2025-07-13,17:06:49:379,02661,----,
2025-07-13,17:06:49:483,02509,----,
2025-07-13,17:06:49:595,02503,----,
2025-07-13,17:06:49:708,02507,----,
2025-07-13,17:06:49:821,02558,----,
2025-07-13,17:06:49:923,02558,----,
2025-07-13,17:06:50:037,02558,----,
2025-07-13,17:06:50:140,02556,----,
2025-07-13,17:06:50:253,02553,----,
2025-07-13,17:06:50:366,02553,----,
2025-07-13,17:06:50:469,02524,----,
2025-07-13,17:06:50:583,02526,----,
2025-07-13,17:06:50:686,02534,----,
2025-07-13,17:06:50:799,02639,----,
2025-07-13,17:06:50:911,02639,----,
2025-07-13,17:06:51:014,02648,----,
2025-07-13,17:06:51:127,02670,----,
2025-07-13,17:06:51:241,02626,----,
2025-07-13,17:06:51:344,02624,----,
2025-07-13,17:06:51:458,02624,----,
2025-07-13,17:06:51:570,02622,----,
2025-07-13,17:06:51:672,02621,----,
2025-07-13,17:06:51:785,02621,----,
2025-07-13,17:06:51:897,02621,----,
2025-07-13,17:06:52:009,02632,----,
2025-07-13,17:06:52:109,02599,----,
2025-07-13,17:06:52:220,01928,----,
2025-07-13,17:06:52:332,01922,----,
2025-07-13,17:06:52:441,01922,----,
2025-07-13,17:06:52:553,01912,----,
2025-07-13,17:06:52:662,01822,----,
2025-07-13,17:06:52:765,01821,----,
2025-07-13,17:06:52:876,01821,----,
2025-07-13,17:06:52:988,01819,----,
2025-07-13,17:06:53:100,01817,----,
2025-07-13,17:06:53:211,01794,----,
2025-07-13,17:06:53:312,01794,----,
2025-07-13,17:06:53:423,01794,----,
2025-07-13,17:06:53:537,01794,----,
2025-07-13,17:06:53:642,01797,----,
2025-07-13,17:06:53:752,01817,----,
2025-07-13,17:06:53:861,02132,----,
2025-07-13,17:06:53:974,02132,----,
2025-07-13,17:06:54:086,02155,----,
2025-07-13,17:06:54:187,02180,----,
2025-07-13,17:06:54:300,02432,----,
