DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,16:36:01:474,05419,----,
2025-07-13,16:36:01:588,05421,----,
2025-07-13,16:36:01:688,05421,----,
2025-07-13,16:36:01:802,05424,----,
2025-07-13,16:36:01:904,05428,----,
2025-07-13,16:36:02:018,05471,----,
2025-07-13,16:36:02:132,05471,----,
2025-07-13,16:36:02:236,05471,----,
2025-07-13,16:36:02:348,05472,----,
2025-07-13,16:36:02:461,05473,----,
2025-07-13,16:36:02:577,05249,----,
2025-07-13,16:36:02:677,05249,----,
2025-07-13,16:36:02:781,04907,----,
2025-07-13,16:36:02:893,02024,----,
2025-07-13,16:36:03:006,02058,----,
2025-07-13,16:36:03:108,02083,----,
2025-07-13,16:36:03:222,02083,----,
2025-07-13,16:36:03:337,02103,----,
2025-07-13,16:36:03:440,02100,----,
2025-07-13,16:36:03:554,02089,----,
2025-07-13,16:36:03:655,02089,----,
2025-07-13,16:36:03:770,02018,----,
2025-07-13,16:36:03:875,02021,----,
2025-07-13,16:36:03:988,02026,----,
2025-07-13,16:36:04:095,02117,----,
2025-07-13,16:36:04:206,02117,----,
2025-07-13,16:36:04:319,02127,----,
2025-07-13,16:36:04:422,02142,----,
2025-07-13,16:36:04:536,02270,----,
2025-07-13,16:36:04:639,02270,----,
2025-07-13,16:36:04:753,02272,----,
2025-07-13,16:36:04:867,02267,----,
2025-07-13,16:36:04:969,02266,----,
2025-07-13,16:36:05:082,02244,----,
2025-07-13,16:36:05:198,02244,----,
2025-07-13,16:36:05:296,02205,----,
2025-07-13,16:36:05:408,01757,----,
2025-07-13,16:36:05:518,01752,----,
2025-07-13,16:36:05:632,01748,----,
2025-07-13,16:36:05:737,01748,----,
2025-07-13,16:36:05:849,01748,----,
2025-07-13,16:36:05:951,01753,----,
2025-07-13,16:36:06:065,01759,----,
2025-07-13,16:36:06:179,01759,----,
2025-07-13,16:36:06:281,01802,----,
2025-07-13,16:36:06:394,01802,----,
2025-07-13,16:36:06:509,01803,----,
2025-07-13,16:36:06:613,01803,----,
2025-07-13,16:36:06:727,01803,----,
2025-07-13,16:36:06:831,01801,----,
2025-07-13,16:36:06:943,01799,----,
2025-07-13,16:36:07:046,01785,----,
2025-07-13,16:36:07:160,01785,----,
2025-07-13,16:36:07:273,01784,----,
2025-07-13,16:36:07:376,01782,----,
2025-07-13,16:36:07:490,01781,----,
2025-07-13,16:36:07:592,01798,----,
2025-07-13,16:36:07:706,01798,----,
2025-07-13,16:36:07:820,01807,----,
2025-07-13,16:36:07:923,01827,----,
2025-07-13,16:36:08:035,02076,----,
2025-07-13,16:36:08:139,02087,----,
2025-07-13,16:36:08:253,02087,----,
2025-07-13,16:36:08:365,02074,----,
2025-07-13,16:36:08:467,01851,----,
2025-07-13,16:36:08:582,01852,----,
2025-07-13,16:36:08:696,01852,----,
2025-07-13,16:36:08:797,01852,----,
2025-07-13,16:36:08:910,01845,----,
2025-07-13,16:36:09:016,01832,----,
2025-07-13,16:36:09:131,01690,----,
2025-07-13,16:36:09:234,01690,----,
2025-07-13,16:36:09:347,01686,----,
2025-07-13,16:36:09:459,01681,----,
2025-07-13,16:36:09:562,01657,----,
2025-07-13,16:36:09:677,01657,----,
2025-07-13,16:36:09:789,01661,----,
2025-07-13,16:36:09:892,01662,----,
2025-07-13,16:36:10:006,01659,----,
2025-07-13,16:36:10:108,01658,----,
2025-07-13,16:36:10:222,01658,----,
2025-07-13,16:36:10:335,01699,----,
2025-07-13,16:36:10:439,01868,----,
2025-07-13,16:36:10:551,01869,----,
2025-07-13,16:36:10:659,01631,----,
2025-07-13,16:36:10:768,01631,----,
2025-07-13,16:36:10:880,01629,----,
2025-07-13,16:36:10:983,01633,----,
2025-07-13,16:36:11:097,01793,----,
2025-07-13,16:36:11:211,01793,----,
2025-07-13,16:36:11:316,01783,----,
2025-07-13,16:36:11:428,01863,----,
2025-07-13,16:36:11:532,01665,----,
2025-07-13,16:36:11:645,01672,----,
2025-07-13,16:36:11:749,01672,----,
2025-07-13,16:36:11:861,01697,----,
2025-07-13,16:36:11:975,01806,----,
2025-07-13,16:36:12:079,01803,----,
2025-07-13,16:36:12:192,01803,----,
2025-07-13,16:36:12:305,01800,----,
2025-07-13,16:36:12:407,01772,----,
2025-07-13,16:36:12:521,01771,----,
2025-07-13,16:36:12:633,01767,----,
2025-07-13,16:36:12:738,01767,----,
2025-07-13,16:36:12:849,01762,----,
2025-07-13,16:36:12:957,01728,----,
2025-07-13,16:36:13:066,01724,----,
2025-07-13,16:36:13:181,01717,----,
2025-07-13,16:36:13:284,01717,----,
2025-07-13,16:36:13:397,01657,----,
2025-07-13,16:36:13:502,01656,----,
2025-07-13,16:36:13:615,01654,----,
2025-07-13,16:36:13:727,01654,----,
2025-07-13,16:36:13:832,01655,----,
2025-07-13,16:36:13:942,01667,----,
2025-07-13,16:36:14:045,01695,----,
2025-07-13,16:36:14:159,01652,----,
2025-07-13,16:36:14:272,01652,----,
2025-07-13,16:36:14:377,01648,----,
2025-07-13,16:36:14:490,01706,----,
2025-07-13,16:36:14:593,01600,----,
2025-07-13,16:36:14:706,01600,----,
2025-07-13,16:36:14:821,01618,----,
2025-07-13,16:36:14:923,01683,----,
2025-07-13,16:36:15:039,01706,----,
