DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,16:52:56:897,04394,----,
2025-07-13,16:52:56:999,04394,----,
2025-07-13,16:52:57:111,04398,----,
2025-07-13,16:52:57:224,04403,----,
2025-07-13,16:52:57:329,04473,----,
2025-07-13,16:52:57:441,04474,----,
2025-07-13,16:52:57:554,04474,----,
2025-07-13,16:52:57:660,04478,----,
2025-07-13,16:52:57:771,04483,----,
2025-07-13,16:52:57:873,04625,----,
2025-07-13,16:52:57:986,04625,----,
2025-07-13,16:52:58:097,04489,----,
2025-07-13,16:52:58:211,04275,----,
2025-07-13,16:52:58:314,02089,----,
2025-07-13,16:52:58:428,02087,----,
2025-07-13,16:52:58:533,02087,----,
2025-07-13,16:52:58:645,02093,----,
2025-07-13,16:52:58:749,02045,----,
2025-07-13,16:52:58:863,02043,----,
2025-07-13,16:52:58:979,02041,----,
2025-07-13,16:52:59:077,02041,----,
2025-07-13,16:52:59:194,01983,----,
2025-07-13,16:52:59:297,01979,----,
2025-07-13,16:52:59:407,01975,----,
2025-07-13,16:52:59:523,01975,----,
2025-07-13,16:52:59:626,01948,----,
2025-07-13,16:52:59:742,01950,----,
2025-07-13,16:52:59:845,01953,----,
2025-07-13,16:52:59:958,01998,----,
2025-07-13,16:53:00:069,01998,----,
2025-07-13,16:53:00:171,01999,----,
2025-07-13,16:53:00:295,02002,----,
2025-07-13,16:53:00:404,02033,----,
2025-07-13,16:53:00:509,02033,----,
2025-07-13,16:53:00:617,02033,----,
2025-07-13,16:53:00:719,02025,----,
2025-07-13,16:53:00:831,02009,----,
2025-07-13,16:53:00:947,01810,----,
2025-07-13,16:53:01:048,01810,----,
2025-07-13,16:53:01:161,01807,----,
2025-07-13,16:53:01:265,01799,----,
2025-07-13,16:53:01:378,01721,----,
2025-07-13,16:53:01:491,01721,----,
2025-07-13,16:53:01:593,01721,----,
2025-07-13,16:53:01:707,01721,----,
2025-07-13,16:53:01:818,01721,----,
2025-07-13,16:53:01:931,01719,----,
2025-07-13,16:53:02:039,01719,----,
2025-07-13,16:53:02:140,01717,----,
2025-07-13,16:53:02:255,01806,----,
2025-07-13,16:53:02:358,01813,----,
2025-07-13,16:53:02:476,01830,----,
2025-07-13,16:53:02:576,01830,----,
2025-07-13,16:53:02:689,02040,----,
2025-07-13,16:53:02:804,02044,----,
2025-07-13,16:53:02:908,02053,----,
2025-07-13,16:53:03:021,02053,----,
2025-07-13,16:53:03:124,02373,----,
2025-07-13,16:53:03:238,02394,----,
2025-07-13,16:53:03:353,02415,----,
2025-07-13,16:53:03:454,02950,----,
2025-07-13,16:53:03:570,02950,----,
2025-07-13,16:53:03:675,02948,----,
2025-07-13,16:53:03:784,02918,----,
2025-07-13,16:53:03:898,02454,----,
2025-07-13,16:53:04:000,02451,----,
2025-07-13,16:53:04:114,02451,----,
2025-07-13,16:53:04:226,02449,----,
2025-07-13,16:53:04:327,02429,----,
2025-07-13,16:53:04:441,02431,----,
2025-07-13,16:53:04:555,02431,----,
2025-07-13,16:53:04:661,02435,----,
2025-07-13,16:53:04:764,02416,----,
2025-07-13,16:53:04:878,02399,----,
2025-07-13,16:53:04:992,02354,----,
2025-07-13,16:53:05:095,02354,----,
2025-07-13,16:53:05:207,01799,----,
2025-07-13,16:53:05:320,01797,----,
2025-07-13,16:53:05:424,01792,----,
2025-07-13,16:53:05:538,01792,----,
2025-07-13,16:53:05:641,01740,----,
2025-07-13,16:53:05:756,01740,----,
2025-07-13,16:53:05:867,01740,----,
2025-07-13,16:53:05:970,01740,----,
2025-07-13,16:53:06:084,01740,----,
2025-07-13,16:53:06:187,01736,----,
2025-07-13,16:53:06:301,01731,----,
2025-07-13,16:53:06:415,02084,----,
2025-07-13,16:53:06:516,02086,----,
2025-07-13,16:53:06:630,02086,----,
2025-07-13,16:53:06:734,02086,----,
2025-07-13,16:53:06:848,02089,----,
2025-07-13,16:53:06:961,02094,----,
2025-07-13,16:53:07:064,02094,----,
2025-07-13,16:53:07:179,02177,----,
2025-07-13,16:53:07:282,02180,----,
2025-07-13,16:53:07:395,02186,----,
2025-07-13,16:53:07:499,02257,----,
2025-07-13,16:53:07:612,02257,----,
2025-07-13,16:53:07:725,02258,----,
2025-07-13,16:53:07:828,02264,----,
2025-07-13,16:53:07:942,02343,----,
2025-07-13,16:53:08:056,02343,----,
2025-07-13,16:53:08:158,02344,----,
2025-07-13,16:53:08:270,02346,----,
2025-07-13,16:53:08:373,02350,----,
2025-07-13,16:53:08:487,02404,----,
2025-07-13,16:53:08:601,02404,----,
2025-07-13,16:53:08:704,02406,----,
2025-07-13,16:53:08:818,02410,----,
2025-07-13,16:53:08:921,02445,----,
2025-07-13,16:53:09:033,02445,----,
2025-07-13,16:53:09:146,02442,----,
2025-07-13,16:53:09:249,02399,----,
2025-07-13,16:53:09:363,01816,----,
2025-07-13,16:53:09:475,01810,----,
2025-07-13,16:53:09:579,01810,----,
2025-07-13,16:53:09:692,01799,----,
2025-07-13,16:53:09:804,01703,----,
2025-07-13,16:53:09:908,01703,----,
2025-07-13,16:53:10:023,01704,----,
2025-07-13,16:53:10:124,01704,----,
2025-07-13,16:53:10:237,01704,----,
2025-07-13,16:53:10:351,01701,----,
2025-07-13,16:53:10:453,01696,----,
