DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,22:44:41:066,05459,----,
2025-07-13,22:44:41:179,04883,----,
2025-07-13,22:44:41:281,04883,----,
2025-07-13,22:44:41:394,04868,----,
2025-07-13,22:44:41:507,04855,----,
2025-07-13,22:44:41:613,04779,----,
2025-07-13,22:44:41:722,04779,----,
2025-07-13,22:44:41:836,04781,----,
2025-07-13,22:44:41:938,04787,----,
2025-07-13,22:44:42:051,04857,----,
2025-07-13,22:44:42:159,04860,----,
2025-07-13,22:44:42:265,04860,----,
2025-07-13,22:44:42:378,04864,----,
2025-07-13,22:44:42:493,04922,----,
2025-07-13,22:44:42:597,04923,----,
2025-07-13,22:44:42:713,04927,----,
2025-07-13,22:44:42:813,04927,----,
2025-07-13,22:44:42:925,04976,----,
2025-07-13,22:44:43:037,04978,----,
2025-07-13,22:44:43:142,04981,----,
2025-07-13,22:44:43:253,04981,----,
2025-07-13,22:44:43:367,04986,----,
2025-07-13,22:44:43:472,05037,----,
2025-07-13,22:44:43:583,05038,----,
2025-07-13,22:44:43:691,05041,----,
2025-07-13,22:44:43:797,05041,----,
2025-07-13,22:44:43:912,05045,----,
2025-07-13,22:44:44:023,05088,----,
2025-07-13,22:44:44:126,05089,----,
2025-07-13,22:44:44:241,05089,----,
2025-07-13,22:44:44:344,05091,----,
2025-07-13,22:44:44:460,05095,----,
2025-07-13,22:44:44:570,05132,----,
2025-07-13,22:44:44:672,05133,----,
2025-07-13,22:44:44:785,05133,----,
2025-07-13,22:44:44:897,05136,----,
2025-07-13,22:44:45:001,05139,----,
2025-07-13,22:44:45:113,05174,----,
2025-07-13,22:44:45:226,05174,----,
2025-07-13,22:44:45:329,05174,----,
2025-07-13,22:44:45:442,05176,----,
2025-07-13,22:44:45:555,05179,----,
