DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,22:51:14:404,07591,----,
2025-07-13,22:51:14:519,07591,----,
2025-07-13,22:51:14:634,07610,----,
2025-07-13,22:51:14:738,07919,----,
2025-07-13,22:51:14:853,07928,----,
2025-07-13,22:51:14:954,07945,----,
2025-07-13,22:51:15:067,07945,----,
2025-07-13,22:51:15:170,08192,----,
2025-07-13,22:51:15:285,08181,----,
2025-07-13,22:51:15:399,08143,----,
2025-07-13,22:51:15:502,07912,----,
2025-07-13,22:51:15:617,07912,----,
2025-07-13,22:51:15:721,07905,----,
2025-07-13,22:51:15:835,07876,----,
2025-07-13,22:51:15:939,07597,----,
2025-07-13,22:51:16:052,07597,----,
2025-07-13,22:51:16:155,07598,----,
2025-07-13,22:51:16:269,07602,----,
2025-07-13,22:51:16:382,07576,----,
2025-07-13,22:51:16:486,06879,----,
2025-07-13,22:51:16:601,06879,----,
2025-07-13,22:51:16:705,06858,----,
2025-07-13,22:51:16:818,06838,----,
2025-07-13,22:51:16:928,06512,----,
2025-07-13,22:51:17:033,06512,----,
2025-07-13,22:51:17:145,06583,----,
2025-07-13,22:51:17:248,06662,----,
2025-07-13,22:51:17:362,07123,----,
2025-07-13,22:51:17:467,06974,----,
2025-07-13,22:51:17:578,06974,----,
2025-07-13,22:51:17:693,06534,----,
2025-07-13,22:51:17:804,02738,----,
2025-07-13,22:51:17:907,02799,----,
2025-07-13,22:51:18:020,02991,----,
2025-07-13,22:51:18:132,02991,----,
2025-07-13,22:51:18:237,02653,----,
2025-07-13,22:51:18:349,02766,----,
2025-07-13,22:51:18:453,02866,----,
2025-07-13,22:51:18:565,02866,----,
2025-07-13,22:51:18:683,05690,----,
2025-07-13,22:51:18:780,06010,----,
2025-07-13,22:51:18:896,05697,----,
2025-07-13,22:51:19:007,02390,----,
2025-07-13,22:51:19:110,02390,----,
2025-07-13,22:51:19:222,02393,----,
2025-07-13,22:51:19:336,02399,----,
2025-07-13,22:51:19:439,02480,----,
2025-07-13,22:51:19:551,02480,----,
2025-07-13,22:51:19:654,02482,----,
2025-07-13,22:51:19:766,02486,----,
2025-07-13,22:51:19:881,02535,----,
2025-07-13,22:51:19:985,02542,----,
2025-07-13,22:51:20:098,02542,----,
2025-07-13,22:51:20:210,02602,----,
2025-07-13,22:51:20:312,03435,----,
2025-07-13,22:51:20:425,03454,----,
2025-07-13,22:51:20:538,03488,----,
2025-07-13,22:51:20:640,03488,----,
2025-07-13,22:51:20:753,03888,----,
2025-07-13,22:51:20:867,03897,----,
2025-07-13,22:51:20:970,03915,----,
2025-07-13,22:51:21:083,03915,----,
2025-07-13,22:51:21:195,04139,----,
2025-07-13,22:51:21:299,04144,----,
2025-07-13,22:51:21:413,04156,----,
2025-07-13,22:51:21:514,04290,----,
2025-07-13,22:51:21:628,04290,----,
2025-07-13,22:51:21:740,04294,----,
2025-07-13,22:51:21:844,04299,----,
2025-07-13,22:51:21:957,03641,----,
2025-07-13,22:51:22:071,03641,----,
2025-07-13,22:51:22:174,03596,----,
2025-07-13,22:51:22:289,03550,----,
2025-07-13,22:51:22:391,03421,----,
2025-07-13,22:51:22:505,03408,----,
2025-07-13,22:51:22:608,03408,----,
2025-07-13,22:51:22:722,03573,----,
2025-07-13,22:51:22:836,03018,----,
2025-07-13,22:51:22:939,03582,----,
2025-07-13,22:51:23:054,03674,----,
2025-07-13,22:51:23:156,03674,----,
2025-07-13,22:51:23:269,02678,----,
2025-07-13,22:51:23:373,02662,----,
2025-07-13,22:51:23:487,02641,----,
2025-07-13,22:51:23:599,02641,----,
2025-07-13,22:51:23:704,02489,----,
2025-07-13,22:51:23:817,02490,----,
2025-07-13,22:51:23:930,02567,----,
2025-07-13,22:51:24:033,02636,----,
2025-07-13,22:51:24:145,02636,----,
2025-07-13,22:51:24:248,03119,----,
2025-07-13,22:51:24:363,03137,----,
2025-07-13,22:51:24:478,03169,----,
2025-07-13,22:51:24:580,03548,----,
2025-07-13,22:51:24:694,03548,----,
2025-07-13,22:51:24:796,03556,----,
2025-07-13,22:51:24:910,03572,----,
2025-07-13,22:51:25:023,03786,----,
2025-07-13,22:51:25:126,03786,----,
2025-07-13,22:51:25:238,03778,----,
2025-07-13,22:51:25:352,03720,----,
2025-07-13,22:51:25:455,03362,----,
2025-07-13,22:51:25:569,03322,----,
2025-07-13,22:51:25:671,03322,----,
2025-07-13,22:51:25:786,03323,----,
2025-07-13,22:51:25:898,03433,----,
2025-07-13,22:51:26:001,03649,----,
2025-07-13,22:51:26:114,03649,----,
2025-07-13,22:51:26:218,03749,----,
2025-07-13,22:51:26:331,04947,----,
2025-07-13,22:51:26:436,05635,----,
2025-07-13,22:51:26:546,05675,----,
2025-07-13,22:51:26:661,05675,----,
2025-07-13,22:51:26:764,02655,----,
2025-07-13,22:51:26:878,02619,----,
2025-07-13,22:51:26:992,02585,----,
2025-07-13,22:51:27:096,02324,----,
2025-07-13,22:51:27:211,02324,----,
2025-07-13,22:51:27:314,02326,----,
2025-07-13,22:51:27:427,02330,----,
2025-07-13,22:51:27:531,02374,----,
2025-07-13,22:51:27:644,02374,----,
2025-07-13,22:51:27:757,02376,----,
2025-07-13,22:51:27:860,02449,----,
2025-07-13,22:51:27:972,02685,----,
