DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-13,22:44:50:907,05402,----,
2025-07-13,22:44:51:017,05405,----,
2025-07-13,22:44:51:131,05425,----,
2025-07-13,22:44:51:242,05425,----,
2025-07-13,22:44:51:345,05425,----,
2025-07-13,22:44:51:458,05426,----,
2025-07-13,22:44:51:561,05427,----,
2025-07-13,22:44:51:675,05428,----,
2025-07-13,22:44:51:790,05428,----,
2025-07-13,22:44:51:892,05430,----,
2025-07-13,22:44:52:004,05432,----,
2025-07-13,22:44:52:117,05434,----,
2025-07-13,22:44:52:220,05431,----,
2025-07-13,22:44:52:331,05431,----,
2025-07-13,22:44:52:443,05387,----,
2025-07-13,22:44:52:555,04649,----,
2025-07-13,22:44:52:657,04629,----,
2025-07-13,22:44:52:767,04606,----,
2025-07-13,22:44:52:880,04606,----,
2025-07-13,22:44:52:990,04330,----,
2025-07-13,22:44:53:092,04318,----,
2025-07-13,22:44:53:205,04285,----,
2025-07-13,22:44:53:318,04285,----,
2025-07-13,22:44:53:430,04110,----,
2025-07-13,22:44:53:531,04054,----,
2025-07-13,22:44:53:643,03968,----,
2025-07-13,22:44:53:755,05361,----,
2025-07-13,22:44:53:857,05361,----,
2025-07-13,22:44:53:970,05258,----,
2025-07-13,22:44:54:082,05182,----,
2025-07-13,22:44:54:195,02222,----,
2025-07-13,22:44:54:297,02215,----,
2025-07-13,22:44:54:409,02215,----,
2025-07-13,22:44:54:521,02208,----,
2025-07-13,22:44:54:633,02226,----,
2025-07-13,22:44:54:735,02259,----,
2025-07-13,22:44:54:848,02259,----,
2025-07-13,22:44:54:961,02262,----,
2025-07-13,22:44:55:064,02513,----,
2025-07-13,22:44:55:177,02645,----,
2025-07-13,22:44:55:289,03193,----,
2025-07-13,22:44:55:392,03193,----,
2025-07-13,22:44:55:506,03744,----,
2025-07-13,22:44:55:609,04163,----,
2025-07-13,22:44:55:723,07925,----,
2025-07-13,22:44:55:836,07925,----,
2025-07-13,22:44:55:938,07683,----,
2025-07-13,22:44:56:051,07167,----,
2025-07-13,22:44:56:165,05656,----,
2025-07-13,22:44:56:266,05604,----,
2025-07-13,22:44:56:379,05604,----,
2025-07-13,22:44:56:491,05718,----,
2025-07-13,22:44:56:596,06662,----,
2025-07-13,22:44:56:710,06656,----,
2025-07-13,22:44:56:813,06665,----,
2025-07-13,22:44:56:928,06665,----,
2025-07-13,22:44:57:031,06711,----,
2025-07-13,22:44:57:144,06705,----,
2025-07-13,22:44:57:257,06687,----,
2025-07-13,22:44:57:361,06687,----,
2025-07-13,22:44:57:475,06571,----,
2025-07-13,22:44:57:577,06549,----,
2025-07-13,22:44:57:690,06418,----,
2025-07-13,22:44:57:802,03217,----,
2025-07-13,22:44:57:905,03217,----,
2025-07-13,22:44:58:019,03111,----,
2025-07-13,22:44:58:133,03145,----,
2025-07-13,22:44:58:235,05868,----,
2025-07-13,22:44:58:348,05868,----,
2025-07-13,22:44:58:454,05621,----,
2025-07-13,22:44:58:573,05225,----,
2025-07-13,22:44:58:680,01914,----,
2025-07-13,22:44:58:782,01916,----,
2025-07-13,22:44:58:895,01916,----,
2025-07-13,22:44:59:007,01925,----,
2025-07-13,22:44:59:111,04745,----,
2025-07-13,22:44:59:223,05108,----,
2025-07-13,22:44:59:336,04960,----,
2025-07-13,22:44:59:440,04960,----,
2025-07-13,22:44:59:556,04214,----,
2025-07-13,22:44:59:655,04378,----,
2025-07-13,22:44:59:769,04468,----,
2025-07-13,22:44:59:875,04468,----,
2025-07-13,22:44:59:987,02933,----,
2025-07-13,22:45:00:098,03088,----,
2025-07-13,22:45:00:201,03221,----,
2025-07-13,22:45:00:314,06618,----,
2025-07-13,22:45:00:428,06618,----,
2025-07-13,22:45:00:531,06601,----,
2025-07-13,22:45:00:645,06596,----,
2025-07-13,22:45:00:758,06594,----,
2025-07-13,22:45:00:863,06594,----,
2025-07-13,22:45:00:975,06621,----,
2025-07-13,22:45:01:078,06632,----,
2025-07-13,22:45:01:191,06343,----,
2025-07-13,22:45:01:295,06347,----,
2025-07-13,22:45:01:408,06347,----,
2025-07-13,22:45:01:522,06357,----,
2025-07-13,22:45:01:626,06509,----,
2025-07-13,22:45:01:739,06388,----,
2025-07-13,22:45:01:843,06389,----,
2025-07-13,22:45:01:957,06389,----,
2025-07-13,22:45:02:074,11229,----,
2025-07-13,22:45:02:173,10959,----,
2025-07-13,22:45:02:288,10280,----,
2025-07-13,22:45:02:390,10280,----,
2025-07-13,22:45:02:503,04566,----,
2025-07-13,22:45:02:619,04301,----,
2025-07-13,22:45:02:720,04041,----,
2025-07-13,22:45:02:836,02051,----,
2025-07-13,22:45:02:936,02051,----,
2025-07-13,22:45:03:050,02200,----,
2025-07-13,22:45:03:163,02296,----,
2025-07-13,22:45:03:265,03010,----,
2025-07-13,22:45:03:379,03010,----,
2025-07-13,22:45:03:492,03020,----,
2025-07-13,22:45:03:595,03048,----,
2025-07-13,22:45:03:709,02106,----,
2025-07-13,22:45:03:811,02103,----,
2025-07-13,22:45:03:926,02103,----,
2025-07-13,22:45:04:037,02171,----,
2025-07-13,22:45:04:140,02859,----,
2025-07-13,22:45:04:255,03031,----,
2025-07-13,22:45:04:366,03145,----,
2025-07-13,22:45:04:470,03145,----,
