DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,17:40:12:400,02227,----,
2025-07-28,17:40:12:503,02274,----,
2025-07-28,17:40:12:613,02293,----,
2025-07-28,17:40:12:722,02309,----,
2025-07-28,17:40:12:830,02310,----,
2025-07-28,17:40:12:939,02328,----,
2025-07-28,17:40:13:046,02345,----,
2025-07-28,17:40:13:156,02360,----,
2025-07-28,17:40:13:264,02361,----,
2025-07-28,17:40:13:373,02391,----,
2025-07-28,17:40:13:481,02391,----,
2025-07-28,17:40:13:590,02409,----,
2025-07-28,17:40:13:695,02423,----,
2025-07-28,17:40:13:803,02424,----,
2025-07-28,17:40:13:912,02436,----,
2025-07-28,17:40:14:035,02449,----,
2025-07-28,17:40:14:142,02450,----,
2025-07-28,17:40:14:252,02467,----,
2025-07-28,17:40:14:359,02468,----,
2025-07-28,17:40:14:468,02483,----,
2025-07-28,17:40:14:575,02497,----,
2025-07-28,17:40:14:683,02497,----,
2025-07-28,17:40:14:791,02498,----,
2025-07-28,17:40:14:899,02511,----,
2025-07-28,17:40:15:008,02511,----,
2025-07-28,17:40:15:129,02512,----,
2025-07-28,17:40:15:231,02513,----,
2025-07-28,17:40:15:345,02525,----,
2025-07-28,17:40:15:454,02525,----,
2025-07-28,17:40:15:570,02539,----,
2025-07-28,17:40:15:674,02539,----,
2025-07-28,17:40:15:785,02540,----,
2025-07-28,17:40:15:881,02540,----,
2025-07-28,17:40:16:002,02555,----,
2025-07-28,17:40:16:111,02571,----,
2025-07-28,17:40:16:219,02571,----,
2025-07-28,17:40:16:330,02582,----,
2025-07-28,17:40:16:440,02596,----,
2025-07-28,17:40:16:550,02596,----,
2025-07-28,17:40:16:658,02596,----,
2025-07-28,17:40:16:768,02597,----,
2025-07-28,17:40:16:878,02608,----,
2025-07-28,17:40:16:987,02609,----,
2025-07-28,17:40:17:095,02609,----,
2025-07-28,17:40:17:204,02584,----,
2025-07-28,17:40:17:313,02583,----,
2025-07-28,17:40:17:421,02568,----,
2025-07-28,17:40:17:530,02569,----,
2025-07-28,17:40:17:639,02568,----,
2025-07-28,17:40:17:746,00942,----,
2025-07-28,17:40:17:853,00890,----,
2025-07-28,17:40:17:964,00933,----,
2025-07-28,17:40:18:071,00997,----,
2025-07-28,17:40:18:181,01296,----,
2025-07-28,17:40:18:288,01558,----,
2025-07-28,17:40:18:396,01692,----,
2025-07-28,17:40:18:505,01791,----,
2025-07-28,17:40:18:628,01131,----,
2025-07-28,17:40:18:738,00908,----,
2025-07-28,17:40:18:844,00936,----,
2025-07-28,17:40:18:954,00961,----,
2025-07-28,17:40:19:060,00978,----,
2025-07-28,17:40:19:169,01005,----,
2025-07-28,17:40:19:276,01027,----,
2025-07-28,17:40:19:385,01044,----,
2025-07-28,17:40:19:494,01057,----,
2025-07-28,17:40:19:601,01070,----,
2025-07-28,17:40:19:710,01070,----,
2025-07-28,17:40:19:819,01054,----,
2025-07-28,17:40:19:928,01040,----,
2025-07-28,17:40:20:037,01059,----,
2025-07-28,17:40:20:146,01075,----,
2025-07-28,17:40:20:255,01076,----,
2025-07-28,17:40:20:379,01286,----,
2025-07-28,17:40:20:487,01550,----,
2025-07-28,17:40:20:595,01640,----,
2025-07-28,17:40:20:704,01711,----,
2025-07-28,17:40:20:813,01787,----,
2025-07-28,17:40:20:921,01827,----,
2025-07-28,17:40:21:029,01897,----,
2025-07-28,17:40:21:138,01950,----,
2025-07-28,17:40:21:245,01975,----,
2025-07-28,17:40:21:354,02021,----,
2025-07-28,17:40:21:463,02041,----,
2025-07-28,17:40:21:567,02077,----,
2025-07-28,17:40:21:679,02096,----,
2025-07-28,17:40:21:787,02116,----,
2025-07-28,17:40:21:910,02135,----,
2025-07-28,17:40:22:019,02157,----,
2025-07-28,17:40:22:127,02175,----,
2025-07-28,17:40:22:236,02176,----,
2025-07-28,17:40:22:345,02192,----,
2025-07-28,17:40:22:454,02209,----,
2025-07-28,17:40:22:554,02225,----,
2025-07-28,17:40:22:672,01068,----,
2025-07-28,17:40:22:780,00968,----,
2025-07-28,17:40:22:889,01000,----,
2025-07-28,17:40:22:997,01027,----,
2025-07-28,17:40:23:102,01300,----,
2025-07-28,17:40:23:211,01610,----,
2025-07-28,17:40:23:320,01712,----,
2025-07-28,17:40:23:428,01787,----,
2025-07-28,17:40:23:538,01124,----,
2025-07-28,17:40:23:660,00988,----,
2025-07-28,17:40:23:768,00966,----,
2025-07-28,17:40:23:877,00965,----,
2025-07-28,17:40:23:986,00986,----,
2025-07-28,17:40:24:094,00987,----,
2025-07-28,17:40:24:200,01008,----,
2025-07-28,17:40:24:308,01027,----,
2025-07-28,17:40:24:416,01046,----,
2025-07-28,17:40:24:523,01064,----,
2025-07-28,17:40:24:630,01077,----,
2025-07-28,17:40:24:753,01077,----,
2025-07-28,17:40:24:861,01052,----,
2025-07-28,17:40:24:970,01051,----,
2025-07-28,17:40:25:073,01067,----,
2025-07-28,17:40:25:187,01068,----,
2025-07-28,17:40:25:296,01402,----,
2025-07-28,17:40:25:406,01539,----,
2025-07-28,17:40:25:514,01635,----,
2025-07-28,17:40:25:621,01706,----,
2025-07-28,17:40:25:729,01764,----,
2025-07-28,17:40:25:837,01822,----,
2025-07-28,17:40:25:947,01853,----,
