DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,17:35:48:108,03290,----,
2025-07-28,17:35:48:215,03290,----,
2025-07-28,17:35:48:318,03291,----,
2025-07-28,17:35:48:433,03291,----,
2025-07-28,17:35:48:543,03292,----,
2025-07-28,17:35:48:652,03292,----,
2025-07-28,17:35:48:760,03292,----,
2025-07-28,17:35:48:869,03278,----,
2025-07-28,17:35:48:978,03278,----,
2025-07-28,17:35:49:087,03279,----,
2025-07-28,17:35:49:194,03280,----,
2025-07-28,17:35:49:303,03292,----,
2025-07-28,17:35:49:411,03292,----,
2025-07-28,17:35:49:534,03293,----,
2025-07-28,17:35:49:640,03293,----,
2025-07-28,17:35:49:751,03293,----,
2025-07-28,17:35:49:859,03275,----,
2025-07-28,17:35:49:968,03252,----,
2025-07-28,17:35:50:077,03252,----,
2025-07-28,17:35:50:186,03177,----,
2025-07-28,17:35:50:295,03141,----,
2025-07-28,17:35:50:403,03050,----,
2025-07-28,17:35:50:511,02455,----,
2025-07-28,17:35:50:622,00990,----,
2025-07-28,17:35:50:732,00948,----,
2025-07-28,17:35:50:841,00930,----,
2025-07-28,17:35:50:949,00969,----,
2025-07-28,17:35:51:057,00917,----,
2025-07-28,17:35:51:166,00963,----,
2025-07-28,17:35:51:273,01032,----,
2025-07-28,17:35:51:382,01059,----,
2025-07-28,17:35:51:490,01123,----,
2025-07-28,17:35:51:599,01401,----,
2025-07-28,17:35:51:722,01752,----,
2025-07-28,17:35:51:829,01951,----,
2025-07-28,17:35:51:937,02053,----,
2025-07-28,17:35:52:047,02164,----,
2025-07-28,17:35:52:154,02242,----,
2025-07-28,17:35:52:259,02315,----,
2025-07-28,17:35:52:374,01127,----,
2025-07-28,17:35:52:483,01004,----,
2025-07-28,17:35:52:583,00990,----,
2025-07-28,17:35:52:697,00962,----,
2025-07-28,17:35:52:805,00962,----,
2025-07-28,17:35:52:915,00963,----,
2025-07-28,17:35:53:023,00988,----,
2025-07-28,17:35:53:133,01005,----,
2025-07-28,17:35:53:241,01029,----,
2025-07-28,17:35:53:351,01070,----,
2025-07-28,17:35:53:459,01089,----,
2025-07-28,17:35:53:568,01101,----,
2025-07-28,17:35:53:692,01113,----,
2025-07-28,17:35:53:797,01114,----,
2025-07-28,17:35:53:907,01129,----,
2025-07-28,17:35:54:015,01143,----,
2025-07-28,17:35:54:125,01123,----,
2025-07-28,17:35:54:234,01101,----,
2025-07-28,17:35:54:334,01102,----,
2025-07-28,17:35:54:451,01115,----,
2025-07-28,17:35:54:556,01116,----,
2025-07-28,17:35:54:664,01133,----,
2025-07-28,17:35:54:774,01337,----,
2025-07-28,17:35:54:881,01680,----,
2025-07-28,17:35:54:990,01903,----,
2025-07-28,17:35:55:100,02074,----,
2025-07-28,17:35:55:218,02194,----,
2025-07-28,17:35:55:330,02349,----,
2025-07-28,17:35:55:438,02434,----,
2025-07-28,17:35:55:537,02468,----,
2025-07-28,17:35:55:657,02545,----,
2025-07-28,17:35:55:766,02546,----,
2025-07-28,17:35:55:872,02441,----,
2025-07-28,17:35:55:981,02307,----,
2025-07-28,17:35:56:086,02072,----,
2025-07-28,17:35:56:201,01164,----,
2025-07-28,17:35:56:304,01080,----,
2025-07-28,17:35:56:422,01080,----,
2025-07-28,17:35:56:532,01130,----,
2025-07-28,17:35:56:638,01151,----,
2025-07-28,17:35:56:746,01374,----,
2025-07-28,17:35:56:856,01711,----,
2025-07-28,17:35:56:962,01872,----,
2025-07-28,17:35:57:071,01954,----,
2025-07-28,17:35:57:178,02071,----,
2025-07-28,17:35:57:288,02153,----,
2025-07-28,17:35:57:396,01239,----,
2025-07-28,17:35:57:519,01059,----,
2025-07-28,17:35:57:629,01059,----,
2025-07-28,17:35:57:737,01034,----,
2025-07-28,17:35:57:847,01034,----,
2025-07-28,17:35:57:955,01047,----,
2025-07-28,17:35:58:053,01065,----,
2025-07-28,17:35:58:174,01077,----,
2025-07-28,17:35:58:271,01097,----,
2025-07-28,17:35:58:384,01098,----,
2025-07-28,17:35:58:502,01118,----,
2025-07-28,17:35:58:607,01133,----,
2025-07-28,17:35:58:718,01133,----,
2025-07-28,17:35:58:829,01149,----,
2025-07-28,17:35:58:934,01149,----,
2025-07-28,17:35:59:044,01162,----,
2025-07-28,17:35:59:151,01132,----,
2025-07-28,17:35:59:260,01132,----,
2025-07-28,17:35:59:369,01131,----,
2025-07-28,17:35:59:476,01132,----,
2025-07-28,17:35:59:583,01147,----,
2025-07-28,17:35:59:706,01180,----,
2025-07-28,17:35:59:805,01412,----,
2025-07-28,17:35:59:911,01682,----,
2025-07-28,17:36:00:035,01864,----,
2025-07-28,17:36:00:130,02000,----,
2025-07-28,17:36:00:250,02103,----,
2025-07-28,17:36:00:357,02192,----,
2025-07-28,17:36:00:465,02246,----,
2025-07-28,17:36:00:573,02093,----,
2025-07-28,17:36:00:681,02093,----,
2025-07-28,17:36:00:788,01489,----,
2025-07-28,17:36:00:895,01171,----,
2025-07-28,17:36:01:020,01103,----,
2025-07-28,17:36:01:117,01126,----,
2025-07-28,17:36:01:235,01169,----,
2025-07-28,17:36:01:338,01241,----,
2025-07-28,17:36:01:453,01555,----,
2025-07-28,17:36:01:560,01787,----,
2025-07-28,17:36:01:668,01883,----,
