DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,17:30:04:232,03294,----,
2025-07-28,17:30:04:333,03294,----,
2025-07-28,17:30:04:442,03293,----,
2025-07-28,17:30:04:552,03293,----,
2025-07-28,17:30:04:676,03292,----,
2025-07-28,17:30:04:784,03292,----,
2025-07-28,17:30:04:893,03292,----,
2025-07-28,17:30:05:001,03291,----,
2025-07-28,17:30:05:102,03291,----,
2025-07-28,17:30:05:219,03291,----,
2025-07-28,17:30:05:326,03096,----,
2025-07-28,17:30:05:434,03108,----,
2025-07-28,17:30:05:542,03121,----,
2025-07-28,17:30:05:651,03139,----,
2025-07-28,17:30:05:759,03158,----,
2025-07-28,17:30:05:868,03181,----,
2025-07-28,17:30:05:977,03182,----,
2025-07-28,17:30:06:085,03196,----,
2025-07-28,17:30:06:194,03196,----,
2025-07-28,17:30:06:317,03197,----,
2025-07-28,17:30:06:422,03216,----,
2025-07-28,17:30:06:534,03115,----,
2025-07-28,17:30:06:643,03115,----,
2025-07-28,17:30:06:739,03115,----,
2025-07-28,17:30:06:858,03131,----,
2025-07-28,17:30:06:966,02889,----,
2025-07-28,17:30:07:068,02711,----,
2025-07-28,17:30:07:184,02695,----,
2025-07-28,17:30:07:292,02695,----,
2025-07-28,17:30:07:400,02695,----,
2025-07-28,17:30:07:509,02673,----,
2025-07-28,17:30:07:618,02485,----,
2025-07-28,17:30:07:727,02462,----,
2025-07-28,17:30:07:837,02407,----,
2025-07-28,17:30:07:948,02435,----,
2025-07-28,17:30:08:057,02465,----,
2025-07-28,17:30:08:164,02403,----,
2025-07-28,17:30:08:275,02280,----,
2025-07-28,17:30:08:382,02264,----,
2025-07-28,17:30:08:492,02262,----,
2025-07-28,17:30:08:599,02261,----,
2025-07-28,17:30:08:708,01120,----,
2025-07-28,17:30:08:832,01047,----,
2025-07-28,17:30:08:941,01139,----,
2025-07-28,17:30:09:048,01184,----,
2025-07-28,17:30:09:159,01222,----,
2025-07-28,17:30:09:267,01280,----,
2025-07-28,17:30:09:364,01368,----,
2025-07-28,17:30:09:477,01602,----,
2025-07-28,17:30:09:592,01708,----,
2025-07-28,17:30:09:700,01259,----,
2025-07-28,17:30:09:808,01241,----,
2025-07-28,17:30:09:917,01272,----,
2025-07-28,17:30:10:024,01273,----,
2025-07-28,17:30:10:131,01327,----,
2025-07-28,17:30:10:241,01350,----,
2025-07-28,17:30:10:364,01393,----,
2025-07-28,17:30:10:472,01410,----,
2025-07-28,17:30:10:580,01428,----,
2025-07-28,17:30:10:687,01445,----,
2025-07-28,17:30:10:796,01462,----,
2025-07-28,17:30:10:904,01463,----,
2025-07-28,17:30:11:012,01477,----,
2025-07-28,17:30:11:119,01477,----,
2025-07-28,17:30:11:226,01477,----,
2025-07-28,17:30:11:334,01461,----,
2025-07-28,17:30:11:443,01431,----,
2025-07-28,17:30:11:566,01407,----,
2025-07-28,17:30:11:674,01407,----,
2025-07-28,17:30:11:782,01407,----,
2025-07-28,17:30:11:890,01647,----,
2025-07-28,17:30:11:996,01804,----,
2025-07-28,17:30:12:105,01908,----,
2025-07-28,17:30:12:214,01978,----,
2025-07-28,17:30:12:323,02055,----,
2025-07-28,17:30:12:431,02092,----,
2025-07-28,17:30:12:539,02163,----,
2025-07-28,17:30:12:649,02188,----,
2025-07-28,17:30:12:757,02238,----,
2025-07-28,17:30:12:865,02259,----,
2025-07-28,17:30:12:989,02302,----,
2025-07-28,17:30:13:099,02327,----,
2025-07-28,17:30:13:221,02327,----,
2025-07-28,17:30:13:329,02326,----,
2025-07-28,17:30:13:437,02326,----,
2025-07-28,17:30:13:547,02327,----,
2025-07-28,17:30:13:647,02284,----,
2025-07-28,17:30:13:764,02263,----,
2025-07-28,17:30:13:873,02262,----,
2025-07-28,17:30:13:981,02262,----,
2025-07-28,17:30:14:092,02281,----,
2025-07-28,17:30:14:201,02298,----,
2025-07-28,17:30:14:310,02312,----,
2025-07-28,17:30:14:419,02325,----,
2025-07-28,17:30:14:527,02325,----,
2025-07-28,17:30:14:634,02325,----,
2025-07-28,17:30:14:743,01344,----,
2025-07-28,17:30:14:851,01277,----,
2025-07-28,17:30:14:972,01298,----,
2025-07-28,17:30:15:082,01298,----,
2025-07-28,17:30:15:191,01299,----,
2025-07-28,17:30:15:298,01424,----,
2025-07-28,17:30:15:406,01665,----,
2025-07-28,17:30:15:514,01767,----,
2025-07-28,17:30:15:622,01814,----,
2025-07-28,17:30:15:731,01643,----,
2025-07-28,17:30:15:839,01399,----,
2025-07-28,17:30:15:946,01386,----,
2025-07-28,17:30:16:054,01341,----,
2025-07-28,17:30:16:175,01324,----,
2025-07-28,17:30:16:282,01372,----,
2025-07-28,17:30:16:391,01387,----,
2025-07-28,17:30:16:503,01404,----,
2025-07-28,17:30:16:610,01424,----,
2025-07-28,17:30:16:720,01440,----,
2025-07-28,17:30:16:830,01440,----,
2025-07-28,17:30:16:938,01441,----,
2025-07-28,17:30:17:046,01442,----,
2025-07-28,17:30:17:154,01420,----,
2025-07-28,17:30:17:263,01400,----,
2025-07-28,17:30:17:372,01399,----,
2025-07-28,17:30:17:482,01399,----,
2025-07-28,17:30:17:591,01518,----,
2025-07-28,17:30:17:701,01686,----,
2025-07-28,17:30:17:809,01787,----,
