DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-28,17:28:00:449,03177,----,
2025-07-28,17:28:00:559,03191,----,
2025-07-28,17:28:00:665,03191,----,
2025-07-28,17:28:00:775,03192,----,
2025-07-28,17:28:00:883,03192,----,
2025-07-28,17:28:00:992,03193,----,
2025-07-28,17:28:01:101,03194,----,
2025-07-28,17:28:01:209,03195,----,
2025-07-28,17:28:01:318,03207,----,
2025-07-28,17:28:01:428,03207,----,
2025-07-28,17:28:01:536,03208,----,
2025-07-28,17:28:01:660,03208,----,
2025-07-28,17:28:01:768,03208,----,
2025-07-28,17:28:01:876,03208,----,
2025-07-28,17:28:01:985,03208,----,
2025-07-28,17:28:02:092,03208,----,
2025-07-28,17:28:02:201,03209,----,
2025-07-28,17:28:02:311,03209,----,
2025-07-28,17:28:02:419,03210,----,
2025-07-28,17:28:02:528,03211,----,
2025-07-28,17:28:02:638,03211,----,
2025-07-28,17:28:02:746,03130,----,
2025-07-28,17:28:02:854,03099,----,
2025-07-28,17:28:02:963,03099,----,
2025-07-28,17:28:03:072,03072,----,
2025-07-28,17:28:03:179,02662,----,
2025-07-28,17:28:03:287,02411,----,
2025-07-28,17:28:03:396,02242,----,
2025-07-28,17:28:03:520,02363,----,
2025-07-28,17:28:03:628,02501,----,
2025-07-28,17:28:03:736,02618,----,
2025-07-28,17:28:03:846,02697,----,
2025-07-28,17:28:03:953,02743,----,
2025-07-28,17:28:04:061,02756,----,
2025-07-28,17:28:04:170,02638,----,
2025-07-28,17:28:04:277,02522,----,
2025-07-28,17:28:04:387,02369,----,
2025-07-28,17:28:04:496,02291,----,
2025-07-28,17:28:04:604,02219,----,
2025-07-28,17:28:04:713,02193,----,
2025-07-28,17:28:04:821,01331,----,
2025-07-28,17:28:04:928,01164,----,
2025-07-28,17:28:05:051,01218,----,
2025-07-28,17:28:05:145,01291,----,
2025-07-28,17:28:05:258,01340,----,
2025-07-28,17:28:05:379,01350,----,
2025-07-28,17:28:05:487,01403,----,
2025-07-28,17:28:05:594,01624,----,
2025-07-28,17:28:05:702,01714,----,
2025-07-28,17:28:05:810,01456,----,
2025-07-28,17:28:05:918,01289,----,
2025-07-28,17:28:06:028,01309,----,
2025-07-28,17:28:06:134,01391,----,
2025-07-28,17:28:06:243,01422,----,
2025-07-28,17:28:06:350,01477,----,
2025-07-28,17:28:06:458,01505,----,
2025-07-28,17:28:06:567,01526,----,
2025-07-28,17:28:06:692,01541,----,
2025-07-28,17:28:06:800,01542,----,
2025-07-28,17:28:06:908,01541,----,
2025-07-28,17:28:07:016,01513,----,
2025-07-28,17:28:07:125,01493,----,
2025-07-28,17:28:07:233,01477,----,
2025-07-28,17:28:07:341,01754,----,
2025-07-28,17:28:07:448,01907,----,
2025-07-28,17:28:07:557,02007,----,
2025-07-28,17:28:07:664,02089,----,
2025-07-28,17:28:07:771,02131,----,
2025-07-28,17:28:07:894,02210,----,
2025-07-28,17:28:08:003,02267,----,
2025-07-28,17:28:08:100,02293,----,
2025-07-28,17:28:08:221,02346,----,
2025-07-28,17:28:08:331,02371,----,
2025-07-28,17:28:08:441,02398,----,
2025-07-28,17:28:08:548,02416,----,
2025-07-28,17:28:08:655,02431,----,
2025-07-28,17:28:08:763,02447,----,
2025-07-28,17:28:08:874,02464,----,
2025-07-28,17:28:08:982,02464,----,
2025-07-28,17:28:09:091,02437,----,
2025-07-28,17:28:09:196,02377,----,
2025-07-28,17:28:09:307,01443,----,
2025-07-28,17:28:09:417,01385,----,
2025-07-28,17:28:09:526,01419,----,
2025-07-28,17:28:09:635,01456,----,
2025-07-28,17:28:09:744,01457,----,
2025-07-28,17:28:09:851,01478,----,
2025-07-28,17:28:09:959,01703,----,
2025-07-28,17:28:10:068,01807,----,
2025-07-28,17:28:10:177,01584,----,
2025-07-28,17:28:10:286,01403,----,
2025-07-28,17:28:10:396,01403,----,
2025-07-28,17:28:10:520,01444,----,
2025-07-28,17:28:10:628,01476,----,
2025-07-28,17:28:10:735,01502,----,
2025-07-28,17:28:10:842,01524,----,
2025-07-28,17:28:10:953,01543,----,
2025-07-28,17:28:11:060,01581,----,
2025-07-28,17:28:11:168,01581,----,
2025-07-28,17:28:11:274,01592,----,
2025-07-28,17:28:11:385,01592,----,
2025-07-28,17:28:11:494,01576,----,
2025-07-28,17:28:11:602,01532,----,
2025-07-28,17:28:11:709,01503,----,
2025-07-28,17:28:11:822,01503,----,
2025-07-28,17:28:11:939,01503,----,
2025-07-28,17:28:12:048,01763,----,
2025-07-28,17:28:12:157,01930,----,
2025-07-28,17:28:12:262,02046,----,
2025-07-28,17:28:12:369,02137,----,
2025-07-28,17:28:12:477,02165,----,
2025-07-28,17:28:12:586,02228,----,
2025-07-28,17:28:12:694,02258,----,
2025-07-28,17:28:12:803,02290,----,
2025-07-28,17:28:12:913,02340,----,
2025-07-28,17:28:13:035,02362,----,
2025-07-28,17:28:13:142,02384,----,
2025-07-28,17:28:13:250,02405,----,
2025-07-28,17:28:13:357,02424,----,
2025-07-28,17:28:13:465,02424,----,
2025-07-28,17:28:13:573,02345,----,
2025-07-28,17:28:13:682,02298,----,
2025-07-28,17:28:13:791,02298,----,
2025-07-28,17:28:13:899,02296,----,
2025-07-28,17:28:14:007,01467,----,
