DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-07,15:09:01:042,02620,----,
2025-07-07,15:09:01:153,02824,----,
2025-07-07,15:09:01:265,02942,----,
2025-07-07,15:09:01:376,03102,----,
2025-07-07,15:09:01:487,03225,----,
2025-07-07,15:09:01:586,03288,----,
2025-07-07,15:09:01:696,03377,----,
2025-07-07,15:09:01:806,03432,----,
2025-07-07,15:09:01:923,03459,----,
2025-07-07,15:09:02:027,03508,----,
2025-07-07,15:09:02:138,03537,----,
2025-07-07,15:09:02:250,03592,----,
2025-07-07,15:09:02:362,03619,----,
2025-07-07,15:09:02:475,03644,----,
2025-07-07,15:09:02:570,03670,----,
2025-07-07,15:09:02:689,03684,----,
2025-07-07,15:09:02:793,03698,----,
2025-07-07,15:09:02:907,03702,----,
2025-07-07,15:09:03:011,03717,----,
2025-07-07,15:09:03:123,03720,----,
2025-07-07,15:09:03:234,03728,----,
2025-07-07,15:09:03:345,03673,----,
2025-07-07,15:09:03:457,03267,----,
2025-07-07,15:09:03:558,03347,----,
2025-07-07,15:09:03:673,03377,----,
2025-07-07,15:09:03:773,03413,----,
2025-07-07,15:09:03:885,03485,----,
2025-07-07,15:09:03:994,03524,----,
2025-07-07,15:09:04:106,03536,----,
2025-07-07,15:09:04:218,03601,----,
2025-07-07,15:09:04:329,03640,----,
2025-07-07,15:09:04:441,03655,----,
2025-07-07,15:09:04:541,03668,----,
2025-07-07,15:09:04:656,03694,----,
2025-07-07,15:09:04:758,03697,----,
2025-07-07,15:09:04:869,03711,----,
2025-07-07,15:09:04:978,03715,----,
2025-07-07,15:09:05:090,03722,----,
2025-07-07,15:09:05:201,03730,----,
2025-07-07,15:09:05:311,03738,----,
2025-07-07,15:09:05:423,03746,----,
2025-07-07,15:09:05:535,03751,----,
