DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:37:14:304,04145,----,
2025-07-14,15:37:14:410,04147,----,
2025-07-14,15:37:14:524,04147,----,
2025-07-14,15:37:14:626,04149,----,
2025-07-14,15:37:14:741,04167,----,
2025-07-14,15:37:14:843,04167,----,
2025-07-14,15:37:14:955,04167,----,
2025-07-14,15:37:15:069,04167,----,
2025-07-14,15:37:15:172,04169,----,
2025-07-14,15:37:15:284,04171,----,
2025-07-14,15:37:15:401,04200,----,
2025-07-14,15:37:15:500,04200,----,
2025-07-14,15:37:15:614,04200,----,
2025-07-14,15:37:15:718,04166,----,
2025-07-14,15:37:15:830,04088,----,
2025-07-14,15:37:15:942,03137,----,
2025-07-14,15:37:16:055,03137,----,
2025-07-14,15:37:16:166,03125,----,
2025-07-14,15:37:16:264,03103,----,
2025-07-14,15:37:16:377,02567,----,
2025-07-14,15:37:16:491,02552,----,
2025-07-14,15:37:16:593,02552,----,
2025-07-14,15:37:16:706,02537,----,
2025-07-14,15:37:16:821,02433,----,
2025-07-14,15:37:16:923,02434,----,
2025-07-14,15:37:17:037,02434,----,
2025-07-14,15:37:17:140,02437,----,
2025-07-14,15:37:17:255,02467,----,
2025-07-14,15:37:17:367,02467,----,
2025-07-14,15:37:17:469,02466,----,
2025-07-14,15:37:17:581,02466,----,
2025-07-14,15:37:17:694,02466,----,
2025-07-14,15:37:17:799,02466,----,
2025-07-14,15:37:17:911,02467,----,
2025-07-14,15:37:18:014,02469,----,
2025-07-14,15:37:18:129,02469,----,
2025-07-14,15:37:18:242,02512,----,
2025-07-14,15:37:18:347,02535,----,
2025-07-14,15:37:18:457,02583,----,
2025-07-14,15:37:18:564,02583,----,
2025-07-14,15:37:18:674,03156,----,
2025-07-14,15:37:18:780,03168,----,
2025-07-14,15:37:18:890,03190,----,
2025-07-14,15:37:19:004,03448,----,
2025-07-14,15:37:19:116,03448,----,
2025-07-14,15:37:19:219,03454,----,
2025-07-14,15:37:19:332,03465,----,
2025-07-14,15:37:19:446,03602,----,
2025-07-14,15:37:19:551,03602,----,
2025-07-14,15:37:19:662,03605,----,
2025-07-14,15:37:19:764,03613,----,
2025-07-14,15:37:19:874,03708,----,
2025-07-14,15:37:19:991,03711,----,
2025-07-14,15:37:20:101,03711,----,
2025-07-14,15:37:20:216,03717,----,
2025-07-14,15:37:20:311,03796,----,
2025-07-14,15:37:20:424,03798,----,
2025-07-14,15:37:20:533,03803,----,
2025-07-14,15:37:20:640,03803,----,
2025-07-14,15:37:20:755,03864,----,
2025-07-14,15:37:20:866,03866,----,
2025-07-14,15:37:20:969,03870,----,
2025-07-14,15:37:21:082,03870,----,
2025-07-14,15:37:21:201,03921,----,
2025-07-14,15:37:21:298,03923,----,
2025-07-14,15:37:21:411,03926,----,
2025-07-14,15:37:21:514,03970,----,
2025-07-14,15:37:21:629,03970,----,
2025-07-14,15:37:21:743,03972,----,
2025-07-14,15:37:21:846,03975,----,
2025-07-14,15:37:21:958,04014,----,
2025-07-14,15:37:22:069,04014,----,
2025-07-14,15:37:22:173,04016,----,
2025-07-14,15:37:22:280,04018,----,
2025-07-14,15:37:22:394,04022,----,
2025-07-14,15:37:22:506,04065,----,
2025-07-14,15:37:22:612,04065,----,
2025-07-14,15:37:22:725,04066,----,
2025-07-14,15:37:22:826,04069,----,
2025-07-14,15:37:22:940,04072,----,
2025-07-14,15:37:23:053,04072,----,
2025-07-14,15:37:23:163,04111,----,
2025-07-14,15:37:23:272,04112,----,
2025-07-14,15:37:23:373,04114,----,
2025-07-14,15:37:23:498,04116,----,
2025-07-14,15:37:23:599,04116,----,
2025-07-14,15:37:23:703,04149,----,
2025-07-14,15:37:23:815,04150,----,
2025-07-14,15:37:23:924,04152,----,
2025-07-14,15:37:24:035,04155,----,
2025-07-14,15:37:24:148,04155,----,
2025-07-14,15:37:24:251,04185,----,
2025-07-14,15:37:24:363,04186,----,
2025-07-14,15:37:24:476,04187,----,
2025-07-14,15:37:24:580,04190,----,
2025-07-14,15:37:24:694,04190,----,
2025-07-14,15:37:24:798,04215,----,
2025-07-14,15:37:24:914,04216,----,
2025-07-14,15:37:25:015,04096,----,
2025-07-14,15:37:25:127,04096,----,
2025-07-14,15:37:25:238,03791,----,
2025-07-14,15:37:25:356,01087,----,
2025-07-14,15:37:25:456,01090,----,
2025-07-14,15:37:25:568,01096,----,
2025-07-14,15:37:25:679,01096,----,
2025-07-14,15:37:25:786,01147,----,
2025-07-14,15:37:25:899,01146,----,
2025-07-14,15:37:26:000,01143,----,
2025-07-14,15:37:26:114,01143,----,
2025-07-14,15:37:26:226,01134,----,
2025-07-14,15:37:26:329,00987,----,
2025-07-14,15:37:26:445,00985,----,
2025-07-14,15:37:26:546,00981,----,
2025-07-14,15:37:26:658,00981,----,
2025-07-14,15:37:26:772,00959,----,
2025-07-14,15:37:26:874,00962,----,
2025-07-14,15:37:26:987,00965,----,
2025-07-14,15:37:27:100,00955,----,
2025-07-14,15:37:27:204,00955,----,
2025-07-14,15:37:27:320,00950,----,
2025-07-14,15:37:27:422,00942,----,
2025-07-14,15:37:27:537,00940,----,
2025-07-14,15:37:27:650,00940,----,
2025-07-14,15:37:27:752,00981,----,
2025-07-14,15:37:27:864,01057,----,
