DeviceNo,,[25061405],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-07-14,15:49:35:552,05594,----,
2025-07-14,15:49:35:671,05598,----,
2025-07-14,15:49:35:768,05605,----,
2025-07-14,15:49:35:882,05703,----,
2025-07-14,15:49:35:986,05705,----,
2025-07-14,15:49:36:096,05705,----,
2025-07-14,15:49:36:210,05711,----,
2025-07-14,15:49:36:312,05776,----,
2025-07-14,15:49:36:425,05778,----,
2025-07-14,15:49:36:539,05778,----,
2025-07-14,15:49:36:641,05781,----,
2025-07-14,15:49:36:754,05787,----,
2025-07-14,15:49:36:869,05847,----,
2025-07-14,15:49:36:971,05849,----,
2025-07-14,15:49:37:082,05849,----,
2025-07-14,15:49:37:196,05851,----,
2025-07-14,15:49:37:295,05855,----,
2025-07-14,15:49:37:408,05912,----,
2025-07-14,15:49:37:521,05912,----,
2025-07-14,15:49:37:625,05914,----,
2025-07-14,15:49:37:738,05916,----,
2025-07-14,15:49:37:851,05920,----,
2025-07-14,15:49:37:954,05962,----,
2025-07-14,15:49:38:067,05962,----,
2025-07-14,15:49:38:172,05813,----,
2025-07-14,15:49:38:282,05400,----,
2025-07-14,15:49:38:396,01730,----,
2025-07-14,15:49:38:501,01730,----,
2025-07-14,15:49:38:613,01717,----,
2025-07-14,15:49:38:725,01716,----,
2025-07-14,15:49:38:829,01730,----,
2025-07-14,15:49:38:941,01758,----,
2025-07-14,15:49:39:055,01758,----,
2025-07-14,15:49:39:157,01992,----,
2025-07-14,15:49:39:270,01979,----,
2025-07-14,15:49:39:373,01945,----,
2025-07-14,15:49:39:486,01549,----,
2025-07-14,15:49:39:599,01549,----,
2025-07-14,15:49:39:702,01572,----,
2025-07-14,15:49:39:818,01620,----,
2025-07-14,15:49:39:928,01963,----,
2025-07-14,15:49:40:031,01963,----,
2025-07-14,15:49:40:144,01952,----,
2025-07-14,15:49:40:257,01914,----,
2025-07-14,15:49:40:361,01696,----,
2025-07-14,15:49:40:475,01753,----,
2025-07-14,15:49:40:578,01753,----,
2025-07-14,15:49:40:691,01850,----,
2025-07-14,15:49:40:803,02955,----,
2025-07-14,15:49:40:905,02977,----,
2025-07-14,15:49:41:021,02977,----,
2025-07-14,15:49:41:132,03018,----,
2025-07-14,15:49:41:235,03508,----,
2025-07-14,15:49:41:348,03393,----,
2025-07-14,15:49:41:460,03231,----,
2025-07-14,15:49:41:562,03231,----,
2025-07-14,15:49:41:677,01815,----,
2025-07-14,15:49:41:789,01809,----,
2025-07-14,15:49:41:892,01804,----,
2025-07-14,15:49:42:006,01711,----,
2025-07-14,15:49:42:108,01711,----,
2025-07-14,15:49:42:221,01703,----,
2025-07-14,15:49:42:327,01687,----,
2025-07-14,15:49:42:441,01496,----,
2025-07-14,15:49:42:553,01496,----,
2025-07-14,15:49:42:656,01497,----,
2025-07-14,15:49:42:771,01503,----,
2025-07-14,15:49:42:882,01596,----,
2025-07-14,15:49:42:984,01593,----,
2025-07-14,15:49:43:096,01593,----,
2025-07-14,15:49:43:210,01581,----,
2025-07-14,15:49:43:313,01450,----,
2025-07-14,15:49:43:425,01477,----,
2025-07-14,15:49:43:540,01556,----,
2025-07-14,15:49:43:644,01556,----,
2025-07-14,15:49:43:757,02595,----,
2025-07-14,15:49:43:860,02622,----,
2025-07-14,15:49:43:973,02672,----,
2025-07-14,15:49:44:077,02672,----,
2025-07-14,15:49:44:190,03257,----,
2025-07-14,15:49:44:304,03271,----,
2025-07-14,15:49:44:406,03295,----,
2025-07-14,15:49:44:522,03602,----,
2025-07-14,15:49:44:634,03602,----,
2025-07-14,15:49:44:735,03573,----,
2025-07-14,15:49:44:846,03414,----,
2025-07-14,15:49:44:959,01718,----,
2025-07-14,15:49:45:061,01718,----,
2025-07-14,15:49:45:172,01704,----,
2025-07-14,15:49:45:285,01685,----,
2025-07-14,15:49:45:401,01465,----,
2025-07-14,15:49:45:508,01462,----,
2025-07-14,15:49:45:609,01462,----,
2025-07-14,15:49:45:720,01453,----,
2025-07-14,15:49:45:835,01375,----,
2025-07-14,15:49:45:947,01381,----,
2025-07-14,15:49:46:052,01404,----,
2025-07-14,15:49:46:164,01404,----,
2025-07-14,15:49:46:273,01743,----,
2025-07-14,15:49:46:383,01725,----,
2025-07-14,15:49:46:484,01699,----,
2025-07-14,15:49:46:596,01699,----,
2025-07-14,15:49:46:706,01489,----,
2025-07-14,15:49:46:818,01502,----,
2025-07-14,15:49:46:929,01557,----,
2025-07-14,15:49:47:032,02438,----,
2025-07-14,15:49:47:143,02438,----,
2025-07-14,15:49:47:256,02468,----,
2025-07-14,15:49:47:358,02521,----,
2025-07-14,15:49:47:469,03156,----,
2025-07-14,15:49:47:579,03156,----,
2025-07-14,15:49:47:690,03170,----,
2025-07-14,15:49:47:801,03197,----,
2025-07-14,15:49:47:914,03524,----,
2025-07-14,15:49:48:014,03532,----,
2025-07-14,15:49:48:126,03532,----,
2025-07-14,15:49:48:237,03429,----,
2025-07-14,15:49:48:350,01748,----,
2025-07-14,15:49:48:461,01738,----,
2025-07-14,15:49:48:562,01715,----,
2025-07-14,15:49:48:674,01715,----,
2025-07-14,15:49:48:785,01442,----,
2025-07-14,15:49:48:894,01437,----,
2025-07-14,15:49:49:008,01425,----,
2025-07-14,15:49:49:108,01425,----,
